county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate
El Dorado,6,84.0,90,5,96.0,101,2,11.0,13,0,2.0,2,0,10.0,10,0,6.0,6,3,47.0,50,0,2.0,2,0,1.0,1,0,7.0,7,0,7.0,7,0,3.0,3,10,78.0,88,1,14.0,15,0,8.0,8,1,2.0,3,0,2.0,2,0,2.0,2,0,0.0,0,432,5176.0,5608,6,73.0,79,2,20.0,22,3,11.0,14,0,1.0,1,40,356.0,396,60,772.0,832,565,6681,7246,0,16.0,16,1,6.0,7,1,1.0,2,0,1.0,1,0,0.0,0,0,0.0,0,0,2.0,2,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,18,212.0,230,1,11.0,12,0,3.0,3,1,2.0,3,0,0.0,0,35,288.0,323,36,255.0,291,92,795,887,2016,JUL,3.0,2016-07-01
Fresno,177,699.0,876,592,5512.0,6104,20,305.0,325,89,594.0,683,3,94.0,97,6,49.0,55,21,283.0,304,1,34.0,35,94,1037.0,1131,9,164.0,173,349,2952.0,3301,0,0.0,0,1380,7514.0,8894,36,196.0,232,23,79.0,102,1,14.0,15,3,40.0,43,9,63.0,72,0,0.0,0,2223,17514.0,19737,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7396,42965.0,50361,556,7514.0,8070,12360,81914,94274,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7396,42965.0,50361,0,0.0,0,7396,42965,50361,2016,JUL,3.0,2016-07-01
Glenn,7,35.0,42,6,52.0,58,0,2.0,2,0,0.0,0,0,1.0,1,0,0.0,0,0,2.0,2,1,0.0,1,5,35.0,40,0,1.0,1,0,10.0,10,0,1.0,1,5,22.0,27,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,138,876.0,1014,4,19.0,23,0,3.0,3,1,2.0,3,1,1.0,2,50,321.0,371,12,44.0,56,224,1375,1599,2,2.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,14,125.0,139,0,4.0,4,0,0.0,0,0,0.0,0,0,1.0,1,49,312.0,361,9,34.0,43,76,478,554,2016,JUL,3.0,2016-07-01
Humboldt,131,1004.0,1135,20,296.0,316,2,11.0,13,0,3.0,3,1,8.0,9,0,8.0,8,1,35.0,36,1,10.0,11,5,65.0,70,0,9.0,9,10,128.0,138,0,19.0,19,31,307.0,338,2,32.0,34,2,13.0,15,0,2.0,2,0,11.0,11,0,6.0,6,0,0.0,0,572,7478.0,8050,42,361.0,403,4,54.0,58,5,59.0,64,4,14.0,18,65,932.0,997,31,1005.0,1036,907,11542,12449,3,46.0,49,0,10.0,10,0,3.0,3,0,1.0,1,0,0.0,0,0,1.0,1,0,4.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,1,13.0,14,0,4.0,4,0,0.0,0,0,1.0,1,0,2.0,2,0,1.0,1,0,0.0,0,29,288.0,317,2,21.0,23,0,4.0,4,0,6.0,6,0,2.0,2,59,757.0,816,20,210.0,230,114,1361,1475,2016,JUL,3.0,2016-07-01
Imperial,43,146.0,189,5,85.0,90,0,10.0,10,1,0.0,1,0,13.0,13,1,5.0,6,3,30.0,33,0,5.0,5,0,3.0,3,0,6.0,6,0,11.0,11,0,2.0,2,45,276.0,321,2,8.0,10,2,1.0,3,0,1.0,1,0,6.0,6,0,0.0,0,0,0.0,0,1281,8470.0,9751,3,32.0,35,6,28.0,34,3,13.0,16,1,2.0,3,759,5496.0,6255,140,529.0,669,2288,15085,17373,0,9.0,9,4,22.0,26,0,5.0,5,1,0.0,1,0,4.0,4,1,2.0,3,2,10.0,12,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,3,18.0,21,0,5.0,5,0,0.0,0,0,0.0,0,0,5.0,5,0,0.0,0,0,0.0,0,1119,7167.0,8286,3,10.0,13,5,20.0,25,1,5.0,6,0,0.0,0,757,5476.0,6233,68,356.0,424,1960,13088,15048,2016,JUL,3.0,2016-07-01
Inyo,41,248.0,289,0,5.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,8.0,8,0,2.0,2,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,41,549.0,590,2,23.0,25,0,1.0,1,0,0.0,0,0,1.0,1,6,85.0,91,6,50.0,56,96,972,1068,0,11.0,11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,33.0,38,0,2.0,2,0,0.0,0,0,0.0,0,0,1.0,1,5,81.0,86,6,41.0,47,16,170,186,2016,JUL,3.0,2016-07-01
Kern,55,419.0,474,150,1296.0,1446,66,412.0,478,13,81.0,94,2,24.0,26,2,23.0,25,46,494.0,540,0,24.0,24,3,22.0,25,1,39.0,40,13,147.0,160,4,30.0,34,1469,6372.0,7841,12,101.0,113,4,25.0,29,1,29.0,30,6,28.0,34,1,16.0,17,0,3.0,3,4389,30448.0,34837,40,252.0,292,25,178.0,203,54,169.0,223,4,34.0,38,2093,12268.0,14361,1666,8706.0,10372,9957,60243,70200,29,152.0,181,65,307.0,372,49,204.0,253,3,22.0,25,1,4.0,5,1,11.0,12,5,47.0,52,0,2.0,2,2,3.0,5,0,2.0,2,3,12.0,15,1,0.0,1,36,154.0,190,4,23.0,27,1,5.0,6,0,8.0,8,3,7.0,10,0,2.0,2,0,1.0,1,1935,11419.0,13354,12,68.0,80,12,73.0,85,8,21.0,29,1,14.0,15,2060,11960.0,14020,1559,7373.0,8932,5721,31564,37285,2016,JUL,3.0,2016-07-01
Kings,5,75.0,80,34,235.0,269,11,60.0,71,0,10.0,10,1,7.0,8,1,2.0,3,12,123.0,135,0,2.0,2,2,12.0,14,1,3.0,4,6,16.0,22,0,0.0,0,111,732.0,843,0,16.0,16,0,6.0,6,0,3.0,3,0,6.0,6,0,1.0,1,0,0.0,0,552,3022.0,3574,1,21.0,22,7,14.0,21,3,18.0,21,1,5.0,6,355,2666.0,3021,348,2481.0,2829,1417,9285,10702,2,31.0,33,15,68.0,83,11,52.0,63,0,3.0,3,1,1.0,2,0,1.0,1,2,6.0,8,0,1.0,1,0,3.0,3,0,0.0,0,1,1.0,2,0,0.0,0,2,17.0,19,0,9.0,9,0,3.0,3,0,0.0,0,0,5.0,5,0,1.0,1,0,0.0,0,241,822.0,1063,0,3.0,3,3,1.0,4,1,2.0,3,1,4.0,5,348,2616.0,2964,308,2154.0,2462,921,5727,6648,2016,JUL,3.0,2016-07-01
Lake,19,207.0,226,1,43.0,44,0,5.0,5,0,1.0,1,0,4.0,4,0,4.0,4,1,14.0,15,0,2.0,2,0,2.0,2,0,0.0,0,0,8.0,8,0,3.0,3,32,175.0,207,2,13.0,15,1,7.0,8,0,4.0,4,1,1.0,2,0,1.0,1,0,0.0,0,429,4617.0,5046,8,54.0,62,2,17.0,19,7,23.0,30,0,1.0,1,73,391.0,464,33,462.0,495,606,6003,6609,2,27.0,29,0,6.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,3.0,3,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.0,0,0,6.0,6,1,1.0,2,0,0.0,0,0,1.0,1,1,0.0,1,0,0.0,0,0,0.0,0,34,148.0,182,0,7.0,7,0,4.0,4,0,4.0,4,0,0.0,0,67,353.0,420,26,259.0,285,130,815,945,2016,JUL,3.0,2016-07-01
Lassen,13,73.0,86,1,14.0,15,0,3.0,3,0,0.0,0,0,0.0,0,0,1.0,1,1,5.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,0,1.0,1,4,25.0,29,1,9.0,10,0,2.0,2,0,1.0,1,0,0.0,0,1,6.0,7,0,0.0,0,171,1070.0,1241,4,25.0,29,0,3.0,3,0,1.0,1,0,1.0,1,8,43.0,51,16,86.0,102,218,1350,1568,0,5.0,5,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,36.0,40,0,2.0,2,0,1.0,1,0,0.0,0,0,0.0,0,5,33.0,38,9,49.0,58,18,128,146,2016,JUL,3.0,2016-07-01
Los Angeles,755,3448.0,4203,1636,17050.0,18686,97,816.0,913,242,1436.0,1678,227,3674.0,3901,36,428.0,464,407,3952.0,4359,169,2112.0,2281,10,104.0,114,205,2890.0,3095,198,1240.0,1438,45,398.0,443,15056,88455.0,103511,194,1240.0,1434,29,222.0,251,33,243.0,276,125,744.0,869,4,14.0,18,3,17.0,20,57651,240806.0,298457,812,2282.0,3094,133,777.0,910,343,1497.0,1840,50,340.0,390,17344,62476.0,79820,5047,30495.0,35542,99021,448866,547887,588,2419.0,3007,57,266.0,323,3,2.0,5,1,8.0,9,4,12.0,16,3,22.0,25,15,72.0,87,0,9.0,9,2,33.0,35,0,5.0,5,28,87.0,115,1,16.0,17,215,862.0,1077,58,509.0,567,14,86.0,100,28,205.0,233,16,208.0,224,0,2.0,2,0,8.0,8,45136,169922.0,215058,654,1499.0,2153,26,109.0,135,88,314.0,402,5,45.0,50,13526,46399.0,59925,1062,6571.0,7633,61415,228915,290330,2016,JUL,3.0,2016-07-01
