county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate
Fresno,164,712.0,876,543,5113.0,5656,26,292.0,318,75,501.0,576,5,88.0,93,2,54.0,56,21,298.0,319,1,33.0,34,94,936.0,1030,10,151.0,161,309,2760.0,3069,0,0.0,0,1293,6767.0,8060,21,185.0,206,9,71.0,80,3,17.0,20,2,39.0,41,7,58.0,65,0,0.0,0,1880,15941.0,17821,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6682,38375.0,45057,745,9330.0,10075,11328,76423,87751,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6682,38375.0,45057,0,0.0,0,6682,38375,45057,2017,JUL,3.0,2017-07-01
Glenn,7,38.0,45,5,57.0,62,0,2.0,2,0,1.0,1,0,1.0,1,0,0.0,0,0,2.0,2,1,0.0,1,4,38.0,42,0,1.0,1,0,10.0,10,0,2.0,2,4,18.0,22,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,118,813.0,931,2,13.0,15,0,3.0,3,0,4.0,4,0,1.0,1,45,302.0,347,10,36.0,46,191,1286,1477,1,5.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,14,109.0,123,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,45,290.0,335,5,25.0,30,65,433,498,2017,JUL,3.0,2017-07-01
Humboldt,132,972.0,1104,26,310.0,336,1,11.0,12,0,4.0,4,1,10.0,11,0,6.0,6,1,44.0,45,1,10.0,11,6,65.0,71,0,9.0,9,16,133.0,149,0,18.0,18,26,308.0,334,2,35.0,37,1,18.0,19,0,2.0,2,0,9.0,9,1,5.0,6,0,1.0,1,497,7013.0,7510,39,406.0,445,4,48.0,52,6,50.0,56,3,13.0,16,74,1026.0,1100,24,991.0,1015,833,11172,12005,4,53.0,57,0,13.0,13,0,3.0,3,0,0.0,0,0,1.0,1,0,1.0,1,0,5.0,5,0,1.0,1,0,0.0,0,0,0.0,0,0,2.0,2,0,0.0,0,2,15.0,17,0,5.0,5,0,0.0,0,0,1.0,1,0,3.0,3,0,1.0,1,0,0.0,0,24,269.0,293,2,27.0,29,0,1.0,1,0,3.0,3,0,1.0,1,64,867.0,931,14,155.0,169,110,1409,1519,2017,JUL,3.0,2017-07-01
Imperial,34,169.0,203,1,76.0,77,0,10.0,10,0,2.0,2,0,10.0,10,0,4.0,4,1,32.0,33,0,4.0,4,0,1.0,1,0,5.0,5,0,7.0,7,0,1.0,1,42,261.0,303,3,11.0,14,2,1.0,3,0,3.0,3,0,7.0,7,1,0.0,1,0,0.0,0,1204,7796.0,9000,3,28.0,31,7,27.0,34,3,16.0,19,1,2.0,3,765,5920.0,6685,149,611.0,760,2212,14917,17129,2,18.0,20,1,22.0,23,0,4.0,4,0,2.0,2,0,2.0,2,0,2.0,2,1,11.0,12,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,2,19.0,21,1,7.0,8,0,0.0,0,0,2.0,2,0,5.0,5,1,0.0,1,0,0.0,0,1061,6523.0,7584,1,14.0,15,6,17.0,23,1,7.0,8,0,0.0,0,760,5898.0,6658,66,317.0,383,1901,12842,14743,2017,JUL,3.0,2017-07-01
Inyo,34,242.0,276,0,4.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3.0,3,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,7.0,7,0,2.0,2,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,30,521.0,551,3,21.0,24,1,1.0,2,0,1.0,1,0,0.0,0,7,92.0,99,2,42.0,44,77,933,1010,1,8.0,9,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,29.0,36,1,1.0,2,0,0.0,0,0,0.0,0,0,0.0,0,7,87.0,94,2,31.0,33,18,157,175,2017,JUL,3.0,2017-07-01
Kern,59,437.0,496,125,1344.0,1469,56,402.0,458,14,79.0,93,2,24.0,26,1,20.0,21,32,522.0,554,0,29.0,29,2,27.0,29,2,29.0,31,12,170.0,182,4,42.0,46,1442,6325.0,7767,15,92.0,107,2,23.0,25,2,22.0,24,8,30.0,38,3,13.0,16,0,4.0,4,3905,28944.0,32849,36,289.0,325,30,177.0,207,42,214.0,256,5,32.0,37,2411,14025.0,16436,1290,7189.0,8479,9360,59068,68428,31,164.0,195,52,267.0,319,40,170.0,210,2,17.0,19,2,3.0,5,0,4.0,4,3,51.0,54,0,1.0,1,2,8.0,10,0,0.0,0,2,11.0,13,1,2.0,3,34,160.0,194,4,22.0,26,0,5.0,5,1,6.0,7,2,8.0,10,1,2.0,3,0,1.0,1,1669,10212.0,11881,12,81.0,93,13,63.0,76,3,34.0,37,1,8.0,9,2381,13633.0,16014,1216,6251.0,7467,5416,30895,36311,2017,JUL,3.0,2017-07-01
Kings,7,84.0,91,29,236.0,265,4,54.0,58,1,9.0,10,2,4.0,6,0,6.0,6,17,121.0,138,0,1.0,1,2,12.0,14,0,5.0,5,3,21.0,24,0,3.0,3,101,706.0,807,1,13.0,14,0,6.0,6,1,1.0,2,0,6.0,6,0,0.0,0,0,0.0,0,572,3084.0,3656,4,23.0,27,3,25.0,28,4,23.0,27,1,5.0,6,384,2742.0,3126,314,2105.0,2419,1420,9046,10466,3,36.0,39,8,60.0,68,4,43.0,47,0,1.0,1,1,0.0,1,0,4.0,4,3,5.0,8,0,1.0,1,0,3.0,3,0,0.0,0,0,3.0,3,0,0.0,0,3,24.0,27,0,7.0,7,0,1.0,1,0,1.0,1,0,5.0,5,0,0.0,0,0,0.0,0,298,909.0,1207,0,7.0,7,2,4.0,6,2,2.0,4,1,4.0,5,377,2677.0,3054,277,1775.0,2052,971,5505,6476,2017,JUL,3.0,2017-07-01
Lake,14,212.0,226,0,41.0,41,0,5.0,5,0,0.0,0,0,3.0,3,0,2.0,2,0,19.0,19,0,3.0,3,0,3.0,3,0,0.0,0,0,2.0,2,0,4.0,4,27,198.0,225,0,10.0,10,0,5.0,5,0,3.0,3,0,1.0,1,0,1.0,1,0,0.0,0,384,4405.0,4789,7,84.0,91,1,22.0,23,8,31.0,39,0,1.0,1,78,483.0,561,22,321.0,343,541,5808,6349,2,30.0,32,0,5.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3.0,3,0,0.0,0,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,7.0,7,0,3.0,3,0,2.0,2,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,29,147.0,176,1,13.0,14,0,3.0,3,2,4.0,6,0,0.0,0,73,439.0,512,17,173.0,190,124,824,948,2017,JUL,3.0,2017-07-01
Lassen,11,73.0,84,4,14.0,18,0,2.0,2,0,0.0,0,0,0.0,0,0,1.0,1,3,4.0,7,0,0.0,0,0,1.0,1,0,1.0,1,1,4.0,5,0,1.0,1,5,26.0,31,3,9.0,12,0,2.0,2,1,1.0,2,0,2.0,2,2,4.0,6,0,0.0,0,169,1081.0,1250,4,20.0,24,1,2.0,3,0,5.0,5,0,1.0,1,10,54.0,64,15,77.0,92,222,1362,1584,0,7.0,7,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,44.0,50,0,2.0,2,1,0.0,1,0,0.0,0,0,0.0,0,8,40.0,48,9,40.0,49,24,135,159,2017,JUL,3.0,2017-07-01
Los Angeles,388,2381.0,2769,1570,18565.0,20135,76,900.0,976,200,1564.0,1764,227,3573.0,3800,40,476.0,516,421,4858.0,5279,164,2243.0,2407,14,108.0,122,182,2896.0,3078,195,1488.0,1683,51,459.0,510,13519,92619.0,106138,155,1021.0,1176,16,190.0,206,5,62.0,67,105,642.0,747,21,106.0,127,8,21.0,29,25580,149186.0,174766,337,1390.0,1727,86,593.0,679,228,1311.0,1539,45,287.0,332,36964,160626.0,197590,2442,18254.0,20696,81314,446233,527547,287,1384.0,1671,37,224.0,261,3,7.0,10,1,8.0,9,1,22.0,23,2,22.0,24,15,76.0,91,1,8.0,9,2,23.0,25,0,5.0,5,12,45.0,57,0,8.0,8,179,954.0,1133,7,104.0,111,3,43.0,46,0,9.0,9,4,25.0,29,0,25.0,25,0,2.0,2,15972,79916.0,95888,232,770.0,1002,11,72.0,83,50,227.0,277,9,22.0,31,35055,149932.0,184987,0,1.0,1,51839,233606,285445,2017,JUL,3.0,2017-07-01
Madera,10,135.0,145,19,107.0,126,8,38.0,46,0,6.0,6,1,3.0,4,0,2.0,2,6,20.0,26,0,2.0,2,1,11.0,12,0,3.0,3,3,21.0,24,0,1.0,1,62,389.0,451,0,8.0,8,0,5.0,5,0,0.0,0,0,2.0,2,0,0.0,0,0,1.0,1,611,4526.0,5137,5,39.0,44,1,12.0,13,1,11.0,12,2,3.0,5,580,2579.0,3159,315,1986.0,2301,1606,9795,11401,2,25.0,27,3,34.0,37,3,22.0,25,0,3.0,3,0,0.0,0,0,2.0,2,0,4.0,4,0,0.0,0,0,2.0,2,0,0.0,0,0,1.0,1,0,0.0,0,1,19.0,20,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,303,1903.0,2206,1,6.0,7,0,5.0,5,0,2.0,2,2,2.0,4,573,2538.0,3111,259,1497.0,1756,1144,6032,7176,2017,JUL,3.0,2017-07-01
