county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate
El Dorado,5,28.0,33,16,50,66,11,29,40,0,5.0,5,2,2,4,3,2,5,0,9,9,0,1,1,0,0,0,0,0,0,0,1,1,0,1.0,1,5,12,17,0,3.0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,2,425,1639,2064,1,2.0,3,0,10,10,2,1.0,3,0,1.0,1,26,112.0,138,14,85.0,99,494,1943,2437,1,1.0,2,1,11,12,1,5,6,0,5.0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,87,127,1,0.0,1,0,1,1,0,0.0,0,0,1.0,1,23,107.0,130,13,64.0,77,80,272,352,2008,JUL,3.0,2008-07-01
Fresno,191,367.0,558,1431,2633,4064,18,93,111,221,321.0,542,6,30,36,3,19,22,38,91,129,2,7,9,224,407,631,21,95,116,878,1553,2431,20,17.0,37,1877,4583,6460,68,171.0,239,17,52,69,7,6,13,4,17,21,39,95,134,1,1.0,2,2670,7626,10296,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,9781,22606.0,32387,16018,37986,54004,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,9781,22606.0,32387,9781,22606,32387,2008,JUL,3.0,2008-07-01
Glenn,6,22.0,28,19,37,56,0,1,1,0,0.0,0,1,1,2,0,0,0,1,3,4,0,0,0,15,26,41,0,0,0,2,6,8,0,0.0,0,3,13,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197,635,832,0,0.0,0,0,1,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,225,708,933,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,236,291,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,55,236,291,2008,JUL,3.0,2008-07-01
Humboldt,95,361.0,456,65,236,301,20,149,169,0,2.0,2,0,10,10,0,4,4,12,17,29,1,1,2,8,23,31,1,1,2,23,28,51,0,1.0,1,41,54,95,5,17.0,22,4,9,13,1,1,2,0,2,2,0,4,4,0,1.0,1,685,2833,3518,25,49.0,74,0,2,2,7,11.0,18,3,2.0,5,93,244.0,337,34,83.0,117,1053,3892,4945,2,7.0,9,0,15,15,0,9,9,0,1.0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,6,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,14,89,103,3,4.0,7,0,0,0,1,0.0,1,0,0.0,0,41,167.0,208,6,41.0,47,67,329,396,2008,JUL,3.0,2008-07-01
Imperial,20,62.0,82,16,61,77,12,31,43,1,10.0,11,0,6,6,0,0,0,1,9,10,2,2,4,0,0,0,0,2,2,0,1,1,0,0.0,0,37,120,157,3,3.0,6,1,1,2,0,0,0,1,1,2,1,1,2,0,0.0,0,1355,5168,6523,6,44.0,50,6,49,55,5,6.0,11,0,0.0,0,195,520.0,715,60,167.0,227,1703,6200,7903,6,9.0,15,12,43,55,11,29,40,1,10.0,11,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,3,13,16,2,0.0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0,1270,5009,6279,5,43.0,48,6,42,48,0,1.0,1,0,0.0,0,187,503.0,690,57,163.0,220,1548,5826,7374,2008,JUL,3.0,2008-07-01
Inyo,47,70.0,117,0,3,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,3,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,42,273,315,0,1.0,1,0,0,0,0,0.0,0,0,0.0,0,2,15.0,17,7,59.0,66,99,424,523,0,2.0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,4,4,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,1,14.0,15,7,59.0,66,8,79,87,2008,JUL,3.0,2008-07-01
Kern,31,215.0,246,499,1883,2382,416,1414,1830,33,180.0,213,4,17,21,1,4,5,27,175,202,0,4,4,4,19,23,3,20,23,11,43,54,0,7.0,7,968,2766,3734,35,69.0,104,5,6,11,1,1,2,21,49,70,6,9,15,2,4.0,6,2567,11433,14000,5,23.0,28,4,14,18,26,62.0,88,2,17.0,19,1414,7447.0,8861,735,3309.0,4044,6286,27238,33524,9,109.0,118,201,900,1101,176,689,865,14,151.0,165,2,11,13,0,0,0,7,36,43,0,0,0,1,6,7,0,4,4,1,2,3,0,1.0,1,45,152,197,17,38.0,55,0,0,0,1,0,1,16,36,52,0,2,2,0,0.0,0,667,4389,5056,2,10.0,12,1,6,7,3,10.0,13,1,13.0,14,1318,7047.0,8365,594,2759.0,3353,2858,15433,18291,2008,JUL,3.0,2008-07-01
Kings,4,31.0,35,108,256,364,85,171,256,1,3.0,4,1,2,3,0,1,1,11,51,62,0,0,0,1,11,12,9,4,13,0,0,0,0,13.0,13,129,503,632,2,41.0,43,0,3,3,0,2,2,2,36,38,0,0,0,0,0.0,0,372,1732,2104,0,0.0,0,0,2,2,0,0.0,0,1,22.0,23,446,2059.0,2505,38,246.0,284,1100,4892,5992,2,5.0,7,86,170,256,85,165,250,0,2.0,2,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,29,33,2,36.0,38,0,1,1,0,0,0,2,35,37,0,0,0,0,0.0,0,75,449,524,0,0.0,0,0,2,2,0,0.0,0,1,22.0,23,444,2059.0,2503,38,246.0,284,652,3018,3670,2008,JUL,3.0,2008-07-01
Lake,28,64.0,92,41,38,79,25,21,46,0,1.0,1,3,2,5,0,2,2,6,6,12,0,0,0,6,4,10,0,0,0,1,1,2,0,1.0,1,41,51,92,2,7.0,9,1,5,6,0,0,0,0,0,0,0,2,2,1,0.0,1,741,1562,2303,4,11.0,15,9,10,19,3,8.0,11,1,0.0,1,35,94.0,129,23,51.0,74,928,1896,2824,1,5.0,6,9,7,16,4,2,6,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,1,0,1,0,1.0,1,0,0,0,0,2.0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0,0,21,118,139,0,3.0,3,0,1,1,0,0.0,0,1,0.0,1,17,93.0,110,23,51.0,74,72,280,352,2008,JUL,3.0,2008-07-01
Lassen,5,44.0,49,4,12,16,2,4,6,0,0.0,0,0,0,0,0,0,0,1,3,4,0,1,1,1,0,1,0,1,1,0,3,3,0,0.0,0,8,6,14,5,6.0,11,1,0,1,1,1,2,0,0,0,3,5,8,0,0.0,0,230,559,789,1,4.0,5,0,0,0,0,0.0,0,0,0.0,0,12,35.0,47,5,21.0,26,270,687,957,0,1.0,1,0,1,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,28,32,0,2.0,2,0,0,0,0,0.0,0,0,0.0,0,12,34.0,46,4,20.0,24,20,86,106,2008,JUL,3.0,2008-07-01
Los Angeles,772,2279.0,3051,2033,8648,10681,51,220,271,531,1408.0,1939,314,1886,2200,34,144,178,315,1167,1482,148,678,826,41,168,209,384,2290,2674,196,590,786,19,97.0,116,14455,63559,78014,650,2374.0,3024,49,171,220,318,1247,1565,272,918,1190,0,0,0,11,38.0,49,27105,91551,118656,218,576.0,794,69,253,322,197,691.0,888,24,93.0,117,2147,6335.0,8482,24673,46370.0,71043,72343,222729,295072,710,1724.0,2434,122,442,564,0,7,7,42,133.0,175,5,8,13,3,7,10,11,38,49,1,2,3,28,130,158,3,6,9,19,90,109,10,21.0,31,242,705,947,428,1815.0,2243,7,45,52,310,1214,1524,101,519,620,0,0,0,10,37.0,47,19777,64944,84721,198,445.0,643,25,61,86,44,145.0,189,7,28.0,35,0,0.0,0,24673,46370.0,71043,46226,116679,162905,2008,JUL,3.0,2008-07-01
Madera,7,40.0,47,36,222,258,29,186,215,1,8.0,9,0,1,1,0,1,1,2,14,16,1,2,3,0,4,4,1,2,3,2,3,5,0,1.0,1,54,176,230,1,2.0,3,0,1,1,0,0,0,1,1,2,0,0,0,0,0.0,0,622,3376,3998,2,4.0,6,13,37,50,3,9.0,12,2,3.0,5,191,1046.0,1237,39,205.0,244,970,5120,6090,1,4.0,5,27,176,203,24,165,189,1,4.0,5,0,0,0,0,0,0,1,6,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,3,12,15,0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,268,2099,2367,1,0.0,1,10,31,41,0,2.0,2,1,0.0,1,183,987.0,1170,29,177.0,206,523,3489,4012,2008,JUL,3.0,2008-07-01
Marin,4,19.0,23,29,186,215,6,95,101,0,10.0,10,1,7,8,1,4,5,4,3,7,1,8,9,0,0,0,14,49,63,2,8,10,0,2.0,2,131,347,478,4,4.0,8,2,2,4,0,0,0,2,0,2,0,0,0,0,2.0,2,198,1448,1646,1,5.0,6,4,2,6,1,8.0,9,0,2.0,2,54,287.0,341,18,134.0,152,444,2442,2886,0,2.0,2,5,80,85,5,76,81,0,3.0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,161,188,0,1.0,1,0,0,0,0,1.0,1,0,0.0,0,46,255.0,301,17,121.0,138,95,625,720,2008,JUL,3.0,2008-07-01
Mariposa,3,18.0,21,1,2,3,0,1,1,0,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,3,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,90,304,394,0,5.0,5,0,1,1,0,0.0,0,0,0.0,0,4,8.0,12,2,2.0,4,100,344,444,1,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,10,13,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,3,8.0,11,2,2.0,4,9,20,29,2008,JUL,3.0,2008-07-01
