,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
The Sort & Filter Function allows for filtering data ,,,,,,,,
Data Sources:,,,,,,MEDS (1st month of Qtr.),MEDS (1st month of Qtr.),MEDS (1st month of Qtr.)
,,,,,,,,
County,Consortium,Month,C_Year,FFY,SFY,MC_rec_CF_Pct,CF_Persons_rec_MC,CF_Persons_rec_MC_Pct
01 Alameda,CalWIN,October,2016.0,2017.0,2017.0,0.241894801463,108753.0,0.925754415833
02 Alpine,C-IV,October,2016.0,2017.0,2017.0,0.412462908012,139.0,0.958620689655
03 Amador,C-IV,October,2016.0,2017.0,2017.0,0.363247863248,3060.0,0.921409214092
04 Butte,C-IV,October,2016.0,2017.0,2017.0,0.365028853689,30742.0,0.938773017376
05 Calaveras,C-IV,October,2016.0,2017.0,2017.0,0.389779159691,4889.0,0.931060750333
06 Colusa,C-IV,October,2016.0,2017.0,2017.0,0.154548349432,1456.0,0.965517241379
07 Contra Costa,CalWIN,October,2016.0,2017.0,2017.0,0.226437175315,63464.0,0.930488967085
08 Del Norte,C-IV,October,2016.0,2017.0,2017.0,0.419112237391,5127.0,0.977316050324
09 El Dorado,C-IV,October,2016.0,2017.0,2017.0,0.304769479437,11879.0,0.930372807018
10 Fresno,CalWIN,October,2016.0,2017.0,2017.0,0.446957900285,222164.0,0.950283805344
11 Glenn,C-IV,October,2016.0,2017.0,2017.0,0.277844025757,3495.0,0.97245409015
12 Humboldt,C-IV,October,2016.0,2017.0,2017.0,0.353134306936,19683.0,0.913576235786
13 Imperial,C-IV,October,2016.0,2017.0,2017.0,0.439487109649,41953.0,0.965657728162
14 Inyo,C-IV,October,2016.0,2017.0,2017.0,0.315762625404,1857.0,0.953775038521
15 Kern,C-IV,October,2016.0,2017.0,2017.0,0.384354151692,159354.0,0.957811664152
16 Kings,C-IV,October,2016.0,2017.0,2017.0,0.411536047971,23609.0,0.961043718961
17 Lake,C-IV,October,2016.0,2017.0,2017.0,0.3674617737,12016.0,0.959437879272
18 Lassen,C-IV,October,2016.0,2017.0,2017.0,0.376928820309,3029.0,0.931426814268
19 Los Angeles,LRS,October,2016.0,2017.0,2017.0,0.242755876694,971074.0,0.878431138418
20 Madera,C-IV,October,2016.0,2017.0,2017.0,0.397495487044,27965.0,0.966743872507
21 Marin,C-IV,October,2016.0,2017.0,2017.0,0.212377962238,9876.0,0.94570525711
22 Mariposa,C-IV,October,2016.0,2017.0,2017.0,0.380394574599,1851.0,0.953141091658
23 Mendocino,C-IV,October,2016.0,2017.0,2017.0,0.285821546212,11801.0,0.945289971163
24 Merced,C-IV,October,2016.0,2017.0,2017.0,0.386291904803,54342.0,0.971798494251
25 Modoc,C-IV,October,2016.0,2017.0,2017.0,0.32934315531,1073.0,0.958035714286
26 Mono,C-IV,October,2016.0,2017.0,2017.0,0.194849115505,749.0,0.897005988024
27 Monterey,C-IV,October,2016.0,2017.0,2017.0,0.239511700192,44616.0,0.966634890372
28 Napa,C-IV,October,2016.0,2017.0,2017.0,0.207378711298,6852.0,0.949951476501
29 Nevada,C-IV,October,2016.0,2017.0,2017.0,0.279421458761,7206.0,0.925983037779
30 Orange,CalWIN,October,2016.0,2017.0,2017.0,0.25848006551,238635.0,0.927750282833
31 Placer,CalWIN,October,2016.0,2017.0,2017.0,0.238225298344,15351.0,0.884121407591
32 Plumas,C-IV,October,2016.0,2017.0,2017.0,0.289759320434,1842.0,0.898536585366
33 Riverside,C-IV,October,2016.0,2017.0,2017.0,0.307658321751,262523.0,0.906032786885
34 Sacramento,CalWIN,October,2016.0,2017.0,2017.0,0.357988480284,201995.0,0.935374228413
35 San Benito,C-IV,October,2016.0,2017.0,2017.0,0.269070306464,5224.0,0.962417096536
36 San Bernardino,C-IV,October,2016.0,2017.0,2017.0,0.403231716913,358723.0,0.918751888866
37 San Diego,CalWIN,October,2016.0,2017.0,2017.0,0.290788044782,266698.0,0.910850714308
38 San Francisco,CalWIN,October,2016.0,2017.0,2017.0,0.219397156897,50005.0,0.91456946375
39 San Joaquin,C-IV,October,2016.0,2017.0,2017.0,0.364379483998,110415.0,0.960155482317
40 San Luis Obispo,CalWIN,October,2016.0,2017.0,2017.0,0.273509174312,17172.0,0.939798598949
41 San Mateo,CalWIN,October,2016.0,2017.0,2017.0,0.17248521274,27149.0,0.930716489544
42 Santa Barbara,CalWIN,October,2016.0,2017.0,2017.0,0.25046781815,37210.0,0.955253767361
43 Santa Clara,CalWIN,October,2016.0,2017.0,2017.0,0.215421060337,97120.0,0.95225022061
44 Santa Cruz,CalWIN,October,2016.0,2017.0,2017.0,0.302386079337,24294.0,0.935283926853
45 Shasta,C-IV,October,2016.0,2017.0,2017.0,0.360973233046,23708.0,0.949193257797
46 Sierra,C-IV,October,2016.0,2017.0,2017.0,0.3125,260.0,0.918727915194
47 Siskiyou,C-IV,October,2016.0,2017.0,2017.0,0.337969766954,6439.0,0.964066477018
48 Solano,CalWIN,October,2016.0,2017.0,2017.0,0.315864201426,40044.0,0.933404815739
49 Sonoma,CalWIN,October,2016.0,2017.0,2017.0,0.242205732983,31238.0,0.926283952082
50 Stanislaus,C-IV,October,2016.0,2017.0,2017.0,0.338648845098,83863.0,0.958532877667
51 Sutter,C-IV,October,2016.0,2017.0,2017.0,0.286842531904,12385.0,0.963063763608
52 Tehama,C-IV,October,2016.0,2017.0,2017.0,0.344223911242,9556.0,0.963306451613
53 Trinity,C-IV,October,2016.0,2017.0,2017.0,0.331118060985,1694.0,0.935394809498
54 Tulare,CalWIN,October,2016.0,2017.0,2017.0,0.454833416021,119180.0,0.967511487068
55 Tuolumne,C-IV,October,2016.0,2017.0,2017.0,0.354881084071,5133.0,0.93429195486
56 Ventura,CalWIN,October,2016.0,2017.0,2017.0,0.294690672537,71756.0,0.928772052447
57 Yolo,CalWIN,October,2016.0,2017.0,2017.0,0.321448208067,19293.0,0.920072487958
58 Yuba,C-IV,October,2016.0,2017.0,2017.0,0.390533268102,12772.0,0.958858858859
00 Statewide,n/a,January,2017.0,2017.0,2017.0,0.294545723252,4005975.0,0.926580846765
01 Alameda,CalWIN,January,2017.0,2017.0,2017.0,0.237364070655,106280.0,0.926074378725
02 Alpine,C-IV,January,2017.0,2017.0,2017.0,0.385915492958,137.0,0.964788732394
03 Amador,C-IV,January,2017.0,2017.0,2017.0,0.354073726227,3016.0,0.921197312156
04 Butte,C-IV,January,2017.0,2017.0,2017.0,0.353776531177,30019.0,0.938885935008
05 Calaveras,C-IV,January,2017.0,2017.0,2017.0,0.383626468964,4864.0,0.932873034139
06 Colusa,C-IV,January,2017.0,2017.0,2017.0,0.167123865794,1584.0,0.96644295302
07 Contra Costa,CalWIN,January,2017.0,2017.0,2017.0,0.221601563342,61689.0,0.931604699628
08 Del Norte,C-IV,January,2017.0,2017.0,2017.0,0.417071984436,5145.0,0.978695073236
09 El Dorado,C-IV,January,2017.0,2017.0,2017.0,0.299063769652,11851.0,0.928543445898
10 Fresno,CalWIN,January,2017.0,2017.0,2017.0,0.444034304629,221340.0,0.952610490164
11 Glenn,C-IV,January,2017.0,2017.0,2017.0,0.277034951912,3543.0,0.973619126134
12 Humboldt,C-IV,January,2017.0,2017.0,2017.0,0.345533968612,19617.0,0.913183130062
13 Imperial,C-IV,January,2017.0,2017.0,2017.0,0.428371354766,41292.0,0.964631126478
14 Inyo,C-IV,January,2017.0,2017.0,2017.0,0.315159801743,1844.0,0.939857288481
15 Kern,C-IV,January,2017.0,2017.0,2017.0,0.385198252688,160489.0,0.960385137844
16 Kings,C-IV,January,2017.0,2017.0,2017.0,0.408994419146,23891.0,0.960751196365
17 Lake,C-IV,January,2017.0,2017.0,2017.0,0.362620528071,12072.0,0.963524622875
18 Lassen,C-IV,January,2017.0,2017.0,2017.0,0.369355036103,3018.0,0.933209647495
19 Los Angeles,LRS,January,2017.0,2017.0,2017.0,0.250630104848,1003348.0,0.8975991512
20 Madera,C-IV,January,2017.0,2017.0,2017.0,0.399740939937,28392.0,0.968118116411
21 Marin,C-IV,January,2017.0,2017.0,2017.0,0.205519168996,9853.0,0.951061776062
22 Mariposa,C-IV,January,2017.0,2017.0,2017.0,0.374360024575,1828.0,0.949117341641
23 Mendocino,C-IV,January,2017.0,2017.0,2017.0,0.281986713672,11758.0,0.951294498382
24 Merced,C-IV,January,2017.0,2017.0,2017.0,0.386990467031,54722.0,0.972316986496
25 Modoc,C-IV,January,2017.0,2017.0,2017.0,0.353639963448,1161.0,0.961092715232
26 Mono,C-IV,January,2017.0,2017.0,2017.0,0.181442233135,702.0,0.895408163265
27 Monterey,C-IV,January,2017.0,2017.0,2017.0,0.271268652765,51228.0,0.970594922319
28 Napa,C-IV,January,2017.0,2017.0,2017.0,0.202537367406,6721.0,0.948891712551
29 Nevada,C-IV,January,2017.0,2017.0,2017.0,0.277683804728,7059.0,0.930529923543
30 Orange,CalWIN,January,2017.0,2017.0,2017.0,0.253824366897,234619.0,0.930285764133
31 Placer,CalWIN,January,2017.0,2017.0,2017.0,0.230831630345,14797.0,0.88477636929
32 Plumas,C-IV,January,2017.0,2017.0,2017.0,0.307490752158,1995.0,0.903532608696
33 Riverside,C-IV,January,2017.0,2017.0,2017.0,0.300227265812,256546.0,0.907456076743
34 Sacramento,CalWIN,January,2017.0,2017.0,2017.0,0.352188339669,199757.0,0.935945611635
35 San Benito,C-IV,January,2017.0,2017.0,2017.0,0.265325029595,5155.0,0.957466567608
36 San Bernardino,C-IV,January,2017.0,2017.0,2017.0,0.389257407142,348102.0,0.919598348378
37 San Diego,CalWIN,January,2017.0,2017.0,2017.0,0.284720948513,260793.0,0.913908746846
38 San Francisco,CalWIN,January,2017.0,2017.0,2017.0,0.216671846887,49495.0,0.921831930269
39 San Joaquin,C-IV,January,2017.0,2017.0,2017.0,0.357647818084,108618.0,0.96024399947
40 San Luis Obispo,CalWIN,January,2017.0,2017.0,2017.0,0.272629878956,17050.0,0.939911797133
41 San Mateo,CalWIN,January,2017.0,2017.0,2017.0,0.167973935853,26191.0,0.933825364567
42 Santa Barbara,CalWIN,January,2017.0,2017.0,2017.0,0.265732582858,39752.0,0.955783703205
43 Santa Clara,CalWIN,January,2017.0,2017.0,2017.0,0.210076166686,94024.0,0.952710986817
44 Santa Cruz,CalWIN,January,2017.0,2017.0,2017.0,0.321758593525,25732.0,0.939192641799
45 Shasta,C-IV,January,2017.0,2017.0,2017.0,0.35718891038,23268.0,0.946392255755
46 Sierra,C-IV,January,2017.0,2017.0,2017.0,0.318857142857,279.0,0.955479452055
47 Siskiyou,C-IV,January,2017.0,2017.0,2017.0,0.340787304204,6614.0,0.964561761703
48 Solano,CalWIN,January,2017.0,2017.0,2017.0,0.309294605152,39037.0,0.934100643679
49 Sonoma,CalWIN,January,2017.0,2017.0,2017.0,0.236193041943,30510.0,0.931375541852
50 Stanislaus,C-IV,January,2017.0,2017.0,2017.0,0.329571402953,82701.0,0.95993174933
51 Sutter,C-IV,January,2017.0,2017.0,2017.0,0.294633965585,12722.0,0.965103929601
52 Tehama,C-IV,January,2017.0,2017.0,2017.0,0.338739191274,9441.0,0.965436138664
53 Trinity,C-IV,January,2017.0,2017.0,2017.0,0.327119309262,1667.0,0.931805477921
54 Tulare,CalWIN,January,2017.0,2017.0,2017.0,0.461048653395,120774.0,0.968601881481
55 Tuolumne,C-IV,January,2017.0,2017.0,2017.0,0.355911074174,5139.0,0.933175957872
56 Ventura,CalWIN,January,2017.0,2017.0,2017.0,0.292653039406,71170.0,0.931446968904
57 Yolo,CalWIN,January,2017.0,2017.0,2017.0,0.312894619094,18881.0,0.923954000489
58 Yuba,C-IV,January,2017.0,2017.0,2017.0,0.383682236205,12683.0,0.959815347359
00 Statewide,n/a,April,2017.0,2017.0,2017.0,0.289138067464,3920745.0,0.93352538397
01 Alameda,CalWIN,April,2017.0,2017.0,2017.0,0.230993941952,102875.0,0.929061681568
02 Alpine,C-IV,April,2017.0,2017.0,2017.0,0.417867435159,145.0,0.97972972973
03 Amador,C-IV,April,2017.0,2017.0,2017.0,0.340145642471,2896.0,0.921412663061
04 Butte,C-IV,April,2017.0,2017.0,2017.0,0.352627354705,29876.0,0.941213534119
05 Calaveras,C-IV,April,2017.0,2017.0,2017.0,0.384128256513,4792.0,0.930304795185
06 Colusa,C-IV,April,2017.0,2017.0,2017.0,0.17217630854,1625.0,0.971309025702
07 Contra Costa,CalWIN,April,2017.0,2017.0,2017.0,0.217079001702,59929.0,0.932094253052
08 Del Norte,C-IV,April,2017.0,2017.0,2017.0,0.419658189549,5132.0,0.971050141911
09 El Dorado,C-IV,April,2017.0,2017.0,2017.0,0.294030988062,11576.0,0.929052969502
10 Fresno,CalWIN,April,2017.0,2017.0,2017.0,0.436548939326,216654.0,0.953553367634
11 Glenn,C-IV,April,2017.0,2017.0,2017.0,0.271894810988,3474.0,0.972564389698
12 Humboldt,C-IV,April,2017.0,2017.0,2017.0,0.337666672523,19221.0,0.918434633028
13 Imperial,C-IV,April,2017.0,2017.0,2017.0,0.418004462201,40281.0,0.964306233841
14 Inyo,C-IV,April,2017.0,2017.0,2017.0,0.322326775021,1884.0,0.942942942943
15 Kern,C-IV,April,2017.0,2017.0,2017.0,0.373555954096,156635.0,0.961204489528
16 Kings,C-IV,April,2017.0,2017.0,2017.0,0.403624579933,23541.0,0.963925968389
17 Lake,C-IV,April,2017.0,2017.0,2017.0,0.353275501047,11810.0,0.964790458296
18 Lassen,C-IV,April,2017.0,2017.0,2017.0,0.365114022319,3010.0,0.937402678293
19 Los Angeles,LRS,April,2017.0,2017.0,2017.0,0.247270502347,995379.0,0.919670781589
20 Madera,C-IV,April,2017.0,2017.0,2017.0,0.391063655956,27762.0,0.969377422396
21 Marin,C-IV,April,2017.0,2017.0,2017.0,0.197638710213,9525.0,0.948988741656
22 Mariposa,C-IV,April,2017.0,2017.0,2017.0,0.371416701288,1788.0,0.951063829787
23 Mendocino,C-IV,April,2017.0,2017.0,2017.0,0.274394299287,11552.0,0.957718454651
24 Merced,C-IV,April,2017.0,2017.0,2017.0,0.381709642885,53839.0,0.972560424871
25 Modoc,C-IV,April,2017.0,2017.0,2017.0,0.353013530135,1148.0,0.953488372093
26 Mono,C-IV,April,2017.0,2017.0,2017.0,0.158734309623,607.0,0.875901875902
27 Monterey,C-IV,April,2017.0,2017.0,2017.0,0.26514924313,50394.0,0.971488057371
28 Napa,C-IV,April,2017.0,2017.0,2017.0,0.196480671043,6465.0,0.950176366843
29 Nevada,C-IV,April,2017.0,2017.0,2017.0,0.274425969913,6932.0,0.93209627538
30 Orange,CalWIN,April,2017.0,2017.0,2017.0,0.24815249892,225822.0,0.931002069608
31 Placer,CalWIN,April,2017.0,2017.0,2017.0,0.229047117456,14569.0,0.889384042488
32 Plumas,C-IV,April,2017.0,2017.0,2017.0,0.306131787675,2007.0,0.911030413073
33 Riverside,C-IV,April,2017.0,2017.0,2017.0,0.292884554074,248041.0,0.911061321188
34 Sacramento,CalWIN,April,2017.0,2017.0,2017.0,0.349311629815,197600.0,0.937910869988
35 San Benito,C-IV,April,2017.0,2017.0,2017.0,0.262367810162,5086.0,0.965451784358
36 San Bernardino,C-IV,April,2017.0,2017.0,2017.0,0.37902386858,338474.0,0.922589226819
37 San Diego,CalWIN,April,2017.0,2017.0,2017.0,0.280092030761,252729.0,0.915708007087
38 San Francisco,CalWIN,April,2017.0,2017.0,2017.0,0.214762309299,48538.0,0.923548215237
39 San Joaquin,C-IV,April,2017.0,2017.0,2017.0,0.350944823376,105786.0,0.960485935826
40 San Luis Obispo,CalWIN,April,2017.0,2017.0,2017.0,0.271733143246,16773.0,0.93751048013
41 San Mateo,CalWIN,April,2017.0,2017.0,2017.0,0.161959594388,24980.0,0.928348446559
42 Santa Barbara,CalWIN,April,2017.0,2017.0,2017.0,0.261305726094,39072.0,0.955632734921
43 Santa Clara,CalWIN,April,2017.0,2017.0,2017.0,0.20277672067,89517.0,0.952551715332
44 Santa Cruz,CalWIN,April,2017.0,2017.0,2017.0,0.321406515849,25502.0,0.937849367461
45 Shasta,C-IV,April,2017.0,2017.0,2017.0,0.348010004014,22542.0,0.945276135363
46 Sierra,C-IV,April,2017.0,2017.0,2017.0,0.308235294118,262.0,0.942446043165
47 Siskiyou,C-IV,April,2017.0,2017.0,2017.0,0.331167156635,6421.0,0.962957408518
48 Solano,CalWIN,April,2017.0,2017.0,2017.0,0.306877374064,38294.0,0.936558403444
49 Sonoma,CalWIN,April,2017.0,2017.0,2017.0,0.228935762669,29641.0,0.932810926485
50 Stanislaus,C-IV,April,2017.0,2017.0,2017.0,0.322252590097,81120.0,0.961342466403
51 Sutter,C-IV,April,2017.0,2017.0,2017.0,0.290599461261,12730.0,0.964467005076
52 Tehama,C-IV,April,2017.0,2017.0,2017.0,0.332818893116,9273.0,0.966340141726
53 Trinity,C-IV,April,2017.0,2017.0,2017.0,0.33320111067,1680.0,0.951841359773
54 Tulare,CalWIN,April,2017.0,2017.0,2017.0,0.456881389258,118971.0,0.96981430458
55 Tuolumne,C-IV,April,2017.0,2017.0,2017.0,0.341613617492,4937.0,0.941995802328
56 Ventura,CalWIN,April,2017.0,2017.0,2017.0,0.287244848905,68715.0,0.933120586638
57 Yolo,CalWIN,April,2017.0,2017.0,2017.0,0.305087567424,18326.0,0.920026105728
58 Yuba,C-IV,April,2017.0,2017.0,2017.0,0.379960766561,12590.0,0.964159901976
00 Statewide,n/a,July,2017.0,2017.0,2018.0,0.289242622375,3892036.0,0.933413147573
01 Alameda,CalWIN,July,2017.0,2017.0,2018.0,0.231980316465,102581.0,0.930001269243
02 Alpine,C-IV,July,2017.0,2017.0,2018.0,0.420245398773,137.0,0.971631205674
03 Amador,C-IV,July,2017.0,2017.0,2018.0,0.33719264741,2825.0,0.927141450607
04 Butte,C-IV,July,2017.0,2017.0,2018.0,0.353387194076,29875.0,0.93869791994
05 Calaveras,C-IV,July,2017.0,2017.0,2018.0,0.380328669053,4675.0,0.927211424038
06 Colusa,C-IV,July,2017.0,2017.0,2018.0,0.164898132428,1554.0,0.971857410882
07 Contra Costa,CalWIN,July,2017.0,2017.0,2018.0,0.219318327035,60068.0,0.930291626012
08 Del Norte,C-IV,July,2017.0,2017.0,2018.0,0.420388902449,5167.0,0.973069679849
09 El Dorado,C-IV,July,2017.0,2017.0,2018.0,0.292228955543,11477.0,0.930064829822
10 Fresno,CalWIN,July,2017.0,2017.0,2018.0,0.431957719099,213318.0,0.953487332606
11 Glenn,C-IV,July,2017.0,2017.0,2018.0,0.263738844528,3369.0,0.970054707745
12 Humboldt,C-IV,July,2017.0,2017.0,2018.0,0.341328315018,19226.0,0.923084309583
13 Imperial,C-IV,July,2017.0,2017.0,2018.0,0.425289268227,40909.0,0.965472481828
14 Inyo,C-IV,July,2017.0,2017.0,2018.0,0.325903825904,1857.0,0.944077275038
15 Kern,C-IV,July,2017.0,2017.0,2018.0,0.373713824241,155487.0,0.957556087918
16 Kings,C-IV,July,2017.0,2017.0,2018.0,0.398503225806,23163.0,0.962238285145
17 Lake,C-IV,July,2017.0,2017.0,2018.0,0.346788608198,11641.0,0.964777059506
18 Lassen,C-IV,July,2017.0,2017.0,2018.0,0.368941403424,3060.0,0.939803439803
19 Los Angeles,LRS,July,2017.0,2017.0,2018.0,0.251096634849,1002603.0,0.923447822959
20 Madera,C-IV,July,2017.0,2017.0,2018.0,0.383596947084,27090.0,0.969161419576
21 Marin,C-IV,July,2017.0,2017.0,2018.0,0.196149142987,9464.0,0.947347347347
22 Mariposa,C-IV,July,2017.0,2017.0,2018.0,0.361676159479,1778.0,0.942735949099
23 Mendocino,C-IV,July,2017.0,2017.0,2018.0,0.273449355083,11533.0,0.955667882002
24 Merced,C-IV,July,2017.0,2017.0,2018.0,0.380445057249,53529.0,0.971717465101
25 Modoc,C-IV,July,2017.0,2017.0,2018.0,0.347046087225,1122.0,0.953271028037
26 Mono,C-IV,July,2017.0,2017.0,2018.0,0.162390901878,614.0,0.89114658926
27 Monterey,C-IV,July,2017.0,2017.0,2018.0,0.228509858396,43264.0,0.967203952516
28 Napa,C-IV,July,2017.0,2017.0,2018.0,0.187339055794,6111.0,0.949797948399
29 Nevada,C-IV,July,2017.0,2017.0,2018.0,0.267816363493,6802.0,0.928347208953
30 Orange,CalWIN,July,2017.0,2017.0,2018.0,0.247486402211,223502.0,0.929353159357
31 Placer,CalWIN,July,2017.0,2017.0,2018.0,0.228224776501,14296.0,0.877863064169
32 Plumas,C-IV,July,2017.0,2017.0,2018.0,0.287295330503,1895.0,0.920796890185
33 Riverside,C-IV,July,2017.0,2017.0,2018.0,0.295146895132,248452.0,0.909647420642
34 Sacramento,CalWIN,July,2017.0,2017.0,2018.0,0.352819224464,196050.0,0.935634279387
35 San Benito,C-IV,July,2017.0,2017.0,2018.0,0.251207983193,4783.0,0.965092816788
36 San Bernardino,C-IV,July,2017.0,2017.0,2018.0,0.378924147675,336845.0,0.920263584232
37 San Diego,CalWIN,July,2017.0,2017.0,2018.0,0.279858193365,251979.0,0.916377244311
38 San Francisco,CalWIN,July,2017.0,2017.0,2018.0,0.217059933194,48672.0,0.921364479612
39 San Joaquin,C-IV,July,2017.0,2017.0,2018.0,0.346260304971,104206.0,0.959893146647
40 San Luis Obispo,CalWIN,July,2017.0,2017.0,2018.0,0.268153944794,16311.0,0.934834938102
41 San Mateo,CalWIN,July,2017.0,2017.0,2018.0,0.160289704714,24411.0,0.925009473285
42 Santa Barbara,CalWIN,July,2017.0,2017.0,2018.0,0.244407455384,36415.0,0.951553476704
43 Santa Clara,CalWIN,July,2017.0,2017.0,2018.0,0.203340875287,87085.0,0.951405504026
44 Santa Cruz,CalWIN,July,2017.0,2017.0,2018.0,0.303180131171,23853.0,0.935191719595
45 Shasta,C-IV,July,2017.0,2017.0,2018.0,0.350700341212,22509.0,0.94567683388
46 Sierra,C-IV,July,2017.0,2017.0,2018.0,0.298143851508,257.0,0.944852941176
47 Siskiyou,C-IV,July,2017.0,2017.0,2018.0,0.319989615784,6163.0,0.962517569889
48 Solano,CalWIN,July,2017.0,2017.0,2018.0,0.309667673716,37925.0,0.934067287326
49 Sonoma,CalWIN,July,2017.0,2017.0,2018.0,0.226045925903,29079.0,0.930706695686
50 Stanislaus,C-IV,July,2017.0,2017.0,2018.0,0.318963299012,80573.0,0.960723526536
51 Sutter,C-IV,July,2017.0,2017.0,2018.0,0.281735392012,12189.0,0.962796208531
52 Tehama,C-IV,July,2017.0,2017.0,2018.0,0.332538392051,9203.0,0.962254286909
53 Trinity,C-IV,July,2017.0,2017.0,2018.0,0.328974254189,1610.0,0.947058823529
54 Tulare,CalWIN,July,2017.0,2017.0,2018.0,0.450956896319,117040.0,0.968633617479
55 Tuolumne,C-IV,July,2017.0,2017.0,2018.0,0.334833356771,4762.0,0.939065273122
56 Ventura,CalWIN,July,2017.0,2017.0,2018.0,0.28329053636,66856.0,0.935166664335
57 Yolo,CalWIN,July,2017.0,2017.0,2018.0,0.303285438198,18047.0,0.923167425444
58 Yuba,C-IV,July,2017.0,2017.0,2018.0,0.386517738225,12769.0,0.962826119741
00 Statewide,n/a,October,2017.0,2018.0,2018.0,0.291,3907366.0,0.933
01 Alameda,CalWIN,October,2017.0,2018.0,2018.0,0.230873527952,102337.0,0.927360379872
02 Alpine,C-IV,October,2017.0,2018.0,2018.0,0.422155688623,141.0,0.979166666667
03 Amador,C-IV,October,2017.0,2018.0,2018.0,0.341392998917,2838.0,0.927147990853
04 Butte,C-IV,October,2017.0,2018.0,2018.0,0.351537815225,29706.0,0.934797658758
05 Calaveras,C-IV,October,2017.0,2018.0,2018.0,0.383554939228,4702.0,0.925226288863
06 Colusa,C-IV,October,2017.0,2018.0,2018.0,0.157556608741,1496.0,0.974592833876
07 Contra Costa,CalWIN,October,2017.0,2018.0,2018.0,0.221608901861,60743.0,0.929659162216
08 Del Norte,C-IV,October,2017.0,2018.0,2018.0,0.418561221176,5155.0,0.973927829208
09 El Dorado,C-IV,October,2017.0,2018.0,2018.0,0.287790100637,11210.0,0.930058906496
10 Fresno,CalWIN,October,2017.0,2018.0,2018.0,0.430413930044,211344.0,0.951241577661
11 Glenn,C-IV,October,2017.0,2018.0,2018.0,0.263888888889,3382.0,0.971002009762
12 Humboldt,C-IV,October,2017.0,2018.0,2018.0,0.338802384554,19039.0,0.921673040616
13 Imperial,C-IV,October,2017.0,2018.0,2018.0,0.426248077483,41017.0,0.966379229102
14 Inyo,C-IV,October,2017.0,2018.0,2018.0,0.31966787753,1848.0,0.953560371517
15 Kern,C-IV,October,2017.0,2018.0,2018.0,0.371048980795,153523.0,0.955951854642
16 Kings,C-IV,October,2017.0,2018.0,2018.0,0.392022078991,22869.0,0.962581025339
17 Lake,C-IV,October,2017.0,2018.0,2018.0,0.352920343535,11958.0,0.959865146894
18 Lassen,C-IV,October,2017.0,2018.0,2018.0,0.357238361493,2939.0,0.93124207858
19 Los Angeles,LRS,October,2017.0,2018.0,2018.0,0.261192952596,1038604.0,0.926434134319
20 Madera,C-IV,October,2017.0,2018.0,2018.0,0.376505131209,26672.0,0.968271255355
21 Marin,C-IV,October,2017.0,2018.0,2018.0,0.19606826618,9455.0,0.945689137828
22 Mariposa,C-IV,October,2017.0,2018.0,2018.0,0.365858545382,1826.0,0.943669250646
23 Mendocino,C-IV,October,2017.0,2018.0,2018.0,0.271686761146,11560.0,0.949564645967
24 Merced,C-IV,October,2017.0,2018.0,2018.0,0.377154227998,52501.0,0.969852031109
25 Modoc,C-IV,October,2017.0,2018.0,2018.0,0.351800554017,1143.0,0.943069306931
26 Mono,C-IV,October,2017.0,2018.0,2018.0,0.173263216164,626.0,0.874301675978
27 Monterey,C-IV,October,2017.0,2018.0,2018.0,0.221189175373,41538.0,0.967124563446
28 Napa,C-IV,October,2017.0,2018.0,2018.0,0.192759507795,6219.0,0.936737460461
29 Nevada,C-IV,October,2017.0,2018.0,2018.0,0.262337864683,6735.0,0.925773195876
30 Orange,CalWIN,October,2017.0,2018.0,2018.0,0.246583266807,222083.0,0.929781666702
31 Placer,CalWIN,October,2017.0,2018.0,2018.0,0.225646492546,13970.0,0.865765989093
32 Plumas,C-IV,October,2017.0,2018.0,2018.0,0.286086823132,1865.0,0.901401643306
33 Riverside,C-IV,October,2017.0,2018.0,2018.0,0.2969040828,248683.0,0.908105956589
34 Sacramento,CalWIN,October,2017.0,2018.0,2018.0,0.353748267288,195482.0,0.935504094105
35 San Benito,C-IV,October,2017.0,2018.0,2018.0,0.24627889792,4666.0,0.968451639685
36 San Bernardino,C-IV,October,2017.0,2018.0,2018.0,0.375824235493,332229.0,0.918406612393
37 San Diego,CalWIN,October,2017.0,2018.0,2018.0,0.281006036441,253008.0,0.914505477823
38 San Francisco,CalWIN,October,2017.0,2018.0,2018.0,0.218325191403,48535.0,0.920164562242
39 San Joaquin,C-IV,October,2017.0,2018.0,2018.0,0.341101659536,102133.0,0.960302759626
40 San Luis Obispo,CalWIN,October,2017.0,2018.0,2018.0,0.26615320911,16069.0,0.930942587336
41 San Mateo,CalWIN,October,2017.0,2018.0,2018.0,0.158393436115,23938.0,0.926823602292
42 Santa Barbara,CalWIN,October,2017.0,2018.0,2018.0,0.244328377125,36628.0,0.944751096208
43 Santa Clara,CalWIN,October,2017.0,2018.0,2018.0,0.200719112704,85690.0,0.95201590952
44 Santa Cruz,CalWIN,October,2017.0,2018.0,2018.0,0.298695646609,23335.0,0.932095066906
45 Shasta,C-IV,October,2017.0,2018.0,2018.0,0.349981294426,22452.0,0.947141953174
46 Sierra,C-IV,October,2017.0,2018.0,2018.0,0.299659477866,264.0,0.94623655914
47 Siskiyou,C-IV,October,2017.0,2018.0,2018.0,0.322973186535,6131.0,0.958567854909
