county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Santa Barbara,3887.0,15.0,0.0,9878.0,78.0,9.0,13765.0,93.0,9.0,9452.0,21819.0,31271.0,38.0,16.0,252.0,82.0,290.0,98.0,0.0,10.0,10.0,0.0,0.0,0.0,15777.0,15777.0,0.0,4577673.8,10063.06,4587736.86,2011,MAR,13867.0,1.0,2011-03-01
Santa Clara,10134.0,177.0,2.0,34244.0,661.0,687.0,44378.0,838.0,689.0,25045.0,71215.0,96260.0,357.0,215.0,1464.0,862.0,1821.0,1077.0,2.0,1007.0,1009.0,0.0,0.0,0.0,50447.0,50447.0,0.0,14376253.99,282629.12,14658883.11,2011,MAR,45905.0,1.0,2011-03-01
Santa Cruz,1768.0,5.0,0.0,7965.0,67.0,6.0,9733.0,72.0,6.0,4209.0,15689.0,19898.0,8.0,5.0,193.0,74.0,201.0,79.0,0.0,6.0,6.0,0.0,0.0,0.0,11498.0,11498.0,0.0,3041837.41,10419.14,3052256.55,2011,MAR,9811.0,1.0,2011-03-01
Shasta,2103.0,5.0,0.0,8895.0,16.0,15.0,10998.0,21.0,15.0,5342.0,17781.0,23123.0,8.0,5.0,39.0,18.0,47.0,23.0,0.0,18.0,18.0,0.0,0.0,0.0,11886.0,11886.0,0.0,3325816.0,6052.0,3331868.0,2011,MAR,11034.0,1.0,2011-03-01
Sierra,21.0,0.0,0.0,96.0,0.0,1.0,117.0,0.0,1.0,62.0,190.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,136.0,136.0,0.0,37485.0,200.0,37685.0,2011,MAR,118.0,1.0,2011-03-01
Siskiyou,528.0,2.0,0.0,1872.0,1.0,1.0,2400.0,3.0,1.0,1450.0,4095.0,5545.0,5.0,3.0,3.0,1.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2606.0,2606.0,0.0,796981.0,482.0,797463.0,2011,MAR,2404.0,1.0,2011-03-01
Solano,4163.0,42.0,2.0,13745.0,159.0,40.0,17908.0,201.0,42.0,10257.0,26531.0,36788.0,95.0,46.0,398.0,187.0,493.0,233.0,2.0,42.0,44.0,0.0,0.0,0.0,20421.0,20421.0,0.0,5692655.57,34058.54,5726714.11,2011,MAR,18151.0,1.0,2011-03-01
Sonoma,2791.0,41.0,1.0,11826.0,141.0,47.0,14617.0,182.0,48.0,6806.0,21415.0,28221.0,89.0,45.0,389.0,163.0,478.0,208.0,1.0,55.0,56.0,0.0,0.0,0.0,16482.0,16482.0,0.0,4332051.25,30565.42,4362616.67,2011,MAR,14847.0,1.0,2011-03-01
Stanislaus,8203.0,31.0,0.0,26597.0,130.0,25.0,34800.0,161.0,25.0,22183.0,58029.0,80212.0,86.0,34.0,386.0,141.0,472.0,175.0,0.0,31.0,31.0,0.0,0.0,0.0,37262.0,37262.0,0.0,11586900.0,26409.0,11613309.0,2011,MAR,34986.0,1.0,2011-03-01
Sutter,1050.0,16.0,1.0,3313.0,45.0,3.0,4363.0,61.0,4.0,2862.0,8108.0,10970.0,45.0,19.0,134.0,57.0,179.0,76.0,1.0,4.0,5.0,0.0,0.0,0.0,4769.0,4769.0,0.0,1579032.17,8241.0,1587273.17,2011,MAR,4428.0,1.0,2011-03-01
Tehama,904.0,11.0,0.0,2882.0,37.0,7.0,3786.0,48.0,7.0,2454.0,6530.0,8984.0,28.0,14.0,92.0,45.0,120.0,59.0,0.0,7.0,7.0,0.0,0.0,0.0,4197.0,4197.0,0.0,1304749.0,8975.0,1313724.0,2011,MAR,3841.0,1.0,2011-03-01
Trinity,106.0,0.0,0.0,560.0,0.0,0.0,666.0,0.0,0.0,270.0,1203.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,728.0,0.0,217012.0,0.0,217012.0,2011,MAR,666.0,1.0,2011-03-01
Tulare,10559.0,98.0,3.0,30018.0,506.0,120.0,40577.0,604.0,123.0,28879.0,73770.0,102649.0,247.0,105.0,1524.0,553.0,1771.0,658.0,8.0,136.0,144.0,0.0,0.0,0.0,45102.0,45102.0,0.0,15031453.0,89879.0,15121332.0,2011,MAR,41304.0,1.0,2011-03-01
Tuolumne,462.0,0.0,0.0,2152.0,4.0,1.0,2614.0,4.0,1.0,1192.0,3813.0,5005.0,0.0,0.0,9.0,4.0,9.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2845.0,2845.0,0.0,744389.0,701.0,745090.0,2011,MAR,2619.0,1.0,2011-03-01
Ventura,4596.0,30.0,0.0,23995.0,197.0,40.0,28591.0,227.0,40.0,11616.0,48650.0,60266.0,71.0,37.0,592.0,220.0,663.0,257.0,0.0,51.0,51.0,0.0,0.0,0.0,31063.0,31063.0,0.0,8874066.09,30494.16,8904560.25,2011,MAR,28858.0,1.0,2011-03-01
Yolo,1331.0,53.0,0.0,5450.0,114.0,56.0,6781.0,167.0,56.0,3465.0,11572.0,15037.0,137.0,80.0,316.0,142.0,453.0,222.0,0.0,76.0,76.0,0.0,0.0,0.0,7643.0,7643.0,0.0,2242949.0,36719.0,2279668.0,2011,MAR,7004.0,1.0,2011-03-01
Yuba,1246.0,7.0,0.0,4189.0,25.0,13.0,5435.0,32.0,13.0,3387.0,9247.0,12634.0,17.0,7.0,62.0,28.0,79.0,35.0,0.0,19.0,19.0,0.0,0.0,0.0,5886.0,5886.0,0.0,1863429.0,6965.0,1870394.0,2011,MAR,5480.0,1.0,2011-03-01
