county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Sonoma,2224.0,22.0,0.0,6303.0,58.0,32.0,8527.0,80.0,32.0,5218.0,11713.0,16931.0,51.0,25.0,156.0,61.0,207.0,86.0,0.0,45.0,45.0,0.0,0.0,0.0,9388.0,9388.0,0.0,2214822.92,12142.08,2226965.0,2008,NOV,8639.0,4.0,2008-11-01
Stanislaus,6781.0,24.0,0.0,14596.0,104.0,11.0,21377.0,128.0,11.0,17548.0,34970.0,52518.0,56.0,28.0,323.0,115.0,379.0,143.0,0.0,12.0,12.0,0.0,0.0,0.0,23106.0,23106.0,0.0,6550060.0,16719.0,6566779.0,2008,NOV,21516.0,4.0,2008-11-01
Sutter,675.0,0.0,0.0,2336.0,37.0,11.0,3011.0,37.0,11.0,1981.0,5839.0,7820.0,0.0,0.0,100.0,50.0,100.0,50.0,0.0,11.0,11.0,0.0,0.0,0.0,3221.0,3221.0,0.0,959304.0,2210.0,961514.0,2008,NOV,3059.0,4.0,2008-11-01
Tehama,551.0,2.0,0.0,1983.0,16.0,3.0,2534.0,18.0,3.0,1409.0,4645.0,6054.0,8.0,2.0,56.0,22.0,64.0,24.0,0.0,3.0,3.0,0.0,0.0,0.0,2768.0,2768.0,0.0,763326.0,3148.0,766474.0,2008,NOV,2555.0,4.0,2008-11-01
Trinity,102.0,0.0,0.0,392.0,0.0,0.0,494.0,0.0,0.0,255.0,883.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,494.0,0.0,143196.0,0.0,143196.0,2008,NOV,494.0,4.0,2008-11-01
Tulare,8447.0,88.0,0.0,19720.0,384.0,65.0,28167.0,472.0,65.0,23235.0,49425.0,72660.0,213.0,90.0,1194.0,404.0,1407.0,494.0,0.0,76.0,76.0,0.0,0.0,0.0,31474.0,31474.0,0.0,9069077.0,55158.0,9124235.0,2008,NOV,28704.0,4.0,2008-11-01
Tuolumne,473.0,0.0,0.0,1226.0,0.0,1.0,1699.0,0.0,1.0,1268.0,2421.0,3689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1804.0,1804.0,0.0,433111.0,588.0,433699.0,2008,NOV,1700.0,4.0,2008-11-01
Ventura,3920.0,49.0,0.0,13023.0,186.0,81.0,16943.0,235.0,81.0,10084.0,28632.0,38716.0,127.0,60.0,491.0,212.0,618.0,272.0,0.0,109.0,109.0,0.0,0.0,0.0,19113.0,19113.0,0.0,4884615.0,38488.0,4923103.0,2008,NOV,17259.0,4.0,2008-11-01
Yolo,1200.0,44.0,0.0,3365.0,63.0,42.0,4565.0,107.0,42.0,3172.0,7656.0,10828.0,115.0,64.0,179.0,85.0,294.0,149.0,0.0,61.0,61.0,0.0,0.0,0.0,5222.0,5222.0,0.0,1415999.0,21398.0,1437397.0,2008,NOV,4714.0,4.0,2008-11-01
Yuba,771.0,0.0,0.0,3223.0,21.0,13.0,3994.0,21.0,13.0,2155.0,7564.0,9719.0,0.0,0.0,60.0,26.0,60.0,26.0,0.0,24.0,24.0,0.0,0.0,0.0,4321.0,4321.0,0.0,1200008.0,4882.0,1204890.0,2008,NOV,4028.0,4.0,2008-11-01
