county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Fresno,18640.0,92.0,0.0,63352.0,476.0,117.0,81992.0,568.0,117.0,49953.0,151879.0,201832.0,239.0,103.0,1406.0,532.0,1645.0,635.0,0.0,151.0,151.0,0.0,0.0,0.0,89072.0,89072.0,0.0,29788133.74,97196.15,29885329.89,2011,APR,82677.0,2.0,2011-04-01
Glenn,307.0,1.0,0.0,946.0,6.0,1.0,1253.0,7.0,1.0,826.0,2438.0,3264.0,3.0,1.0,19.0,7.0,22.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,1370.0,1370.0,0.0,446605.0,736.0,447341.0,2011,APR,1261.0,2.0,2011-04-01
Humboldt,1256.0,1.0,0.0,6205.0,12.0,5.0,7461.0,13.0,5.0,3138.0,11251.0,14389.0,2.0,2.0,28.0,13.0,30.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,8154.0,8154.0,0.0,2137658.0,2360.0,2140018.0,2011,APR,7479.0,2.0,2011-04-01
Imperial,2635.0,52.0,0.0,9786.0,241.0,46.0,12421.0,293.0,46.0,7665.0,24610.0,32275.0,132.0,53.0,687.0,255.0,819.0,308.0,0.0,49.0,49.0,0.0,0.0,0.0,13732.0,13732.0,0.0,4497300.0,42733.0,4540033.0,2011,APR,12760.0,2.0,2011-04-01
Inyo,155.0,0.0,0.0,686.0,5.0,0.0,841.0,5.0,0.0,457.0,1252.0,1709.0,0.0,0.0,19.0,7.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,910.0,0.0,237777.0,505.0,238282.0,2011,APR,846.0,2.0,2011-04-01
Kern,13515.0,86.0,2.0,38903.0,357.0,85.0,52418.0,443.0,87.0,36852.0,94046.0,130898.0,225.0,99.0,1052.0,395.0,1277.0,494.0,3.0,108.0,111.0,0.0,0.0,0.0,56702.0,56702.0,0.0,19111478.0,83106.0,19194584.0,2011,APR,52948.0,2.0,2011-04-01
Kings,1950.0,11.0,0.0,6955.0,72.0,37.0,8905.0,83.0,37.0,5356.0,16384.0,21740.0,22.0,11.0,214.0,79.0,236.0,90.0,0.0,50.0,50.0,0.0,0.0,0.0,9630.0,9630.0,0.0,3025391.0,18679.0,3044070.0,2011,APR,9025.0,2.0,2011-04-01
Lake,882.0,3.0,0.0,3547.0,17.0,6.0,4429.0,20.0,6.0,2328.0,6872.0,9200.0,9.0,3.0,42.0,19.0,51.0,22.0,0.0,7.0,7.0,0.0,0.0,0.0,4790.0,4790.0,0.0,1371410.0,3858.0,1375268.0,2011,APR,4455.0,2.0,2011-04-01
Lassen,328.0,1.0,0.0,1068.0,5.0,1.0,1396.0,6.0,1.0,910.0,2065.0,2975.0,2.0,1.0,12.0,6.0,14.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1519.0,1519.0,0.0,444094.0,1054.0,445148.0,2011,APR,1403.0,2.0,2011-04-01
Los Angeles,99479.0,1934.0,38.0,352290.0,5185.0,2560.0,451769.0,7119.0,2598.0,231739.0,734215.0,965954.0,3854.0,2524.0,13628.0,6230.0,17482.0,8754.0,45.0,3206.0,3251.0,0.0,0.0,0.0,989697.0,989697.0,0.0,149831445.0,1555916.0,151387361.0,2011,APR,461486.0,2.0,2011-04-01
Madera,2378.0,8.0,2.0,7369.0,68.0,4.0,9747.0,76.0,6.0,6211.0,18840.0,25051.0,14.0,9.0,236.0,74.0,250.0,83.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3634020.0,11341.0,3645361.0,2011,APR,9829.0,2.0,2011-04-01
Marin,970.0,34.0,2.0,4047.0,58.0,21.0,5017.0,92.0,23.0,2118.0,6267.0,8385.0,74.0,37.0,127.0,70.0,201.0,107.0,2.0,24.0,26.0,0.0,0.0,0.0,5438.0,5438.0,0.0,1332798.0,17441.0,1350239.0,2011,APR,5132.0,2.0,2011-04-01
Mariposa,175.0,0.0,0.0,599.0,0.0,0.0,774.0,0.0,0.0,506.0,1147.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,833.0,0.0,241568.0,0.0,241568.0,2011,APR,774.0,2.0,2011-04-01
Mendocino,985.0,4.0,0.0,5450.0,23.0,11.0,6435.0,27.0,11.0,2502.0,10198.0,12700.0,13.0,4.0,63.0,27.0,76.0,31.0,0.0,15.0,15.0,0.0,0.0,0.0,6816.0,6816.0,0.0,1856415.0,6951.0,1863366.0,2011,APR,6473.0,2.0,2011-04-01
Merced,5538.0,18.0,1.0,14055.0,84.0,4.0,19593.0,102.0,5.0,15264.0,34568.0,49832.0,52.0,20.0,268.0,89.0,320.0,109.0,1.0,4.0,5.0,0.0,0.0,0.0,20918.0,20918.0,0.0,7161770.0,12175.0,7173945.0,2011,APR,19700.0,2.0,2011-04-01
Modoc,99.0,0.0,0.0,321.0,0.0,0.0,420.0,0.0,0.0,246.0,753.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,467.0,0.0,136714.0,0.0,136714.0,2011,APR,420.0,2.0,2011-04-01
Mono,21.0,1.0,0.0,261.0,0.0,0.0,282.0,1.0,0.0,50.0,436.0,486.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,305.0,0.0,73191.0,0.0,73191.0,2011,APR,283.0,2.0,2011-04-01
Monterey,5209.0,15.0,0.0,12188.0,139.0,19.0,17397.0,154.0,19.0,12673.0,28389.0,41062.0,38.0,18.0,405.0,156.0,443.0,174.0,0.0,22.0,22.0,0.0,0.0,0.0,18691.0,18691.0,0.0,5941888.0,21807.0,5963695.0,2011,APR,17570.0,2.0,2011-04-01
Napa,605.0,12.0,0.0,2606.0,28.0,4.0,3211.0,40.0,4.0,1463.0,5381.0,6844.0,26.0,12.0,83.0,31.0,109.0,43.0,0.0,4.0,4.0,0.0,0.0,0.0,3573.0,3573.0,0.0,1009409.0,5951.0,1015360.0,2011,APR,3255.0,2.0,2011-04-01
Nevada,495.0,1.0,0.0,2439.0,11.0,2.0,2934.0,12.0,2.0,1318.0,4596.0,5914.0,1.0,1.0,31.0,13.0,32.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,3238.0,3238.0,0.0,909629.0,1857.0,911486.0,2011,APR,2948.0,2.0,2011-04-01
Orange,15232.0,199.0,3.0,63014.0,1523.0,566.0,78246.0,1722.0,569.0,39052.0,141142.0,180194.0,444.0,265.0,3771.0,1892.0,4215.0,2157.0,4.0,730.0,734.0,0.0,0.0,0.0,86385.0,86385.0,0.0,26172112.0,322346.0,26494458.0,2011,APR,80537.0,2.0,2011-04-01
Placer,1235.0,21.0,0.0,5992.0,51.0,23.0,7227.0,72.0,23.0,3279.0,13307.0,16586.0,53.0,31.0,128.0,65.0,181.0,96.0,0.0,28.0,28.0,0.0,0.0,0.0,8004.0,8004.0,0.0,2360718.66,14866.0,2375584.66,2011,APR,7322.0,2.0,2011-04-01
Plumas,134.0,0.0,0.0,506.0,0.0,0.0,640.0,0.0,0.0,363.0,1056.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,673.0,0.0,200975.0,0.0,200975.0,2011,APR,640.0,2.0,2011-04-01
Riverside,20833.0,209.0,4.0,68782.0,1222.0,235.0,89615.0,1431.0,239.0,57763.0,169694.0,227457.0,578.0,230.0,3831.0,1363.0,4409.0,1593.0,5.0,283.0,288.0,0.0,0.0,0.0,97525.0,97525.0,0.0,32626103.0,211920.0,32838023.0,2011,APR,91285.0,2.0,2011-04-01
Sacramento,20434.0,602.0,6.0,59740.0,822.0,272.0,80174.0,1424.0,278.0,52565.0,132745.0,185310.0,1412.0,897.0,2147.0,1067.0,3559.0,1964.0,11.0,350.0,361.0,0.0,0.0,0.0,86734.0,86734.0,0.0,28363380.0,268827.0,28632207.0,2011,APR,81876.0,2.0,2011-04-01
San Benito,612.0,7.0,0.0,2012.0,34.0,4.0,2624.0,41.0,4.0,1642.0,4506.0,6148.0,19.0,7.0,103.0,42.0,122.0,49.0,0.0,7.0,7.0,0.0,0.0,0.0,2812.0,2812.0,0.0,881922.0,6039.0,887961.0,2011,APR,2669.0,2.0,2011-04-01
San Bernardino,30143.0,233.0,3.0,97630.0,1044.0,364.0,127773.0,1277.0,367.0,82515.0,234550.0,317065.0,596.0,267.0,3009.0,1162.0,3605.0,1429.0,3.0,458.0,461.0,0.0,0.0,0.0,138276.0,138276.0,0.0,45932664.0,236144.0,46168808.0,2011,APR,129417.0,2.0,2011-04-01
San Diego,20425.0,464.0,10.0,71483.0,1453.0,623.0,91908.0,1917.0,633.0,56471.0,153085.0,209556.0,1133.0,612.0,3816.0,1657.0,4949.0,2269.0,22.0,820.0,842.0,0.0,0.0,0.0,103997.0,103997.0,0.0,31388894.07,376015.37,31764909.44,2011,APR,94458.0,2.0,2011-04-01
San Francisco,3489.0,190.0,5.0,26493.0,577.0,695.0,29982.0,767.0,700.0,7717.0,37763.0,45480.0,348.0,225.0,1094.0,798.0,1442.0,1023.0,5.0,951.0,956.0,0.0,0.0,0.0,33639.0,33639.0,0.0,7286736.76,251709.16,7538445.92,2011,APR,31449.0,2.0,2011-04-01
San Joaquin,10803.0,113.0,0.0,26558.0,450.0,74.0,37361.0,563.0,74.0,28238.0,66967.0,95205.0,283.0,125.0,1327.0,544.0,1610.0,669.0,0.0,104.0,104.0,0.0,0.0,0.0,41085.0,41085.0,0.0,14161866.0,87663.0,14249529.0,2011,APR,37998.0,2.0,2011-04-01
San Luis Obispo,1426.0,8.0,0.0,6670.0,55.0,17.0,8096.0,63.0,17.0,3519.0,12697.0,16216.0,17.0,9.0,142.0,61.0,159.0,70.0,0.0,20.0,20.0,0.0,0.0,0.0,9275.0,9275.0,0.0,2345154.44,9823.0,2354977.44,2011,APR,8176.0,2.0,2011-04-01
San Mateo,2172.0,93.0,0.0,7742.0,252.0,93.0,9914.0,345.0,93.0,5439.0,15503.0,20942.0,197.0,87.0,649.0,300.0,846.0,387.0,0.0,123.0,123.0,0.0,0.0,0.0,11404.0,11404.0,0.0,3158966.0,52450.0,3211416.0,2011,APR,10352.0,2.0,2011-04-01
Santa Barbara,3941.0,16.0,0.0,9876.0,73.0,10.0,13817.0,89.0,10.0,9630.0,21818.0,31448.0,38.0,18.0,237.0,79.0,275.0,97.0,0.0,13.0,13.0,0.0,0.0,0.0,15602.0,15602.0,0.0,4546753.99,9306.8,4556060.79,2011,APR,13916.0,2.0,2011-04-01
Santa Clara,10029.0,164.0,2.0,34568.0,678.0,685.0,44597.0,842.0,687.0,24824.0,71923.0,96747.0,337.0,192.0,1508.0,906.0,1845.0,1098.0,2.0,1017.0,1019.0,0.0,0.0,0.0,50078.0,50078.0,0.0,14363721.0,288285.0,14652006.0,2011,APR,46126.0,2.0,2011-04-01
Santa Cruz,1784.0,5.0,0.0,8032.0,66.0,9.0,9816.0,71.0,9.0,4236.0,15866.0,20102.0,5.0,6.0,193.0,75.0,198.0,81.0,0.0,10.0,10.0,0.0,0.0,0.0,11280.0,11280.0,0.0,3015348.0,9641.54,3024989.54,2011,APR,9896.0,2.0,2011-04-01
Shasta,2113.0,5.0,0.0,8999.0,15.0,15.0,11112.0,20.0,15.0,5427.0,17909.0,23336.0,8.0,5.0,34.0,17.0,42.0,22.0,0.0,19.0,19.0,0.0,0.0,0.0,11919.0,11919.0,0.0,3326860.0,6218.0,3333078.0,2011,APR,11147.0,2.0,2011-04-01
Sierra,19.0,0.0,0.0,91.0,0.0,1.0,110.0,0.0,1.0,60.0,177.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,119.0,119.0,0.0,33440.0,200.0,33640.0,2011,APR,111.0,2.0,2011-04-01
Siskiyou,532.0,2.0,0.0,1884.0,3.0,1.0,2416.0,5.0,1.0,1461.0,4087.0,5548.0,5.0,3.0,7.0,3.0,12.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2571.0,2571.0,0.0,795682.0,857.0,796539.0,2011,APR,2422.0,2.0,2011-04-01
Solano,4106.0,44.0,1.0,13780.0,159.0,37.0,17886.0,203.0,38.0,10171.0,26658.0,36829.0,99.0,50.0,411.0,181.0,510.0,231.0,1.0,43.0,44.0,0.0,0.0,0.0,20123.0,20123.0,0.0,5658465.52,32336.48,5690802.0,2011,APR,18127.0,2.0,2011-04-01
Sonoma,2847.0,49.0,1.0,12139.0,145.0,50.0,14986.0,194.0,51.0,6780.0,21781.0,28561.0,108.0,52.0,394.0,162.0,502.0,214.0,1.0,62.0,63.0,0.0,0.0,0.0,16651.0,16651.0,0.0,4410842.78,32477.22,4443320.0,2011,APR,15231.0,2.0,2011-04-01
Stanislaus,8188.0,36.0,0.0,27053.0,132.0,29.0,35241.0,168.0,29.0,22133.0,58842.0,80975.0,97.0,40.0,378.0,144.0,475.0,184.0,0.0,38.0,38.0,0.0,0.0,0.0,37425.0,37425.0,0.0,11659092.0,27452.0,11686544.0,2011,APR,35438.0,2.0,2011-04-01
Sutter,1054.0,18.0,1.0,3359.0,45.0,3.0,4413.0,63.0,4.0,2869.0,8202.0,11071.0,52.0,21.0,139.0,59.0,191.0,80.0,1.0,4.0,5.0,0.0,0.0,0.0,4779.0,4779.0,0.0,1590522.0,9132.0,1599654.0,2011,APR,4480.0,2.0,2011-04-01
Tehama,916.0,11.0,0.0,2869.0,38.0,11.0,3785.0,49.0,11.0,2484.0,6537.0,9021.0,25.0,14.0,101.0,46.0,126.0,60.0,0.0,11.0,11.0,0.0,0.0,0.0,4196.0,4196.0,0.0,1310148.0,9999.0,1320147.0,2011,APR,3845.0,2.0,2011-04-01
Trinity,104.0,0.0,0.0,556.0,0.0,0.0,660.0,0.0,0.0,266.0,1180.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,718.0,0.0,211446.0,0.0,211446.0,2011,APR,660.0,2.0,2011-04-01
Tulare,10534.0,100.0,1.0,29759.0,492.0,124.0,40293.0,592.0,125.0,28835.0,73612.0,102447.0,238.0,106.0,1503.0,547.0,1741.0,653.0,3.0,147.0,150.0,0.0,0.0,0.0,44188.0,44188.0,0.0,14866747.0,90703.0,14957450.0,2011,APR,41010.0,2.0,2011-04-01
Tuolumne,462.0,0.0,0.0,2143.0,4.0,1.0,2605.0,4.0,1.0,1198.0,3804.0,5002.0,0.0,0.0,9.0,4.0,9.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2803.0,2803.0,0.0,735584.0,737.0,736321.0,2011,APR,2610.0,2.0,2011-04-01
Ventura,4511.0,34.0,0.0,23915.0,186.0,43.0,28426.0,220.0,43.0,11410.0,48568.0,59978.0,76.0,44.0,550.0,210.0,626.0,254.0,0.0,52.0,52.0,0.0,0.0,0.0,30717.0,30717.0,0.0,8788582.85,30547.82,8819130.67,2011,APR,28689.0,2.0,2011-04-01
Yolo,1314.0,54.0,0.0,5500.0,107.0,56.0,6814.0,161.0,56.0,3408.0,11783.0,15191.0,140.0,89.0,300.0,130.0,440.0,219.0,0.0,76.0,76.0,0.0,0.0,0.0,7646.0,7646.0,0.0,2262396.0,35312.0,2297708.0,2011,APR,7031.0,2.0,2011-04-01
Yuba,1215.0,7.0,0.0,4260.0,23.0,12.0,5475.0,30.0,12.0,3304.0,9335.0,12639.0,16.0,7.0,57.0,26.0,73.0,33.0,0.0,16.0,16.0,0.0,0.0,0.0,5892.0,5892.0,0.0,1855776.0,7459.0,1863235.0,2011,APR,5517.0,2.0,2011-04-01
