county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Inyo,97.0,0.0,0.0,416.0,0.0,0.0,513.0,0.0,0.0,267.0,889.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,527.0,0.0,118440.0,0.0,118440.0,2008,JUN,513.0,2.0,2008-06-01
Kern,6536.0,5.0,0.0,26505.0,242.0,78.0,33041.0,247.0,78.0,18323.0,71177.0,89500.0,16.0,8.0,695.0,268.0,711.0,276.0,0.0,130.0,130.0,0.0,0.0,0.0,35689.0,35689.0,0.0,9749933.0,42498.0,9792431.0,2008,JUN,33366.0,2.0,2008-06-01
Kings,1165.0,0.0,0.0,4757.0,59.0,42.0,5922.0,59.0,42.0,3306.0,11600.0,14906.0,0.0,0.0,149.0,63.0,149.0,63.0,0.0,42.0,42.0,0.0,0.0,0.0,6392.0,6392.0,0.0,1575967.0,8237.0,1584204.0,2008,JUN,6023.0,2.0,2008-06-01
Lake,930.0,0.0,0.0,1853.0,9.0,0.0,2783.0,9.0,0.0,1641.0,4572.0,6213.0,0.0,0.0,25.0,10.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0,3014.0,0.0,706782.0,379.0,707161.0,2008,JUN,2792.0,2.0,2008-06-01
Lassen,253.0,0.0,0.0,711.0,2.0,2.0,964.0,2.0,2.0,720.0,1556.0,2276.0,0.0,0.0,7.0,2.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1039.0,1039.0,0.0,255192.0,588.0,255780.0,2008,JUN,968.0,2.0,2008-06-01
Los Angeles,71135.0,1583.0,32.0,213715.0,3623.0,1740.0,284850.0,5206.0,1772.0,162690.0,472970.0,635660.0,3298.0,1956.0,9916.0,4358.0,13214.0,6314.0,45.0,2098.0,2143.0,0.0,0.0,0.0,329328.0,329328.0,0.0,76442458.0,810520.0,77252978.0,2008,JUN,291828.0,2.0,2008-06-01
Madera,1055.0,0.0,0.0,5060.0,20.0,1.0,6115.0,20.0,1.0,2964.0,13264.0,16228.0,0.0,0.0,64.0,20.0,64.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,6558.0,6558.0,0.0,1758566.0,1220.0,1759786.0,2008,JUN,6136.0,2.0,2008-06-01
Marin,461.0,0.0,0.0,2328.0,32.0,81.0,2789.0,32.0,81.0,1086.0,3728.0,4814.0,0.0,0.0,70.0,34.0,70.0,34.0,0.0,84.0,84.0,0.0,0.0,0.0,3087.0,3087.0,0.0,575646.0,6862.0,582508.0,2008,JUN,2902.0,2.0,2008-06-01
Mariposa,107.0,0.0,0.0,325.0,0.0,0.0,432.0,0.0,0.0,274.0,683.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,477.0,0.0,109147.0,0.0,109147.0,2008,JUN,432.0,2.0,2008-06-01
Mendocino,683.0,0.0,0.0,3573.0,15.0,3.0,4256.0,15.0,3.0,1738.0,6529.0,8267.0,0.0,0.0,47.0,15.0,47.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,4495.0,4495.0,0.0,955059.0,1803.0,956862.0,2008,JUN,4274.0,2.0,2008-06-01
Merced,4731.0,20.0,0.0,7981.0,40.0,4.0,12712.0,60.0,4.0,12946.0,21703.0,34649.0,63.0,21.0,144.0,43.0,207.0,64.0,0.0,4.0,4.0,0.0,0.0,0.0,13673.0,13673.0,0.0,3736157.0,5317.0,3741474.0,2008,JUN,12776.0,2.0,2008-06-01
Modoc,100.0,0.0,0.0,232.0,1.0,0.0,332.0,1.0,0.0,284.0,509.0,793.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,332.0,0.0,80687.0,100.0,80787.0,2008,JUN,333.0,2.0,2008-06-01
Mono,26.0,0.0,0.0,156.0,0.0,0.0,182.0,0.0,0.0,79.0,259.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,0.0,37888.0,0.0,37888.0,2008,JUN,182.0,2.0,2008-06-01
Monterey,1976.0,1.0,0.0,7097.0,74.0,1.0,9073.0,75.0,1.0,5284.0,16762.0,22046.0,3.0,1.0,235.0,81.0,238.0,82.0,0.0,1.0,1.0,0.0,0.0,0.0,9628.0,9628.0,0.0,2378454.0,5775.0,2384229.0,2008,JUN,9149.0,2.0,2008-06-01
Napa,258.0,0.0,0.0,1090.0,5.0,2.0,1348.0,5.0,2.0,686.0,2439.0,3125.0,0.0,0.0,8.0,5.0,8.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,1510.0,1510.0,0.0,345615.0,922.0,346537.0,2008,JUN,1355.0,2.0,2008-06-01
Nevada,327.0,0.0,0.0,1313.0,0.0,0.0,1640.0,0.0,0.0,840.0,2586.0,3426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.0,1804.0,0.0,402790.0,0.0,402790.0,2008,JUN,1640.0,2.0,2008-06-01
Orange,9336.0,116.0,0.0,25284.0,675.0,265.0,34620.0,791.0,265.0,24149.0,63985.0,88134.0,276.0,142.0,1711.0,891.0,1987.0,1033.0,0.0,342.0,342.0,0.0,0.0,0.0,39596.0,39596.0,0.0,9555026.0,110885.0,9665911.0,2008,JUN,35676.0,2.0,2008-06-01
Placer,1097.0,19.0,1.0,2842.0,14.0,13.0,3939.0,33.0,14.0,2971.0,6314.0,9285.0,47.0,26.0,48.0,21.0,95.0,47.0,1.0,19.0,20.0,0.0,0.0,0.0,4355.0,4355.0,0.0,1048673.0,5401.0,1054074.0,2008,JUN,3986.0,2.0,2008-06-01
Plumas,80.0,0.0,0.0,229.0,0.0,0.0,309.0,0.0,0.0,205.0,539.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,319.0,0.0,81109.0,0.0,81109.0,2008,JUN,309.0,2.0,2008-06-01
Riverside,13841.0,147.0,2.0,26062.0,468.0,107.0,39903.0,615.0,109.0,38583.0,72894.0,111477.0,407.0,160.0,1561.0,529.0,1968.0,689.0,2.0,133.0,135.0,0.0,0.0,0.0,43823.0,43823.0,0.0,12094136.0,73442.0,12167578.0,2008,JUN,40627.0,2.0,2008-06-01
Sacramento,17868.0,727.0,7.0,34590.0,576.0,239.0,52458.0,1303.0,246.0,46070.0,82527.0,128597.0,1734.0,1111.0,1588.0,808.0,3322.0,1919.0,10.0,326.0,336.0,0.0,0.0,0.0,58629.0,58629.0,0.0,15523730.0,177540.0,15701270.0,2008,JUN,54007.0,2.0,2008-06-01
San Benito,306.0,0.0,0.0,1297.0,9.0,2.0,1603.0,9.0,2.0,891.0,2910.0,3801.0,0.0,0.0,25.0,12.0,25.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,1614.0,1614.0,0.0,436371.0,1427.0,437798.0,2008,JUN,1614.0,2.0,2008-06-01
San Bernardino,21031.0,198.0,4.0,41363.0,660.0,272.0,62394.0,858.0,276.0,58119.0,114541.0,172660.0,509.0,220.0,2069.0,755.0,2578.0,975.0,4.0,355.0,359.0,0.0,0.0,0.0,70145.0,70145.0,0.0,19490009.0,132620.0,19622629.0,2008,JUN,63528.0,2.0,2008-06-01
San Diego,15605.0,290.0,5.0,24357.0,481.0,200.0,39962.0,771.0,205.0,41720.0,61779.0,103499.0,746.0,345.0,1338.0,559.0,2084.0,904.0,8.0,266.0,274.0,0.0,0.0,0.0,45668.0,45668.0,0.0,11609178.0,97888.0,11707066.0,2008,JUN,40938.0,2.0,2008-06-01
San Francisco,2880.0,130.0,2.0,16207.0,279.0,336.0,19087.0,409.0,338.0,6414.0,23317.0,29731.0,241.0,150.0,570.0,374.0,811.0,524.0,2.0,442.0,444.0,0.0,0.0,0.0,21243.0,21243.0,0.0,3652081.0,91688.0,3743769.0,2008,JUN,19834.0,2.0,2008-06-01
San Joaquin,6177.0,13.0,2.0,16708.0,286.0,83.0,22885.0,299.0,85.0,17085.0,44917.0,62002.0,26.0,13.0,660.0,286.0,686.0,299.0,2.0,103.0,105.0,0.0,0.0,0.0,25147.0,25147.0,0.0,7054454.0,14624.0,7069078.0,2008,JUN,23269.0,2.0,2008-06-01
San Luis Obispo,1131.0,8.0,0.0,3325.0,28.0,13.0,4456.0,36.0,13.0,2698.0,6561.0,9259.0,18.0,8.0,93.0,29.0,111.0,37.0,0.0,13.0,13.0,0.0,0.0,0.0,5094.0,5094.0,0.0,1022603.0,4248.0,1026851.0,2008,JUN,4505.0,2.0,2008-06-01
San Mateo,1401.0,30.0,0.0,2913.0,76.0,28.0,4314.0,106.0,28.0,3297.0,5975.0,9272.0,68.0,31.0,196.0,86.0,264.0,117.0,0.0,31.0,31.0,0.0,0.0,0.0,5074.0,5074.0,0.0,1084087.0,12710.0,1096797.0,2008,JUN,4448.0,2.0,2008-06-01
Santa Barbara,3671.0,20.0,0.0,4595.0,40.0,5.0,8266.0,60.0,5.0,6969.0,12737.0,19706.0,66.0,21.0,137.0,43.0,203.0,64.0,0.0,6.0,6.0,0.0,0.0,0.0,9144.0,9144.0,0.0,2114676.0,4756.0,2119432.0,2008,JUN,8331.0,2.0,2008-06-01
Santa Clara,8607.0,130.0,4.0,18156.0,374.0,429.0,26763.0,504.0,433.0,21328.0,41061.0,62389.0,293.0,152.0,794.0,526.0,1087.0,678.0,4.0,608.0,612.0,0.0,0.0,0.0,30842.0,30842.0,0.0,6916873.0,133398.0,7050271.0,2008,JUN,27700.0,2.0,2008-06-01
Santa Cruz,1498.0,6.0,0.0,4733.0,60.0,10.0,6231.0,66.0,10.0,3456.0,9821.0,13277.0,13.0,6.0,185.0,46.0,198.0,52.0,0.0,12.0,12.0,0.0,0.0,0.0,7334.0,7334.0,0.0,1485429.62,6834.0,1492263.62,2008,JUN,6307.0,2.0,2008-06-01
Shasta,1566.0,0.0,0.0,5304.0,5.0,3.0,6870.0,5.0,3.0,3926.0,11308.0,15234.0,0.0,0.0,12.0,5.0,12.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,7495.0,7495.0,0.0,1679591.0,1156.0,1680747.0,2008,JUN,6878.0,2.0,2008-06-01
Sierra,9.0,0.0,0.0,65.0,0.0,0.0,74.0,0.0,0.0,21.0,113.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,15264.0,0.0,15264.0,2008,JUN,74.0,2.0,2008-06-01
Siskiyou,473.0,1.0,0.0,1198.0,2.0,2.0,1671.0,3.0,2.0,1294.0,2684.0,3978.0,8.0,1.0,6.0,2.0,14.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,1840.0,1840.0,0.0,442907.0,737.0,443644.0,2008,JUN,1676.0,2.0,2008-06-01
Solano,3690.0,43.0,0.0,7076.0,86.0,28.0,10766.0,129.0,28.0,9083.0,14763.0,23846.0,127.0,46.0,220.0,87.0,347.0,133.0,0.0,34.0,34.0,0.0,0.0,0.0,12174.0,12174.0,0.0,2814683.0,16492.0,2831175.0,2008,JUN,10923.0,2.0,2008-06-01
Sonoma,2159.0,13.0,0.0,5684.0,41.0,30.0,7843.0,54.0,30.0,5027.0,10579.0,15606.0,30.0,16.0,111.0,44.0,141.0,60.0,0.0,38.0,38.0,0.0,0.0,0.0,8738.0,8738.0,0.0,1825094.0,9133.0,1834227.0,2008,JUN,7927.0,2.0,2008-06-01
Stanislaus,6496.0,26.0,1.0,13187.0,95.0,14.0,19683.0,121.0,15.0,16893.0,32113.0,49006.0,59.0,28.0,298.0,110.0,357.0,138.0,1.0,17.0,18.0,0.0,0.0,0.0,21381.0,21381.0,0.0,5479759.0,13559.0,5493318.0,2008,JUN,19819.0,2.0,2008-06-01
Sutter,632.0,0.0,0.0,2213.0,21.0,5.0,2845.0,21.0,5.0,1841.0,5527.0,7368.0,0.0,0.0,54.0,29.0,54.0,29.0,0.0,7.0,7.0,0.0,0.0,0.0,3072.0,3072.0,0.0,815943.0,3465.0,819408.0,2008,JUN,2871.0,2.0,2008-06-01
Tehama,577.0,3.0,0.0,1899.0,17.0,3.0,2476.0,20.0,3.0,1531.0,4397.0,5928.0,12.0,3.0,55.0,21.0,67.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,2788.0,2788.0,0.0,682089.0,2402.0,684491.0,2008,JUN,2499.0,2.0,2008-06-01
Trinity,114.0,0.0,0.0,357.0,0.0,0.0,471.0,0.0,0.0,283.0,814.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,471.0,0.0,124235.0,0.0,124235.0,2008,JUN,471.0,2.0,2008-06-01
Tulare,8453.0,90.0,1.0,17971.0,416.0,66.0,26424.0,506.0,67.0,22950.0,45306.0,68256.0,231.0,95.0,1368.0,444.0,1599.0,539.0,3.0,77.0,80.0,0.0,0.0,0.0,29375.0,29375.0,0.0,7651943.0,49833.0,7701776.0,2008,JUN,26997.0,2.0,2008-06-01
Tuolumne,428.0,0.0,0.0,1140.0,0.0,2.0,1568.0,0.0,2.0,1243.0,2249.0,3492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1692.0,1692.0,0.0,361970.0,565.0,362535.0,2008,JUN,1570.0,2.0,2008-06-01
Ventura,3760.0,50.0,0.0,11308.0,173.0,104.0,15068.0,223.0,104.0,9754.0,24998.0,34752.0,112.0,60.0,475.0,209.0,587.0,269.0,0.0,140.0,140.0,0.0,0.0,0.0,16734.0,16734.0,0.0,3879492.0,38961.0,3918453.0,2008,JUN,15395.0,2.0,2008-06-01
Yolo,1203.0,40.0,3.0,3051.0,64.0,41.0,4254.0,104.0,44.0,3162.0,7016.0,10178.0,106.0,57.0,181.0,90.0,287.0,147.0,5.0,55.0,60.0,0.0,0.0,0.0,4869.0,4869.0,0.0,1179872.0,19224.0,1199096.0,2008,JUN,4402.0,2.0,2008-06-01
Yuba,776.0,0.0,0.0,3000.0,17.0,6.0,3776.0,17.0,6.0,2179.0,7135.0,9314.0,0.0,0.0,56.0,23.0,56.0,23.0,0.0,9.0,9.0,0.0,0.0,0.0,4086.0,4086.0,0.0,1045538.0,3130.0,1048668.0,2008,JUN,3799.0,2.0,2008-06-01
