county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Fresno,15218.0,124.0,1.0,29119.0,333.0,28.0,44337.0,457.0,29.0,41898.0,81541.0,123439.0,361.0,145.0,1081.0,351.0,1442.0,496.0,1.0,35.0,36.0,0.0,0.0,0.0,50159.0,50159.0,0.0,13054468.0,38571.0,13093039.0,2007,JUN,2.0,2007-06-01
Glenn,211.0,0.0,0.0,654.0,2.0,0.0,865.0,2.0,0.0,563.0,1698.0,2261.0,0.0,0.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,950.0,0.0,217590.0,246.0,217836.0,2007,JUN,2.0,2007-06-01
Humboldt,1094.0,0.0,0.0,3691.0,8.0,1.0,4785.0,8.0,1.0,2815.0,7413.0,10228.0,0.0,0.0,15.0,9.0,15.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,5317.0,5317.0,0.0,1103132.0,1074.0,1104206.0,2007,JUN,2.0,2007-06-01
Imperial,1494.0,0.0,0.0,5092.0,103.0,17.0,6586.0,103.0,17.0,4443.0,13619.0,18062.0,0.0,0.0,291.0,106.0,291.0,106.0,0.0,18.0,18.0,0.0,0.0,0.0,6706.0,6706.0,0.0,1892634.0,7932.0,1900566.0,2007,JUN,2.0,2007-06-01
Inyo,66.0,0.0,0.0,381.0,0.0,0.0,447.0,0.0,0.0,183.0,792.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,467.0,0.0,96811.0,0.0,96811.0,2007,JUN,2.0,2007-06-01
Kern,6259.0,6.0,0.0,22454.0,192.0,73.0,28713.0,198.0,73.0,17349.0,62166.0,79515.0,10.0,6.0,580.0,206.0,590.0,212.0,0.0,122.0,122.0,0.0,0.0,0.0,30925.0,30925.0,0.0,8089720.0,30510.0,8120230.0,2007,JUN,2.0,2007-06-01
Kings,1012.0,2.0,0.0,4360.0,39.0,20.0,5372.0,41.0,20.0,2834.0,10873.0,13707.0,8.0,2.0,103.0,43.0,111.0,45.0,0.0,33.0,33.0,0.0,0.0,0.0,5798.0,5798.0,0.0,1357517.0,5662.0,1363179.0,2007,JUN,2.0,2007-06-01
Lake,867.0,0.0,0.0,1457.0,2.0,0.0,2324.0,2.0,0.0,1475.0,3828.0,5303.0,0.0,0.0,8.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2523.0,2523.0,0.0,557888.0,126.0,558014.0,2007,JUN,2.0,2007-06-01
Lassen,253.0,0.0,0.0,637.0,0.0,1.0,890.0,0.0,1.0,711.0,1440.0,2151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,969.0,969.0,0.0,229329.0,155.0,229484.0,2007,JUN,2.0,2007-06-01
Los Angeles,72348.0,1605.0,29.0,193202.0,3442.0,1692.0,265550.0,5047.0,1721.0,163139.0,438879.0,602018.0,3315.0,1937.0,9347.0,4141.0,12662.0,6078.0,43.0,2066.0,2109.0,0.0,0.0,0.0,304401.0,304401.0,0.0,68879970.0,745705.0,69625675.0,2007,JUN,2.0,2007-06-01
Madera,1052.0,0.0,0.0,4521.0,20.0,4.0,5573.0,20.0,4.0,2986.0,11836.0,14822.0,0.0,0.0,67.0,21.0,67.0,21.0,0.0,4.0,4.0,0.0,0.0,0.0,6006.0,6006.0,0.0,1531571.0,2162.0,1533733.0,2007,JUN,2.0,2007-06-01
Marin,455.0,2.0,0.0,1972.0,29.0,78.0,2427.0,31.0,78.0,1036.0,3206.0,4242.0,3.0,2.0,71.0,31.0,74.0,33.0,0.0,78.0,78.0,0.0,0.0,0.0,2678.0,2678.0,0.0,476854.0,6568.0,483422.0,2007,JUN,2.0,2007-06-01
Mariposa,73.0,0.0,0.0,289.0,0.0,0.0,362.0,0.0,0.0,187.0,622.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,392.0,0.0,87962.0,0.0,87962.0,2007,JUN,2.0,2007-06-01
Mendocino,710.0,0.0,0.0,2991.0,12.0,4.0,3701.0,12.0,4.0,1818.0,5424.0,7242.0,0.0,0.0,37.0,13.0,37.0,13.0,0.0,6.0,6.0,0.0,0.0,0.0,4176.0,4176.0,0.0,850608.0,1667.0,852275.0,2007,JUN,2.0,2007-06-01
Merced,4300.0,23.0,0.0,6793.0,34.0,6.0,11093.0,57.0,6.0,11977.0,19011.0,30988.0,57.0,23.0,116.0,36.0,173.0,59.0,0.0,7.0,7.0,0.0,0.0,0.0,11889.0,11889.0,0.0,3119572.0,5008.0,3124580.0,2007,JUN,2.0,2007-06-01
Modoc,86.0,0.0,0.0,206.0,1.0,0.0,292.0,1.0,0.0,250.0,494.0,744.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,294.0,0.0,74243.0,40.0,74283.0,2007,JUN,2.0,2007-06-01
Mono,17.0,0.0,0.0,123.0,0.0,0.0,140.0,0.0,0.0,42.0,230.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,0.0,31058.0,0.0,31058.0,2007,JUN,2.0,2007-06-01
Monterey,1728.0,1.0,0.0,5817.0,43.0,5.0,7545.0,44.0,5.0,4633.0,13867.0,18500.0,5.0,1.0,155.0,45.0,160.0,46.0,0.0,6.0,6.0,0.0,0.0,0.0,8192.0,8192.0,0.0,1892884.0,2226.0,1895110.0,2007,JUN,2.0,2007-06-01
