county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Mariposa,85.0,0.0,0.0,297.0,0.0,0.0,382.0,0.0,0.0,224.0,612.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,425.0,0.0,92674.0,0.0,92674.0,2007,MAR,1.0,2007-03-01
Mendocino,699.0,0.0,0.0,2995.0,12.0,3.0,3694.0,12.0,3.0,1833.0,5453.0,7286.0,0.0,0.0,39.0,13.0,39.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,4227.0,4227.0,0.0,861121.0,1540.0,862661.0,2007,MAR,1.0,2007-03-01
Merced,4407.0,23.0,0.0,6615.0,35.0,4.0,11022.0,58.0,4.0,12247.0,18576.0,30823.0,53.0,23.0,121.0,38.0,174.0,61.0,0.0,4.0,4.0,0.0,0.0,0.0,11934.0,11934.0,0.0,3127478.0,4742.0,3132220.0,2007,MAR,1.0,2007-03-01
Modoc,82.0,0.0,0.0,221.0,1.0,0.0,303.0,1.0,0.0,238.0,518.0,756.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,304.0,0.0,76383.0,77.0,76460.0,2007,MAR,1.0,2007-03-01
Mono,12.0,0.0,0.0,121.0,0.0,0.0,133.0,0.0,0.0,31.0,218.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,158.0,0.0,28914.0,0.0,28914.0,2007,MAR,1.0,2007-03-01
Monterey,1791.0,1.0,0.0,6066.0,68.0,6.0,7857.0,69.0,6.0,4775.0,14382.0,19157.0,4.0,1.0,241.0,71.0,245.0,72.0,0.0,9.0,9.0,0.0,0.0,0.0,8867.0,8867.0,0.0,2032538.0,2301.0,2034839.0,2007,MAR,1.0,2007-03-01
Napa,241.0,0.0,0.0,960.0,6.0,2.0,1201.0,6.0,2.0,612.0,2136.0,2748.0,0.0,0.0,19.0,9.0,19.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,1343.0,1343.0,0.0,286982.0,590.0,287572.0,2007,MAR,1.0,2007-03-01
Nevada,300.0,0.0,0.0,891.0,0.0,0.0,1191.0,0.0,0.0,782.0,1761.0,2543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,1308.0,0.0,279074.0,0.0,279074.0,2007,MAR,1.0,2007-03-01
Orange,8651.0,105.0,0.0,21482.0,495.0,250.0,30133.0,600.0,250.0,22638.0,55543.0,78181.0,246.0,121.0,1256.0,640.0,1502.0,761.0,0.0,339.0,339.0,0.0,0.0,0.0,34790.0,34790.0,0.0,8009257.0,95249.0,8104506.0,2007,MAR,1.0,2007-03-01
Placer,913.0,10.0,0.0,2051.0,13.0,12.0,2964.0,23.0,12.0,2413.0,4685.0,7098.0,21.0,16.0,45.0,16.0,66.0,32.0,0.0,17.0,17.0,0.0,0.0,0.0,3378.0,3378.0,0.0,755019.0,4684.0,759703.0,2007,MAR,1.0,2007-03-01
Plumas,99.0,0.0,0.0,184.0,0.0,0.0,283.0,0.0,0.0,272.0,434.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,0.0,69534.0,0.0,69534.0,2007,MAR,1.0,2007-03-01
