county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Fresno,20239.0,153.0,1.0,12254.0,200.0,13.0,32493.0,353.0,14.0,66494.0,31210.0,97704.0,428.0,173.0,636.0,218.0,1064.0,391.0,1.0,19.0,20.0,0.0,0.0,0.0,36250.0,36250.0,0.0,8270844.0,21744.0,8292588.0,2004,FEB,32860.0,1.0,2004-02-01
Glenn,226.0,0.0,0.0,561.0,1.0,0.0,787.0,1.0,0.0,632.0,1538.0,2170.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,885.0,0.0,170184.0,77.0,170261.0,2004,FEB,788.0,1.0,2004-02-01
Humboldt,1113.0,3.0,0.0,3131.0,3.0,3.0,4244.0,6.0,3.0,2886.0,6266.0,9152.0,10.0,3.0,8.0,3.0,18.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,4610.0,4610.0,325.0,856195.0,560.0,856755.0,2004,FEB,4253.0,1.0,2004-02-01
Imperial,1444.0,32.0,1.0,3573.0,154.0,47.0,5017.0,186.0,48.0,4311.0,10720.0,15031.0,77.0,32.0,433.0,176.0,510.0,208.0,1.0,50.0,51.0,0.0,0.0,0.0,5251.0,5251.0,0.0,1270499.0,16901.0,1287400.0,2004,FEB,5251.0,1.0,2004-02-01
Inyo,58.0,0.0,0.0,352.0,0.0,0.0,410.0,0.0,0.0,148.0,724.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,0.0,74247.0,0.0,74247.0,2004,FEB,410.0,1.0,2004-02-01
Kern,7136.0,130.0,0.0,16489.0,436.0,97.0,23625.0,566.0,97.0,20659.0,47166.0,67825.0,347.0,135.0,1289.0,474.0,1636.0,609.0,0.0,112.0,112.0,0.0,0.0,0.0,25774.0,25774.0,0.0,5816210.0,59902.0,5876112.0,2004,FEB,24288.0,1.0,2004-02-01
Kings,1272.0,31.0,0.0,3074.0,61.0,9.0,4346.0,92.0,9.0,3623.0,7895.0,11518.0,87.0,32.0,179.0,70.0,266.0,102.0,0.0,9.0,9.0,0.0,0.0,0.0,4720.0,4720.0,0.0,962695.0,5434.0,968129.0,2004,FEB,4447.0,1.0,2004-02-01
Lake,647.0,2.0,0.0,1156.0,1.0,0.0,1803.0,3.0,0.0,1740.0,2508.0,4248.0,7.0,2.0,4.0,1.0,11.0,3.0,0.0,0.0,0.0,422.0,0.0,1688.0,0.0,2110.0,0.0,396909.0,275.0,397184.0,2004,FEB,1806.0,1.0,2004-02-01
Lassen,276.0,0.0,0.0,441.0,4.0,0.0,717.0,4.0,0.0,792.0,1004.0,1796.0,8.0,0.0,16.0,4.0,24.0,4.0,0.0,0.0,0.0,292.0,0.0,479.0,0.0,771.0,0.0,157238.0,332.0,157570.0,2004,FEB,721.0,1.0,2004-02-01
Los Angeles,97746.0,1922.0,58.0,164717.0,2731.0,2410.0,262463.0,4653.0,2468.0,234069.0,383482.0,617551.0,4158.0,2323.0,7664.0,3302.0,11822.0,5625.0,126.0,2992.0,3118.0,0.0,147165.0,0.0,168806.0,315971.0,0.0,59589192.0,674135.0,60263327.0,2004,FEB,269584.0,1.0,2004-02-01
Madera,1284.0,3.0,0.0,3762.0,8.0,6.0,5046.0,11.0,6.0,3827.0,9526.0,13353.0,8.0,3.0,27.0,8.0,35.0,11.0,0.0,6.0,6.0,0.0,0.0,0.0,5324.0,5324.0,0.0,1114137.0,1649.0,1115786.0,2004,FEB,5063.0,1.0,2004-02-01
Marin,486.0,2.0,0.0,1517.0,21.0,9.0,2003.0,23.0,9.0,1175.0,2384.0,3559.0,5.0,2.0,44.0,25.0,49.0,27.0,0.0,11.0,11.0,0.0,0.0,0.0,2035.0,2035.0,0.0,323995.0,2522.0,326517.0,2004,FEB,2035.0,1.0,2004-02-01
Mariposa,103.0,0.0,0.0,208.0,0.0,0.0,311.0,0.0,0.0,300.0,477.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,338.0,0.0,343.0,0.0,65224.0,0.0,65224.0,2004,FEB,311.0,1.0,2004-02-01
