county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Humboldt,1022.0,2.0,0.0,3928.0,7.0,9.0,4950.0,9.0,9.0,2594.0,7618.0,10212.0,4.0,3.0,13.0,9.0,17.0,12.0,0.0,11.0,11.0,0.0,0.0,0.0,5599.0,5599.0,0.0,1300665.0,2367.0,1303032.0,2008,OCT,4968.0,4.0,2008-10-01
Imperial,1785.0,1.0,0.0,6437.0,201.0,31.0,8222.0,202.0,31.0,5398.0,16881.0,22279.0,5.0,1.0,568.0,209.0,573.0,210.0,0.0,33.0,33.0,0.0,0.0,0.0,8455.0,8455.0,0.0,2829397.0,20831.0,2850228.0,2008,OCT,8455.0,4.0,2008-10-01
Inyo,89.0,0.0,0.0,457.0,0.0,0.0,546.0,0.0,0.0,279.0,924.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,135681.0,0.0,135681.0,2008,OCT,546.0,4.0,2008-10-01
Kern,6667.0,5.0,0.0,27942.0,251.0,84.0,34609.0,256.0,84.0,18688.0,74093.0,92781.0,11.0,6.0,723.0,281.0,734.0,287.0,0.0,126.0,126.0,0.0,0.0,0.0,37532.0,37532.0,0.0,11216523.0,45966.0,11262489.0,2008,OCT,34949.0,4.0,2008-10-01
Kings,1114.0,1.0,0.0,4903.0,43.0,35.0,6017.0,44.0,35.0,3167.0,11804.0,14971.0,3.0,2.0,120.0,44.0,123.0,46.0,0.0,35.0,35.0,0.0,0.0,0.0,6570.0,6570.0,0.0,1766803.0,8152.0,1774955.0,2008,OCT,6096.0,4.0,2008-10-01
Lake,956.0,0.0,0.0,2011.0,15.0,1.0,2967.0,15.0,1.0,1649.0,4952.0,6601.0,0.0,0.0,47.0,17.0,47.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,3293.0,3293.0,0.0,825047.0,1005.0,826052.0,2008,OCT,2983.0,4.0,2008-10-01
Lassen,256.0,1.0,1.0,705.0,2.0,2.0,961.0,3.0,3.0,717.0,1570.0,2287.0,0.0,1.0,4.0,6.0,4.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0,1063.0,1063.0,0.0,287405.0,553.0,287958.0,2008,OCT,967.0,4.0,2008-10-01
Los Angeles,74186.0,1532.0,25.0,225566.0,3890.0,1799.0,299752.0,5422.0,1824.0,169773.0,496284.0,666057.0,3159.0,1892.0,10600.0,4679.0,13759.0,6571.0,32.0,2176.0,2208.0,0.0,0.0,0.0,351844.0,351844.0,0.0,89909846.0,936259.0,90846105.0,2008,OCT,306998.0,4.0,2008-10-01
Madera,979.0,0.0,0.0,5036.0,10.0,2.0,6015.0,10.0,2.0,2804.0,13137.0,15941.0,0.0,0.0,42.0,11.0,42.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,6477.0,6477.0,0.0,1876902.0,1098.0,1878000.0,2008,OCT,6027.0,4.0,2008-10-01
Marin,456.0,0.0,0.0,2552.0,43.0,83.0,3008.0,43.0,83.0,1057.0,4078.0,5135.0,0.0,0.0,83.0,46.0,83.0,46.0,0.0,87.0,87.0,0.0,0.0,0.0,3268.0,3268.0,0.0,692770.0,7578.0,700348.0,2008,OCT,3134.0,4.0,2008-10-01
Mariposa,101.0,0.0,0.0,341.0,0.0,0.0,442.0,0.0,0.0,265.0,720.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,485.0,0.0,123535.0,0.0,123535.0,2008,OCT,442.0,4.0,2008-10-01
Mendocino,683.0,0.0,0.0,3808.0,16.0,7.0,4491.0,16.0,7.0,1716.0,6943.0,8659.0,0.0,0.0,43.0,17.0,43.0,17.0,0.0,10.0,10.0,0.0,0.0,0.0,4794.0,4794.0,0.0,1106010.0,2804.0,1108814.0,2008,OCT,4514.0,4.0,2008-10-01
Merced,4538.0,12.0,0.0,8435.0,39.0,1.0,12973.0,51.0,1.0,12384.0,22409.0,34793.0,36.0,12.0,144.0,44.0,180.0,56.0,0.0,1.0,1.0,0.0,0.0,0.0,14083.0,14083.0,0.0,4216165.0,4721.0,4220886.0,2008,OCT,13025.0,4.0,2008-10-01
Modoc,81.0,0.0,0.0,238.0,0.0,0.0,319.0,0.0,0.0,215.0,555.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,319.0,0.0,88298.0,0.0,88298.0,2008,OCT,319.0,4.0,2008-10-01
Mono,18.0,0.0,0.0,149.0,0.0,3.0,167.0,0.0,3.0,44.0,251.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,198.0,198.0,0.0,40528.0,1088.0,41616.0,2008,OCT,170.0,4.0,2008-10-01
Monterey,1821.0,1.0,0.0,6923.0,51.0,1.0,8744.0,52.0,1.0,5057.0,16296.0,21353.0,5.0,1.0,149.0,55.0,154.0,56.0,0.0,1.0,1.0,0.0,0.0,0.0,9473.0,9473.0,0.0,2514038.0,3636.0,2517674.0,2008,OCT,8797.0,4.0,2008-10-01
Napa,214.0,0.0,0.0,1235.0,7.0,2.0,1449.0,7.0,2.0,558.0,2803.0,3361.0,0.0,0.0,22.0,7.0,22.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,1636.0,1636.0,0.0,411712.0,1049.0,412761.0,2008,OCT,1458.0,4.0,2008-10-01
Nevada,355.0,0.0,0.0,1382.0,0.0,0.0,1737.0,0.0,0.0,925.0,2742.0,3667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,1864.0,0.0,471866.0,0.0,471866.0,2008,OCT,1737.0,4.0,2008-10-01
Orange,9736.0,137.0,0.0,27848.0,719.0,279.0,37584.0,856.0,279.0,24967.0,69701.0,94668.0,318.0,159.0,1845.0,950.0,2163.0,1109.0,0.0,369.0,369.0,0.0,0.0,0.0,43962.0,43962.0,0.0,11697291.0,129072.0,11826363.0,2008,OCT,38719.0,4.0,2008-10-01
Placer,1095.0,16.0,0.0,3095.0,25.0,16.0,4190.0,41.0,16.0,2913.0,7010.0,9923.0,36.0,21.0,80.0,32.0,116.0,53.0,0.0,22.0,22.0,0.0,0.0,0.0,4622.0,4622.0,0.0,1218812.0,7557.0,1226369.0,2008,OCT,4247.0,4.0,2008-10-01
Plumas,86.0,0.0,0.0,222.0,0.0,0.0,308.0,0.0,0.0,227.0,539.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,325.0,0.0,91123.0,0.0,91123.0,2008,OCT,308.0,4.0,2008-10-01
Riverside,14880.0,167.0,1.0,29947.0,573.0,110.0,44827.0,740.0,111.0,41525.0,83956.0,125481.0,456.0,180.0,1920.0,653.0,2376.0,833.0,1.0,133.0,134.0,0.0,0.0,0.0,51004.0,51004.0,0.0,15225269.0,93074.0,15318343.0,2008,OCT,45678.0,4.0,2008-10-01
Sacramento,17786.0,682.0,2.0,37853.0,613.0,240.0,55639.0,1295.0,242.0,46095.0,89322.0,135417.0,1680.0,1043.0,1621.0,903.0,3301.0,1946.0,5.0,329.0,334.0,0.0,0.0,0.0,62923.0,62923.0,0.0,18125685.0,206091.0,18331776.0,2008,OCT,57176.0,4.0,2008-10-01
San Benito,326.0,0.0,0.0,1360.0,8.0,2.0,1686.0,8.0,2.0,957.0,2961.0,3918.0,0.0,0.0,19.0,10.0,19.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,1696.0,1696.0,0.0,502224.0,1298.0,503522.0,2008,OCT,1696.0,4.0,2008-10-01
San Bernardino,21974.0,208.0,3.0,46261.0,775.0,273.0,68235.0,983.0,276.0,60566.0,126564.0,187130.0,556.0,237.0,2358.0,888.0,2914.0,1125.0,3.0,355.0,358.0,0.0,0.0,0.0,80325.0,80325.0,0.0,23558693.0,162745.0,23721438.0,2008,OCT,69494.0,4.0,2008-10-01
San Diego,15611.0,294.0,5.0,27287.0,529.0,177.0,42898.0,823.0,182.0,42092.0,69330.0,111422.0,735.0,340.0,1473.0,607.0,2208.0,947.0,5.0,229.0,234.0,0.0,0.0,0.0,50120.0,50120.0,0.0,14046957.0,110810.0,14157767.0,2008,OCT,43903.0,4.0,2008-10-01
San Francisco,2848.0,126.0,2.0,16868.0,298.0,360.0,19716.0,424.0,362.0,6330.0,24211.0,30541.0,232.0,145.0,610.0,414.0,842.0,559.0,2.0,469.0,471.0,0.0,0.0,0.0,22335.0,22335.0,0.0,4225059.0,108285.0,4333344.0,2008,OCT,20502.0,4.0,2008-10-01
San Joaquin,6057.0,5.0,0.0,18103.0,297.0,83.0,24160.0,302.0,83.0,16558.0,48160.0,64718.0,16.0,5.0,721.0,297.0,737.0,302.0,0.0,104.0,104.0,0.0,0.0,0.0,27325.0,27325.0,0.0,8194282.0,15404.0,8209686.0,2008,OCT,24545.0,4.0,2008-10-01
San Luis Obispo,1141.0,6.0,1.0,3698.0,29.0,13.0,4839.0,35.0,14.0,2764.0,7369.0,10133.0,11.0,6.0,97.0,30.0,108.0,36.0,1.0,14.0,15.0,0.0,0.0,0.0,5823.0,5823.0,0.0,1243258.0,4826.0,1248084.0,2008,OCT,4888.0,4.0,2008-10-01
San Mateo,1442.0,34.0,0.0,3334.0,77.0,29.0,4776.0,111.0,29.0,3408.0,6855.0,10263.0,77.0,37.0,196.0,89.0,273.0,126.0,0.0,34.0,34.0,0.0,0.0,0.0,5747.0,5747.0,0.0,1353199.0,15377.0,1368576.0,2008,OCT,4916.0,4.0,2008-10-01
Santa Barbara,3478.0,20.0,0.0,5098.0,46.0,5.0,8576.0,66.0,5.0,6645.0,13675.0,20320.0,58.0,21.0,160.0,52.0,218.0,73.0,0.0,5.0,5.0,0.0,0.0,0.0,9686.0,9686.0,0.0,2448810.0,7082.0,2455892.0,2008,OCT,8647.0,4.0,2008-10-01
Santa Clara,8346.0,124.0,2.0,19602.0,395.0,435.0,27948.0,519.0,437.0,20430.0,44197.0,64627.0,269.0,145.0,853.0,548.0,1122.0,693.0,2.0,620.0,622.0,0.0,0.0,0.0,32032.0,32032.0,0.0,8116580.0,150364.0,8266944.0,2008,OCT,28904.0,4.0,2008-10-01
Santa Cruz,1346.0,8.0,0.0,4742.0,46.0,10.0,6088.0,54.0,10.0,3110.0,9596.0,12706.0,13.0,18.0,141.0,62.0,154.0,80.0,0.0,12.0,12.0,0.0,0.0,0.0,6917.0,6917.0,0.0,1593738.78,7644.0,1601382.78,2008,OCT,6152.0,4.0,2008-10-01
Shasta,1643.0,0.0,0.0,5763.0,5.0,4.0,7406.0,5.0,4.0,4102.0,12242.0,16344.0,0.0,0.0,13.0,5.0,13.0,5.0,0.0,6.0,6.0,0.0,0.0,0.0,8279.0,8279.0,0.0,2001651.0,1531.0,2003182.0,2008,OCT,7415.0,4.0,2008-10-01
Sierra,10.0,0.0,0.0,50.0,0.0,0.0,60.0,0.0,0.0,28.0,96.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,14862.0,0.0,14862.0,2008,OCT,60.0,4.0,2008-10-01
Siskiyou,470.0,1.0,0.0,1231.0,3.0,2.0,1701.0,4.0,2.0,1262.0,2798.0,4060.0,8.0,1.0,7.0,3.0,15.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,1952.0,1952.0,0.0,505943.0,695.0,506638.0,2008,OCT,1707.0,4.0,2008-10-01
Solano,3573.0,39.0,5.0,8166.0,80.0,35.0,11739.0,119.0,40.0,8917.0,16650.0,25567.0,116.0,42.0,238.0,98.0,354.0,140.0,10.0,45.0,55.0,0.0,0.0,0.0,13554.0,13554.0,0.0,3385879.0,21768.0,3407647.0,2008,OCT,11898.0,4.0,2008-10-01
Sonoma,2221.0,20.0,0.0,6228.0,53.0,31.0,8449.0,73.0,31.0,5201.0,11528.0,16729.0,47.0,23.0,139.0,55.0,186.0,78.0,0.0,43.0,43.0,0.0,0.0,0.0,9475.0,9475.0,0.0,2179734.39,11740.82,2191475.21,2008,OCT,8553.0,4.0,2008-10-01
Stanislaus,6658.0,25.0,0.0,14436.0,93.0,11.0,21094.0,118.0,11.0,17203.0,34693.0,51896.0,54.0,29.0,301.0,105.0,355.0,134.0,0.0,12.0,12.0,0.0,0.0,0.0,23257.0,23257.0,0.0,6504534.0,15457.0,6519991.0,2008,OCT,21223.0,4.0,2008-10-01
Sutter,687.0,1.0,0.0,2256.0,30.0,7.0,2943.0,31.0,7.0,2032.0,5633.0,7665.0,2.0,1.0,78.0,42.0,80.0,43.0,0.0,11.0,11.0,0.0,0.0,0.0,3190.0,3190.0,0.0,932040.0,5320.0,937360.0,2008,OCT,2981.0,4.0,2008-10-01
Tehama,581.0,1.0,0.0,1910.0,18.0,4.0,2491.0,19.0,4.0,1526.0,4431.0,5957.0,4.0,1.0,60.0,22.0,64.0,23.0,0.0,5.0,5.0,0.0,0.0,0.0,2737.0,2737.0,0.0,740442.0,2723.0,743165.0,2008,OCT,2514.0,4.0,2008-10-01
Trinity,103.0,0.0,0.0,387.0,0.0,0.0,490.0,0.0,0.0,260.0,865.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,490.0,0.0,141530.0,0.0,141530.0,2008,OCT,490.0,4.0,2008-10-01
Tulare,8345.0,81.0,0.0,19475.0,388.0,63.0,27820.0,469.0,63.0,22995.0,48897.0,71892.0,199.0,84.0,1199.0,406.0,1398.0,490.0,0.0,74.0,74.0,0.0,0.0,0.0,31177.0,31177.0,0.0,8963987.0,53682.0,9017669.0,2008,OCT,28352.0,4.0,2008-10-01
Tuolumne,469.0,0.0,0.0,1204.0,0.0,3.0,1673.0,0.0,3.0,1305.0,2477.0,3782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1833.0,1833.0,0.0,428144.0,920.0,429064.0,2008,OCT,1676.0,4.0,2008-10-01
Ventura,3972.0,48.0,0.0,12664.0,183.0,89.0,16636.0,231.0,89.0,10211.0,27724.0,37935.0,117.0,58.0,489.0,211.0,606.0,269.0,0.0,117.0,117.0,0.0,0.0,0.0,18956.0,18956.0,0.0,4807774.0,39113.0,4846887.0,2008,OCT,16956.0,4.0,2008-10-01
Yolo,1209.0,38.0,0.0,3342.0,73.0,42.0,4551.0,111.0,42.0,3170.0,7564.0,10734.0,102.0,54.0,196.0,95.0,298.0,149.0,0.0,60.0,60.0,0.0,0.0,0.0,5243.0,5243.0,0.0,1401981.0,21820.0,1423801.0,2008,OCT,4704.0,4.0,2008-10-01
Yuba,745.0,0.0,0.0,3168.0,19.0,12.0,3913.0,19.0,12.0,2075.0,7460.0,9535.0,0.0,0.0,58.0,24.0,58.0,24.0,0.0,18.0,18.0,0.0,0.0,0.0,4259.0,4259.0,0.0,1172054.0,4546.0,1176600.0,2008,OCT,3944.0,4.0,2008-10-01
