county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Glenn,407.0,184.0,55.0,20.0,15.0,133.0,10.3,453.0,254.0,199.0,60.0,55.0,3.0,2.0,20.0,0.2211,0.1351,0.1474,0.1351,2017,JUN,0.0009339253548113219,0.0009337125896611427,2.0,2017-06-01
Humboldt,3074.0,1379.0,410.0,178.0,128.0,979.0,7.7,3276.0,1808.0,1468.0,758.0,697.0,41.0,20.0,29.0,0.2329,0.1334,0.2466,0.2267,2017,JUN,0.007053775284250622,0.006752411575562701,2.0,2017-06-01
Imperial,3490.0,1292.0,637.0,232.0,160.0,1169.0,9.3,4982.0,3389.0,1593.0,1024.0,903.0,88.0,33.0,23.0,0.2948,0.1825,0.2934,0.2587,2017,JUN,0.0080083525510848,0.010268777310577954,2.0,2017-06-01
Inyo,223.0,91.0,29.0,14.0,9.0,80.0,7.3,277.0,151.0,126.0,75.0,67.0,7.0,1.0,25.7,0.2332,0.13,0.33630000000000004,0.3004,2017,JUN,0.000511708486788513,0.00057094566740869,2.0,2017-06-01
Kern,17054.0,6070.0,3186.0,1172.0,807.0,5819.0,12.0,19825.0,12617.0,7208.0,3236.0,2756.0,333.0,147.0,17.0,0.3029,0.1868,0.1898,0.1616,2017,JUN,0.039133078626418384,0.040862808145766344,2.0,2017-06-01
Kings,2550.0,863.0,596.0,164.0,91.0,836.0,8.0,2983.0,1822.0,1161.0,667.0,606.0,41.0,20.0,23.0,0.3337,0.23370000000000002,0.2616,0.2376,2017,JUN,0.005851375073142188,0.006148487097040151,2.0,2017-06-01
Lake,1243.0,611.0,97.0,73.0,54.0,408.0,14.0,1734.0,969.0,765.0,413.0,356.0,42.0,15.0,28.3,0.1802,0.078,0.3323,0.2864,2017,JUN,0.002852258516045388,0.0035740786544645065,2.0,2017-06-01
Lassen,347.0,175.0,16.0,18.0,8.0,130.0,15.0,461.0,253.0,208.0,100.0,91.0,4.0,5.0,26.7,0.121,0.0461,0.2882,0.2622,2017,JUN,0.0007962459413256232,0.0009502019952180724,2.0,2017-06-01
Los Angeles,97780.0,50767.0,12644.0,5973.0,3639.0,24757.0,6.0,118815.0,98403.0,20412.0,3074.0,19.0,1917.0,1138.0,53.0,0.22760000000000002,0.1293,0.031400000000000004,0.02,2017,JUN,0.22437155084386007,0.24489859015582488,2.0,2017-06-01
Madera,1917.0,844.0,234.0,111.0,91.0,637.0,11.0,3043.0,1947.0,1096.0,277.0,221.0,34.0,22.0,24.7,0.2274,0.12210000000000001,0.1445,0.1153,2017,JUN,0.004398857260868068,0.006272157638717124,2.0,2017-06-01
Marin,1416.0,649.0,190.0,93.0,46.0,438.0,9.7,1652.0,944.0,708.0,359.0,318.0,31.0,10.0,27.0,0.2323,0.13419999999999999,0.2535,0.22460000000000002,2017,JUN,0.0032492341582624857,0.0034050622475059775,2.0,2017-06-01
Mariposa,249.0,129.0,20.0,10.0,6.0,84.0,21.3,296.0,178.0,118.0,65.0,61.0,3.0,1.0,28.3,0.1446,0.0803,0.261,0.245,2017,JUN,0.000571369565965649,0.0006101080056063979,2.0,2017-06-01
Mendocino,1483.0,615.0,217.0,84.0,67.0,500.0,11.0,1740.0,947.0,793.0,419.0,346.0,54.0,19.0,29.7,0.2481,0.1463,0.2825,0.23329999999999998,2017,JUN,0.0034029761699881826,0.003586445708632204,2.0,2017-06-01
Merced,4720.0,1837.0,739.0,312.0,202.0,1630.0,9.7,6685.0,4367.0,2318.0,1446.0,1317.0,85.0,44.0,24.0,0.2655,0.1566,0.3064,0.27899999999999997,2017,JUN,0.01083078052754162,0.013778959518509357,2.0,2017-06-01
Modoc,110.0,57.0,12.0,9.0,5.0,27.0,14.0,158.0,88.0,70.0,53.0,47.0,5.0,1.0,32.0,0.2364,0.1091,0.4818,0.42729999999999996,2017,JUN,0.000252412258057114,0.000325665759749361,2.0,2017-06-01
Mono,145.0,70.0,12.0,7.0,10.0,46.0,8.0,153.0,58.0,95.0,20.0,14.0,5.0,1.0,22.7,0.2,0.0828,0.1379,0.0966,2017,JUN,0.00033272524925710483,0.00031535988127628,2.0,2017-06-01
Monterey,4221.0,1712.0,609.0,299.0,172.0,1429.0,11.0,4694.0,2639.0,2055.0,893.0,765.0,88.0,40.0,24.0,0.2559,0.14429999999999998,0.2116,0.1812,2017,JUN,0.009685746738718894,0.009675158710528485,2.0,2017-06-01
Napa,799.0,429.0,74.0,34.0,28.0,234.0,13.3,917.0,478.0,439.0,191.0,165.0,16.0,10.0,24.3,0.1702,0.0926,0.239,0.2065,2017,JUN,0.001833430856251219,0.0018900981119630638,2.0,2017-06-01
Nevada,1003.0,531.0,56.0,56.0,43.0,317.0,15.7,1177.0,566.0,611.0,188.0,158.0,19.0,11.0,26.3,0.1545,0.0558,0.18739999999999998,0.1575,2017,JUN,0.002301540862102594,0.002426003792563278,2.0,2017-06-01
Orange,23672.0,10954.0,2448.0,1746.0,1099.0,7425.0,5.0,26069.0,21099.0,4970.0,2957.0,1803.0,710.0,444.0,33.7,0.2236,0.10339999999999999,0.1249,0.0762,2017,JUN,0.05431911793389094,0.05373278918294996,2.0,2017-06-01
Placer,2850.0,1446.0,257.0,142.0,104.0,901.0,9.0,1634.0,1277.0,357.0,229.0,137.0,55.0,37.0,34.0,0.1765,0.0902,0.08039999999999999,0.0481,2017,JUN,0.006539772140570681,0.003367961085002886,2.0,2017-06-01
Plumas,248.0,156.0,12.0,11.0,11.0,58.0,15.3,266.0,139.0,127.0,38.0,33.0,2.0,3.0,26.0,0.1371,0.0484,0.1532,0.1331,2017,JUN,0.0005690749090742207,0.0005482727347679116,2.0,2017-06-01
Riverside,31189.0,12651.0,4772.0,2056.0,1355.0,10355.0,9.0,37000.0,22014.0,14986.0,6090.0,5148.0,599.0,343.0,24.3,0.26239999999999997,0.153,0.1953,0.16510000000000002,2017,JUN,0.07156805378675754,0.07626350070079974,2.0,2017-06-01
Sacramento,23878.0,10433.0,3001.0,1526.0,923.0,7995.0,6.0,22840.0,18954.0,3886.0,2949.0,1914.0,611.0,424.0,36.0,0.22820000000000001,0.1257,0.1235,0.0802,2017,JUN,0.054791817253525166,0.04707725286503422,2.0,2017-06-01
San Benito,490.0,197.0,69.0,23.0,16.0,185.0,11.7,639.0,336.0,303.0,116.0,105.0,7.0,4.0,15.3,0.22039999999999998,0.1408,0.23670000000000002,0.2143,2017,JUN,0.0011243818767998715,0.0013170912688597576,2.0,2017-06-01
San Bernardino,37922.0,12996.0,8054.0,2652.0,1658.0,12562.0,8.0,50364.0,30865.0,19499.0,10578.0,9383.0,812.0,383.0,28.3,0.326,0.21239999999999998,0.2789,0.24739999999999998,2017,JUN,0.08701797863674435,0.10380905268365076,2.0,2017-06-01
San Diego,39922.0,16970.0,4581.0,2489.0,1666.0,14216.0,12.3,28910.0,23310.0,5600.0,3964.0,2372.0,918.0,674.0,35.0,0.2188,0.11470000000000001,0.0993,0.0594,2017,JUN,0.09160729241960096,0.05958858933135461,2.0,2017-06-01
San Francisco,8242.0,3968.0,817.0,458.0,257.0,2742.0,7.0,6780.0,5371.0,1409.0,951.0,648.0,174.0,129.0,35.3,0.1859,0.09910000000000001,0.11539999999999999,0.0786,2017,JUN,0.018912562099152125,0.013974771209497897,2.0,2017-06-01
San Joaquin,9861.0,4022.0,1617.0,577.0,389.0,3256.0,11.0,13934.0,8847.0,5087.0,2716.0,2402.0,217.0,97.0,23.0,0.2619,0.16399999999999998,0.2754,0.24359999999999998,2017,JUN,0.022627611606374557,0.028720422128782258,2.0,2017-06-01
San Luis Obispo,2584.0,1262.0,198.0,149.0,82.0,893.0,8.7,1980.0,1594.0,386.0,233.0,143.0,51.0,39.0,36.0,0.166,0.0766,0.0902,0.0553,2017,JUN,0.005929393407450751,0.004081127875340094,2.0,2017-06-01
San Mateo,3538.0,1654.0,323.0,249.0,137.0,1175.0,9.0,2924.0,2327.0,597.0,358.0,226.0,76.0,56.0,33.7,0.2004,0.0913,0.1012,0.0639,2017,JUN,0.008118496081873358,0.006026877731057795,2.0,2017-06-01
Santa Barbara,4223.0,2064.0,351.0,234.0,163.0,1411.0,9.0,3698.0,2997.0,701.0,433.0,251.0,102.0,80.0,33.7,0.1771,0.08310000000000001,0.1025,0.0594,2017,JUN,0.00969033605250175,0.007622227718690741,2.0,2017-06-01
Santa Clara,9022.0,4412.0,212.0,570.0,367.0,3461.0,7.3,10490.0,8752.0,1738.0,409.0,95.0,182.0,132.0,34.3,0.1274,0.0235,0.0453,0.0105,2017,JUN,0.020702394474466205,0.021621733036524034,2.0,2017-06-01
Santa Cruz,2800.0,1450.0,48.0,168.0,115.0,1019.0,8.0,2916.0,2459.0,457.0,99.0,12.0,51.0,36.0,35.0,0.1182,0.0171,0.0354,0.43,2017,JUN,0.0064250392959992655,0.006010388325500866,2.0,2017-06-01
Shasta,3281.0,1303.0,509.0,217.0,142.0,1110.0,14.0,3804.0,2187.0,1617.0,1068.0,956.0,71.0,41.0,26.0,0.2646,0.1551,0.32549999999999996,0.2914,2017,JUN,0.007528769260776283,0.00784071234232006,2.0,2017-06-01
Sierra,26.0,15.0,1.0,2.0,0.0,8.0,9.3,42.0,23.0,19.0,4.0,4.0,0.0,0.0,23.3,0.11539999999999999,0.0385,0.15380000000000002,0.15380000000000002,2017,JUN,5.9661079177136036e-05,8.656937917388079e-05,2.0,2017-06-01
Siskiyou,734.0,369.0,106.0,44.0,18.0,197.0,13.3,823.0,505.0,318.0,218.0,198.0,16.0,4.0,26.7,0.2289,0.1444,0.297,0.2698,2017,JUN,0.001684278158308379,0.00169634759666914,2.0,2017-06-01
Solano,4724.0,2253.0,67.0,319.0,183.0,1902.0,9.7,4485.0,3607.0,878.0,239.0,32.0,130.0,77.0,36.0,0.1204,0.014199999999999999,0.0506,0.68,2017,JUN,0.010839959155107333,0.009244372990353697,2.0,2017-06-01
Sonoma,4437.0,1786.0,421.0,270.0,184.0,1776.0,8.0,3617.0,2898.0,719.0,459.0,276.0,112.0,71.0,37.7,0.1972,0.0949,0.10339999999999999,0.0622,2017,JUN,0.010181392627267407,0.007455272487426828,2.0,2017-06-01
Stanislaus,8998.0,3256.0,1377.0,570.0,393.0,3402.0,8.0,10721.0,6491.0,4230.0,1985.0,1667.0,239.0,79.0,25.3,0.2601,0.153,0.2206,0.18530000000000002,2017,JUN,0.020647322709071925,0.02209786462198038,2.0,2017-06-01
Sutter,1332.0,596.0,227.0,79.0,45.0,385.0,13.3,1512.0,895.0,617.0,348.0,319.0,18.0,11.0,27.3,0.2635,0.1704,0.2613,0.2395,2017,JUN,0.003056482979382508,0.0031164976502597082,2.0,2017-06-01
Tehama,1132.0,464.0,142.0,60.0,56.0,410.0,13.7,1376.0,790.0,586.0,323.0,302.0,16.0,5.0,17.7,0.2279,0.12539999999999998,0.2853,0.2668,2017,JUN,0.002597551601096846,0.0028361777557919035,2.0,2017-06-01
Trinity,241.0,113.0,33.0,15.0,6.0,74.0,12.0,292.0,138.0,154.0,55.0,50.0,3.0,2.0,26.7,0.2241,0.1369,0.22820000000000001,0.2075,2017,JUN,0.0005530123108342225,0.0006018633028279331,2.0,2017-06-01
Tulare,8312.0,2651.0,1468.0,676.0,414.0,3103.0,5.7,12393.0,10847.0,1546.0,1794.0,1299.0,299.0,196.0,37.0,0.3077,0.1766,0.2158,0.1563,2017,JUN,0.019073188081552107,0.025544150383378678,2.0,2017-06-01
Tuolumne,692.0,297.0,63.0,48.0,30.0,254.0,12.7,770.0,412.0,358.0,87.0,70.0,15.0,2.0,28.7,0.20379999999999998,0.091,0.1257,0.1012,2017,JUN,0.0015879025688683899,0.001587105284854481,2.0,2017-06-01
Ventura,7960.0,3146.0,1052.0,635.0,355.0,2772.0,6.3,7469.0,6050.0,1419.0,1214.0,794.0,239.0,181.0,32.7,0.2565,0.1322,0.1525,0.09970000000000001,2017,JUN,0.01826546885576934,0.015394921263088465,2.0,2017-06-01
Yolo,2393.0,1199.0,223.0,161.0,94.0,716.0,10.0,2071.0,1626.0,445.0,286.0,179.0,59.0,48.0,37.0,0.1997,0.0932,0.1195,0.0748,2017,JUN,0.005491113941187944,0.004268694863550169,2.0,2017-06-01
Yuba,1524.0,663.0,275.0,65.0,46.0,475.0,9.7,1688.0,1024.0,664.0,520.0,478.0,27.0,15.0,22.0,0.25329999999999997,0.1804,0.34119999999999995,0.3136,2017,JUN,0.003497057102536743,0.003479264572512161,2.0,2017-06-01
