county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
San Luis Obispo,2707.0,1465.0,205.0,129.0,94.0,814.0,12.7,2019.0,1660.0,359.0,198.0,126.0,46.0,26.0,39.3,0.15810000000000002,0.0757,0.0731,0.04650000000000001,2012,SEP,0.005440856065539503,0.0045350913644582715,3.0,2012-09-01
San Mateo,4811.0,2860.0,389.0,250.0,174.0,1138.0,17.0,2930.0,2490.0,440.0,384.0,217.0,102.0,65.0,39.0,0.16899999999999998,0.0809,0.07980000000000001,0.0451,2012,SEP,0.009669729786224806,0.0065813856849245836,3.0,2012-09-01
Santa Barbara,5451.0,2304.0,608.0,337.0,256.0,1946.0,18.7,4295.0,3623.0,672.0,455.0,269.0,118.0,68.0,39.3,0.22030000000000002,0.1115,0.08349999999999999,0.0493,2012,SEP,0.010956079206965582,0.009647457855546446,3.0,2012-09-01
Santa Clara,11058.0,6457.0,716.0,513.0,348.0,3024.0,15.7,11840.0,10421.0,1419.0,463.0,126.0,183.0,154.0,38.0,0.1426,0.0647,0.04190000000000001,0.011399999999999999,2012,SEP,0.02222570608523673,0.02659508754590685,3.0,2012-09-01
Santa Cruz,3828.0,1861.0,209.0,275.0,188.0,1295.0,19.3,2743.0,2297.0,446.0,233.0,96.0,87.0,50.0,37.3,0.17550000000000002,0.0546,0.060899999999999996,0.025099999999999997,2012,SEP,0.00769397747280577,0.00616134502858298,3.0,2012-09-01
Shasta,3558.0,1867.0,140.0,181.0,183.0,1187.0,23.7,3769.0,2389.0,1380.0,1019.0,925.0,56.0,38.0,38.3,0.1417,0.0393,0.2864,0.26,2012,SEP,0.007151298810930754,0.008465953121665787,3.0,2012-09-01
Sierra,49.0,27.0,0.0,4.0,4.0,14.0,13.7,43.0,34.0,9.0,6.0,6.0,0.0,0.0,32.3,0.16329999999999997,0.0,0.12240000000000001,0.12240000000000001,2012,SEP,9.84861275254657e-05,9.658688889138468e-05,3.0,2012-09-01
Siskiyou,974.0,577.0,33.0,44.0,45.0,275.0,14.7,896.0,622.0,274.0,174.0,155.0,13.0,6.0,34.7,0.1253,0.0339,0.17859999999999998,0.1591,2012,SEP,0.001957663024689869,0.002012601219690248,3.0,2012-09-01
Solano,5493.0,2956.0,139.0,373.0,237.0,1788.0,12.3,5313.0,4262.0,1051.0,370.0,74.0,179.0,117.0,44.0,0.1364,0.0253,0.0674,0.013500000000000002,2012,SEP,0.011040495887701696,0.011934096294882018,3.0,2012-09-01
Sonoma,4968.0,2566.0,403.0,270.0,222.0,1507.0,12.7,3899.0,3260.0,639.0,351.0,198.0,86.0,67.0,35.0,0.1802,0.08109999999999999,0.0707,0.039900000000000005,2012,SEP,0.009985287378500277,0.008757959995058346,3.0,2012-09-01
Stanislaus,9872.0,4336.0,370.0,645.0,544.0,3977.0,9.3,11583.0,8295.0,3288.0,2400.0,2160.0,152.0,88.0,34.3,0.15789999999999998,0.0375,0.24309999999999998,0.2188,2012,SEP,0.019841939814926476,0.026017812419276948,3.0,2012-09-01
Sutter,1779.0,936.0,84.0,92.0,92.0,575.0,16.0,1734.0,1233.0,501.0,351.0,323.0,22.0,6.0,36.3,0.1506,0.0472,0.1973,0.1816,2012,SEP,0.003575649405465377,0.003894922449713047,3.0,2012-09-01
Tehama,1376.0,716.0,137.0,85.0,65.0,373.0,17.7,1414.0,955.0,459.0,335.0,305.0,19.0,11.0,30.0,0.2086,0.09960000000000001,0.24350000000000002,0.2217,2012,SEP,0.0027656512545926695,0.003176136299823673,3.0,2012-09-01
Trinity,257.0,138.0,17.0,16.0,13.0,73.0,15.7,281.0,146.0,135.0,80.0,74.0,2.0,4.0,29.7,0.179,0.0661,0.31129999999999997,0.2879,2012,SEP,0.000516549689266218,0.0006311840878716068,3.0,2012-09-01
Tulare,9722.0,3389.0,1765.0,832.0,573.0,3163.0,5.3,12891.0,11579.0,1312.0,1714.0,1228.0,305.0,181.0,41.3,0.3261,0.1815,0.17629999999999998,0.1263,2012,SEP,0.019540451669440358,0.028955850806949762,3.0,2012-09-01
Tuolumne,844.0,423.0,30.0,43.0,47.0,301.0,14.7,897.0,684.0,213.0,152.0,134.0,14.0,4.0,34.0,0.1422,0.0355,0.1801,0.1588,2012,SEP,0.001696373298601899,0.0020148474264086525,3.0,2012-09-01
Ventura,9400.0,4495.0,831.0,707.0,429.0,2938.0,10.0,7714.0,6288.0,1426.0,1102.0,643.0,268.0,191.0,40.7,0.20929999999999999,0.08839999999999999,0.11720000000000001,0.0684,2012,SEP,0.018893257117130153,0.01732723862577073,3.0,2012-09-01
Yolo,2424.0,1260.0,273.0,135.0,110.0,646.0,17.3,1945.0,1576.0,369.0,254.0,142.0,69.0,43.0,37.7,0.2137,0.11259999999999999,0.1048,0.058600000000000006,2012,SEP,0.004872048431055691,0.004368872067296354,3.0,2012-09-01
Yuba,1797.0,940.0,75.0,94.0,76.0,612.0,14.7,1857.0,1277.0,580.0,413.0,375.0,24.0,14.0,30.7,0.1363,0.0417,0.2298,0.2087,2012,SEP,0.0036118279829237114,0.004171205876076775,3.0,2012-09-01
