county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Santa Cruz,3311.0,1871.0,45.0,134.0,103.0,1158.0,12.0,3215.0,2628.0,587.0,123.0,22.0,56.0,45.0,36.0,0.0852,0.013600000000000001,0.0371,0.66,2016,MAR,0.007316528814218506,0.006946530083984953,1.0,2016-03-01
Shasta,3366.0,1456.0,532.0,185.0,152.0,1041.0,14.0,3847.0,2127.0,1720.0,1045.0,903.0,101.0,41.0,27.7,0.2582,0.15810000000000002,0.3105,0.2683,2016,MAR,0.0074380658377105075,0.008312068812780751,1.0,2016-03-01
Sierra,31.0,14.0,2.0,1.0,2.0,12.0,4.7,59.0,31.0,28.0,3.0,1.0,2.0,0.0,34.0,0.1613,0.0645,0.0968,0.0323,2016,MAR,6.850268596821917e-05,0.00012747909018821533,1.0,2016-03-01
Siskiyou,834.0,395.0,120.0,40.0,28.0,251.0,19.3,903.0,537.0,366.0,238.0,213.0,17.0,8.0,26.7,0.2254,0.1439,0.2854,0.2554,2016,MAR,0.001842943228951445,0.0019510782786433631,1.0,2016-03-01
Solano,4803.0,2571.0,62.0,313.0,208.0,1649.0,11.7,5419.0,4116.0,1303.0,266.0,21.0,150.0,95.0,38.7,0.12140000000000001,0.0129,0.0554,0.44,2016,MAR,0.01061349679694699,0.011708630334405742,1.0,2016-03-01
Sonoma,4880.0,2120.0,622.0,285.0,204.0,1649.0,18.0,4301.0,3306.0,995.0,584.0,353.0,134.0,97.0,36.3,0.22769999999999999,0.1275,0.1197,0.0723,2016,MAR,0.010783648629835793,0.00929300960846634,1.0,2016-03-01
Stanislaus,10053.0,4014.0,1869.0,629.0,418.0,3123.0,8.0,12344.0,7475.0,4869.0,2684.0,2254.0,283.0,147.0,27.3,0.2901,0.1859,0.267,0.2242,2016,MAR,0.02221475813027443,0.02667121846242932,1.0,2016-03-01
Sutter,1521.0,704.0,260.0,71.0,46.0,440.0,15.7,1651.0,1010.0,641.0,426.0,392.0,20.0,14.0,28.3,0.24789999999999998,0.1709,0.2801,0.2577,2016,MAR,0.0033610511405697215,0.003567253862724466,1.0,2016-03-01
Tehama,1220.0,577.0,183.0,70.0,51.0,339.0,14.3,1550.0,882.0,668.0,395.0,359.0,25.0,11.0,21.3,0.2492,0.15,0.32380000000000003,0.2943,2016,MAR,0.002695912157458948,0.0033490269456226056,1.0,2016-03-01
Trinity,241.0,135.0,31.0,15.0,9.0,51.0,12.7,296.0,144.0,152.0,84.0,74.0,7.0,3.0,26.7,0.22820000000000001,0.1286,0.34850000000000003,0.3071,2016,MAR,0.0005325531393013167,0.0006395561134866396,1.0,2016-03-01
Tulare,9416.0,3254.0,2012.0,670.0,424.0,3056.0,5.3,12967.0,11072.0,1895.0,1810.0,1297.0,293.0,220.0,35.0,0.3299,0.2137,0.19219999999999998,0.1377,2016,MAR,0.0208071384218307,0.02801731122831505,1.0,2016-03-01
Tuolumne,848.0,397.0,113.0,53.0,23.0,262.0,13.3,970.0,543.0,427.0,177.0,151.0,16.0,10.0,28.0,0.2229,0.1333,0.2087,0.17809999999999998,2016,MAR,0.001873879925840318,0.0020958426691960823,1.0,2016-03-01
Ventura,8992.0,3680.0,1444.0,653.0,372.0,2843.0,9.0,8194.0,6245.0,1949.0,1495.0,1032.0,282.0,181.0,37.3,0.2746,0.1606,0.1663,0.1148,2016,MAR,0.019870198458910544,0.017704468898342988,1.0,2016-03-01
Yolo,2559.0,1422.0,242.0,132.0,85.0,678.0,8.0,2566.0,2052.0,514.0,315.0,185.0,82.0,48.0,33.0,0.1794,0.0946,0.1231,0.0723,2016,MAR,0.0056547862384733185,0.005544260091914585,1.0,2016-03-01
Yuba,1621.0,741.0,326.0,88.0,53.0,413.0,10.7,1846.0,1092.0,754.0,602.0,555.0,34.0,13.0,24.0,0.28809999999999997,0.2011,0.3714,0.34240000000000004,2016,MAR,0.0035820275469188156,0.003988583059109246,1.0,2016-03-01
