county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
San Bernardino,41678.0,17850.0,8668.0,2087.0,1229.0,11844.0,8.0,53188.0,34373.0,18815.0,12809.0,11594.0,779.0,436.0,30.3,0.287537789721,0.207975430683,0.307332405586,0.278180334949,2015,SEP,0.0887347453225,0.104262801538,3.0,2015-09-01
San Diego,40516.0,19062.0,5338.0,2230.0,1336.0,12550.0,11.3,34602.0,26924.0,7678.0,4632.0,2920.0,1020.0,692.0,36.7,0.219765031099,0.131750419587,0.114325204857,0.0720702932175,2015,SEP,0.0862607836625,0.067829237024,3.0,2015-09-01
San Francisco,8789.0,4670.0,1008.0,424.0,272.0,2415.0,8.3,7175.0,5334.0,1841.0,1056.0,742.0,182.0,132.0,37.7,0.193878712026,0.114688815565,0.120150187735,0.0844237114575,2015,SEP,0.0187122625039,0.0140649319591,3.0,2015-09-01
San Joaquin,10513.0,5316.0,1695.0,496.0,342.0,2664.0,12.7,15449.0,10548.0,4901.0,3050.0,2711.0,230.0,109.0,24.7,0.240939788833,0.161228954628,0.290116998002,0.257871207077,2015,SEP,0.022382752953,0.0302841998377,3.0,2015-09-01
San Luis Obispo,2830.0,1494.0,206.0,124.0,85.0,921.0,13.0,2231.0,1718.0,513.0,263.0,155.0,63.0,45.0,36.7,0.146643109541,0.0727915194346,0.0929328621908,0.0547703180212,2015,SEP,0.00602522504109,0.00437336072483,3.0,2015-09-01
San Mateo,4981.0,2647.0,469.0,291.0,161.0,1413.0,9.7,3910.0,3015.0,895.0,531.0,327.0,115.0,89.0,40.3,0.184902629994,0.0941577996386,0.106605099378,0.0656494679783,2015,SEP,0.0106048218833,0.00766465281671,3.0,2015-09-01
Santa Barbara,4895.0,2581.0,345.0,242.0,179.0,1548.0,12.0,4072.0,3315.0,757.0,487.0,263.0,130.0,94.0,39.3,0.156486210419,0.070480081716,0.0994892747702,0.0537282941777,2015,SEP,0.0104217231718,0.00798221643725,3.0,2015-09-01
Santa Clara,11040.0,6038.0,258.0,611.0,460.0,3673.0,9.7,12705.0,10133.0,2572.0,538.0,116.0,243.0,179.0,41.0,0.120380434783,0.0233695652174,0.048731884058,0.0105072463768,2015,SEP,0.0235047648246,0.0249052209812,3.0,2015-09-01
Santa Cruz,3127.0,1834.0,55.0,134.0,93.0,1011.0,10.0,3067.0,2382.0,685.0,166.0,23.0,77.0,66.0,42.3,0.0901822833387,0.0175887432043,0.053086024944,0.00735529261273,2015,SEP,0.00665755431219,0.00601214582835,3.0,2015-09-01
Shasta,3389.0,1650.0,472.0,166.0,122.0,979.0,17.0,4053.0,2304.0,1749.0,1031.0,927.0,60.0,44.0,26.3,0.224254942461,0.13927412216,0.304219533786,0.273532015344,2015,SEP,0.00721536666582,0.00794497132126,3.0,2015-09-01
Sierra,34.0,23.0,0.0,4.0,0.0,7.0,12.7,55.0,34.0,21.0,5.0,4.0,1.0,0.0,31.7,0.117647058824,0.0,0.147058823529,0.117647058824,2015,SEP,7.23878626845e-05,0.000107814809442,3.0,2015-09-01
Siskiyou,961.0,580.0,111.0,22.0,20.0,228.0,18.0,1034.0,623.0,411.0,319.0,302.0,12.0,5.0,29.7,0.159209157128,0.115504682622,0.331945889698,0.314255983351,2015,SEP,0.00204602164823,0.00202691841751,3.0,2015-09-01
Solano,5353.0,2938.0,73.0,283.0,182.0,1877.0,11.3,4960.0,3908.0,1052.0,215.0,22.0,120.0,73.0,38.7,0.100504390062,0.0136372127779,0.0401643937979,0.00410984494676,2015,SEP,0.0113968302632,0.00972293554243,3.0,2015-09-01
Sonoma,4773.0,2346.0,452.0,233.0,146.0,1596.0,14.0,4390.0,3352.0,1038.0,493.0,278.0,132.0,83.0,36.0,0.174104336895,0.0946993505133,0.103289335847,0.0582442908024,2015,SEP,0.010161978488,0.00860558206275,3.0,2015-09-01
Stanislaus,10415.0,4205.0,1890.0,616.0,378.0,3326.0,9.3,13309.0,8223.0,5086.0,3338.0,2835.0,320.0,183.0,28.0,0.276908305329,0.181469035046,0.320499279885,0.272203552568,2015,SEP,0.0221741055841,0.0260892236158,3.0,2015-09-01
Sutter,1634.0,792.0,323.0,65.0,47.0,407.0,15.7,1762.0,1045.0,717.0,432.0,402.0,18.0,12.0,29.0,0.266217870257,0.197674418605,0.264381884945,0.246022031824,2015,SEP,0.00347887551842,0.00345399444068,3.0,2015-09-01
Tehama,1301.0,642.0,196.0,73.0,38.0,352.0,14.0,1377.0,786.0,591.0,265.0,241.0,14.0,10.0,19.7,0.235972328978,0.150653343582,0.203689469639,0.185242121445,2015,SEP,0.00276990027507,0.00269929077458,3.0,2015-09-01
Trinity,291.0,182.0,32.0,15.0,4.0,58.0,13.0,304.0,147.0,157.0,76.0,69.0,4.0,3.0,29.3,0.175257731959,0.109965635739,0.26116838488,0.237113402062,2015,SEP,0.000619554942388,0.000595921855826,3.0,2015-09-01
Tulare,9831.0,3438.0,1958.0,701.0,416.0,3318.0,5.0,13492.0,11603.0,1889.0,1968.0,1447.0,316.0,205.0,36.0,0.312786084834,0.199165903774,0.200183094294,0.147187468213,2015,SEP,0.0209307375897,0.0264479528908,3.0,2015-09-01
Tuolumne,819.0,421.0,95.0,52.0,21.0,230.0,15.3,972.0,557.0,415.0,222.0,200.0,17.0,5.0,28.7,0.205128205128,0.115995115995,0.271062271062,0.2442002442,2015,SEP,0.00174369586878,0.00190538172323,3.0,2015-09-01
Ventura,10252.0,4312.0,1500.0,711.0,434.0,3295.0,9.7,9616.0,7573.0,2043.0,1676.0,1155.0,317.0,204.0,38.7,0.257998439329,0.146312914553,0.163480296528,0.112660944206,2015,SEP,0.0218270696542,0.018849949229,3.0,2015-09-01
Yolo,3182.0,1812.0,293.0,143.0,104.0,830.0,10.3,2653.0,2117.0,536.0,306.0,175.0,70.0,61.0,37.0,0.169704588309,0.0920804525456,0.0961659333752,0.0549968573224,2015,SEP,0.00677465232535,0.00520059435364,3.0,2015-09-01
Yuba,1706.0,841.0,299.0,66.0,39.0,461.0,11.7,1823.0,1114.0,709.0,617.0,561.0,40.0,16.0,24.0,0.236811254396,0.175263774912,0.361664712778,0.328839390387,2015,SEP,0.00363216746293,0.00357357086569,3.0,2015-09-01
