"STAT 48","1.  
Food Stamp 
work 
registrants","2. 
Food Stamp 
work 
registrants 
deferred","3. 
FSET 
mandatory 
participants","4.   
Job club 
participants
Total","4a.   
Job club 
participants 
ABAWD","4b.   
Job club 
participants 
Non-ABAWD","5.
Job search 
participants
Total","5a.
Job search 
participants
ABAWD","5b.
Job search 
participants
Non-ABAWD","6.
Workfare 
participants
Total","6a.
Workfare 
participants
ABAWD","6b.
Workfare 
participants
Non-ABAWD","7.
Self-initiated 
workfare 
participants
Total","7a.
Self-initiated 
workfare 
participants
ABAWD","7b.
Self-initiated 
workfare 
participants
Non-ABAWD","8.
On-the-job
training 
participants
Total","8a.
On-the-job
training 
participants
ABAWD","8b.
On-the-job
training 
participants
Non-ABAWD","9.
Work 
experience 
participants
Total","9a.
Work 
experience 
participants
ABAWD ","9b.
Work 
experience 
participants
Non-ABAWD","10.
Vocational 
training 
participants
Total","10a.
Vocational 
training 
participants
ABAWD","10b.
Vocational 
training 
participants
Non-ABAWD","11.
Education 
participants
Total","11a.
Education 
participants
ABAWD","11b.
Education 
participants
Non-ABAWD","12.
Participants in 
other 
components
Total","12a.
Participants in 
other 
components
ABAWD","12b.
Participants in 
other 
components
Non-ABAWD","13.
Total number of 
participants 
in all components
Total","13a.
Total number of 
participants 
in all components
ABAWD","13b.
Total number of 
participants 
in all components
Non-ABAWD"
"Mendocino","3086.0","7.0","3079.0","14.0","11.0","3.0","14.0","11.0","3.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.0","22.0","7.0"
"Merced","4529.0","4529.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Modoc","24.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Mono","71.0","71.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Monterey","1687.0","335.0","1352.0","0.0","0.0","0.0","1345.0","550.0","795.0","530.0","180.0","350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1875.0","730.0","1145.0"
"Napa","653.0","653.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nevada","1138.0","1138.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Orange","6500.0","0.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","186.0","130.0","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","186.0","130.0","56.0"
"Placer","2065.0","2065.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Plumas","23.0","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Riverside","17580.0","1177.0","16403.0","0.0","0.0","0.0","10.0","0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","4.0","14.0","0.0","14.0"
"Sacramento","22300.0","0.0","22300.0","70.0","56.0","14.0","3855.0","3093.0","762.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3925.0","3149.0","776.0"
"San Benito","279.0","279.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"San Bernardino","19053.0","19053.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"San Diego","2444.0","2.0","2442.0","0.0","0.0","0.0","0.0","0.0","0.0","851.0","523.0","328.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","851.0","523.0","328.0"
"San Francisco","12117.0","12117.0","0.0","19.0","12.0","7.0","16.0","11.0","5.0","31.0","24.0","7.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","10.0","7.0","3.0","79.0","55.0","24.0"
"San Joaquin","7922.0","268.0","7654.0","0.0","0.0","0.0","0.0","0.0","0.0","449.0","246.0","203.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","449.0","246.0","203.0"
"San Luis Obispo","1476.0","0.0","1476.0","0.0","0.0","0.0","19.0","0.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52.0","0.0","52.0","71.0","0.0","71.0"
"San Mateo","477.0","1.0","476.0","103.0","77.0","26.0","108.0","53.0","55.0","24.0","22.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","23.0","21.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","258.0","173.0","85.0"
"Santa Barbara","1055.0","0.0","1055.0","6.0","6.0","0.0","4.0","4.0","0.0","103.0","103.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","113.0","113.0","0.0"
"Santa Clara","6799.0","0.0","6799.0","7.0","5.0","2.0","677.0","477.0","200.0","163.0","86.0","77.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","5.0","37.0","4.0","33.0","49.0","11.0","38.0","0.0","0.0","0.0","938.0","583.0","355.0"
"Santa Cruz","1120.0","1095.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","25.0","0.0"
"Shasta","3799.0","7.0","3792.0","42.0","35.0","7.0","44.0","37.0","7.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","73.0","14.0"
"Sierra","87.0","87.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Siskiyou","830.0","830.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Solano","5508.0","5508.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sonoma","1409.0","59.0","1350.0","0.0","0.0","0.0","0.0","0.0","0.0","1409.0","1409.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1409.0","1409.0","0.0"
"Stanislaus","9125.0","9125.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sutter","1886.0","0.0","1886.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tehama","281.0","281.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Trinity","131.0","0.0","131.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tulare","9216.0","9216.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tuolumne","908.0","908.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Ventura","2435.0","1.0","2434.0","0.0","0.0","0.0","14.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","0.0","14.0"
"Yolo","2472.0","2472.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Yuba","2039.0","2039.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
