,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,3533.0,3912.0,-379.0,7741.0,11274.0,6851.0,3688.0,3.0,43.0,4.0,2856.0,0.0,65.0,0.0,303.0,4423.0,16385.0,70914.0,16385.0,70914.0,0.0,0.0,1130.0,7237.0,407.0,9.0,0.0,3219.0,34.0,19.0,416.0,3272.0,326.0,-160.0,16.0,36.0,29.0,154.0,343.0,3935.0,17515.0,78151.0,17184.0,76883.0,211017.0,96.0,1646.0,328.0,869.0,536.0,0.0,3.0,399.0,353.0,6188.0,17162.0,71963.0,1468.0,3859.0,1426.0,32.0,0.0,3630.0,57.0,15.0,1458.0,3702.0,10.0,0.0,0.0,149.0,7.0,1.0,10.0,157.0,0.0,0.0,
San Benito,167.0,168.0,-1.0,272.0,439.0,225.0,116.0,0.0,0.0,0.0,89.0,0.0,1.0,0.0,20.0,214.0,362.0,2036.0,361.0,2036.0,1.0,0.0,-8.0,217.0,9.0,0.0,0.0,104.0,1.0,2.0,9.0,107.0,-20.0,20.0,1.0,6.0,0.0,26.0,2.0,58.0,354.0,2253.0,352.0,2227.0,6021.0,0.0,25.0,2.0,22.0,5.0,0.0,0.0,4.0,9.0,267.0,345.0,1986.0,59.0,179.0,56.0,0.0,0.0,167.0,3.0,3.0,56.0,173.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,
San Bernardino,4212.0,4262.0,-50.0,13368.0,17580.0,13060.0,7094.0,2.0,19.0,0.0,5454.0,0.0,15.0,0.0,512.0,4520.0,27492.0,125628.0,27449.0,125531.0,43.0,97.0,296.0,10542.0,369.0,3.0,0.0,6642.0,61.0,19.0,372.0,6722.0,-386.0,386.0,66.0,139.0,2.0,672.0,242.0,2623.0,27788.0,136170.0,27621.0,134870.0,379495.0,84.0,1260.0,159.0,1012.0,345.0,38.0,8.0,288.0,1410.0,12507.0,26378.0,123663.0,4577.0,12280.0,3706.0,23.0,0.0,11378.0,95.0,13.0,3729.0,11486.0,845.0,3.0,0.0,790.0,3.0,1.0,848.0,794.0,0.0,0.0,
San Diego,11574.0,11916.0,-342.0,12227.0,23801.0,11070.0,5925.0,20.0,153.0,4.0,4404.0,0.0,565.0,0.0,737.0,12731.0,17038.0,107435.0,17304.0,106795.0,-266.0,640.0,586.0,10123.0,331.0,6.0,0.0,5439.0,113.0,36.0,337.0,5588.0,-1.0,1.0,8.0,68.0,10.0,312.0,232.0,4154.0,17624.0,117558.0,17349.0,115510.0,264765.0,211.0,2257.0,270.0,1574.0,627.0,0.0,5.0,474.0,219.0,8298.0,17405.0,109260.0,1610.0,5646.0,1573.0,23.0,1.0,5124.0,87.0,10.0,1597.0,5221.0,13.0,0.0,0.0,410.0,12.0,3.0,13.0,425.0,0.0,0.0,
San Francisco,1285.0,1418.0,-133.0,2574.0,3859.0,2149.0,1274.0,12.0,26.0,0.0,770.0,0.0,53.0,0.0,105.0,1710.0,2617.0,27018.0,2714.0,26633.0,-97.0,385.0,126.0,2095.0,72.0,6.0,0.0,1148.0,21.0,27.0,78.0,1196.0,-3.0,3.0,0.0,0.0,0.0,0.0,51.0,896.0,2743.0,29113.0,2577.0,28026.0,49370.0,40.0,950.0,165.0,569.0,679.0,0.0,1.0,518.0,48.0,2004.0,2695.0,27109.0,225.0,1028.0,209.0,13.0,0.0,947.0,30.0,8.0,222.0,985.0,3.0,0.0,0.0,41.0,2.0,0.0,3.0,43.0,0.0,0.0,
San Joaquin  a/,2058.0,2097.0,-39.0,3285.0,5343.0,3277.0,1697.0,8.0,34.0,0.0,1426.0,0.0,9.0,0.0,154.0,2066.0,9291.0,35529.0,9283.0,35511.0,8.0,18.0,196.0,2563.0,177.0,1.0,0.0,1493.0,18.0,8.0,178.0,1519.0,-91.0,91.0,20.0,45.0,2.0,254.0,87.0,654.0,9487.0,38092.0,9425.0,37506.0,113461.0,32.0,590.0,61.0,451.0,175.0,21.0,1.0,135.0,243.0,3008.0,9244.0,35084.0,1358.0,3466.0,1333.0,9.0,0.0,3287.0,37.0,9.0,1342.0,3333.0,16.0,0.0,0.0,132.0,1.0,0.0,16.0,133.0,0.0,0.0,
San Luis Obispo,454.0,454.0,0.0,752.0,1206.0,726.0,353.0,1.0,14.0,0.0,273.0,0.0,12.0,0.0,100.0,480.0,1088.0,6853.0,1088.0,6853.0,0.0,0.0,6.0,867.0,27.0,0.0,0.0,325.0,1.0,0.0,27.0,326.0,-37.0,37.0,2.0,2.0,1.0,76.0,13.0,426.0,1094.0,7720.0,1088.0,7671.0,16966.0,0.0,49.0,6.0,38.0,9.0,4.0,0.0,11.0,24.0,552.0,1070.0,7168.0,86.0,416.0,85.0,1.0,0.0,376.0,2.0,0.0,86.0,378.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,38.0,0.0,0.0,
San Mateo,3544.0,3544.0,0.0,1495.0,5039.0,1492.0,740.0,0.0,25.0,0.0,689.0,0.0,102.0,0.0,63.0,3547.0,1451.0,12017.0,1486.0,11942.0,-35.0,75.0,62.0,1448.0,18.0,1.0,0.0,683.0,27.0,11.0,19.0,721.0,-1.0,1.0,19.0,20.0,0.0,133.0,25.0,573.0,1513.0,13465.0,1464.0,12903.0,30038.0,33.0,554.0,48.0,410.0,208.0,0.0,1.0,152.0,19.0,1033.0,1494.0,12432.0,160.0,549.0,155.0,4.0,0.0,516.0,15.0,2.0,159.0,533.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,16.0,0.0,0.0,
Santa Barbara,944.0,1041.0,-97.0,1500.0,2444.0,1316.0,675.0,7.0,39.0,0.0,556.0,0.0,53.0,0.0,85.0,1128.0,2189.0,10346.0,2304.0,10569.0,-115.0,-223.0,107.0,1436.0,70.0,1.0,0.0,596.0,6.0,2.0,71.0,604.0,0.0,0.0,2.0,6.0,0.0,108.0,34.0,718.0,2296.0,11782.0,2290.0,11688.0,31394.0,6.0,79.0,6.0,79.0,0.0,24.0,0.0,15.0,38.0,1154.0,2258.0,10628.0,220.0,689.0,218.0,1.0,0.0,629.0,0.0,1.0,219.0,630.0,1.0,0.0,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,
Santa Clara,2793.0,3003.0,-210.0,3824.0,6617.0,3340.0,1798.0,13.0,146.0,0.0,1255.0,0.0,91.0,0.0,287.0,3277.0,6423.0,41866.0,6695.0,41294.0,-272.0,572.0,330.0,3890.0,185.0,8.0,0.0,1533.0,27.0,45.0,193.0,1605.0,2.0,-2.0,18.0,37.0,3.0,78.0,114.0,2172.0,6753.0,45756.0,6653.0,44311.0,108622.0,77.0,1066.0,99.0,748.0,964.0,0.0,1.0,697.0,123.0,3252.0,6630.0,42504.0,498.0,2542.0,487.0,10.0,0.0,2381.0,43.0,20.0,497.0,2444.0,1.0,0.0,0.0,91.0,4.0,3.0,1.0,98.0,0.0,0.0,
Santa Cruz,1030.0,1110.0,-80.0,1138.0,2168.0,944.0,460.0,2.0,32.0,0.0,443.0,0.0,35.0,0.0,41.0,1224.0,1159.0,9123.0,1197.0,9000.0,-38.0,123.0,54.0,1054.0,28.0,0.0,0.0,431.0,1.0,0.0,28.0,432.0,-2.0,2.0,1.0,8.0,0.0,3.0,27.0,609.0,1213.0,10177.0,1210.0,10116.0,21841.0,3.0,52.0,3.0,52.0,0.0,9.0,0.0,9.0,30.0,972.0,1183.0,9205.0,127.0,690.0,122.0,0.0,0.0,466.0,1.0,0.0,122.0,467.0,5.0,0.0,0.0,222.0,1.0,0.0,5.0,223.0,0.0,0.0,
Shasta,936.0,948.0,-12.0,1186.0,2122.0,1094.0,459.0,11.0,79.0,0.0,562.0,0.0,25.0,0.0,73.0,1028.0,1639.0,9064.0,1636.0,9063.0,3.0,1.0,1.0,868.0,37.0,0.0,0.0,420.0,2.0,0.0,37.0,422.0,-64.0,64.0,5.0,21.0,1.0,94.0,22.0,267.0,1640.0,9932.0,1637.0,9905.0,23147.0,0.0,21.0,3.0,14.0,20.0,0.0,0.0,13.0,24.0,1044.0,1616.0,8888.0,265.0,868.0,263.0,1.0,0.0,821.0,3.0,1.0,264.0,825.0,1.0,0.0,0.0,43.0,0.0,0.0,1.0,43.0,0.0,0.0,
Sierra,1.0,1.0,0.0,14.0,15.0,10.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,12.0,129.0,12.0,130.0,0.0,-1.0,2.0,16.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,14.0,145.0,14.0,145.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,133.0,1.0,13.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,131.0,134.0,-3.0,346.0,477.0,326.0,155.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,16.0,151.0,418.0,2261.0,417.0,2263.0,1.0,-2.0,12.0,280.0,13.0,0.0,0.0,142.0,0.0,0.0,13.0,142.0,-11.0,11.0,1.0,4.0,0.0,35.0,9.0,88.0,430.0,2541.0,430.0,2536.0,6539.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,12.0,303.0,418.0,2238.0,95.0,220.0,93.0,0.0,0.0,217.0,0.0,0.0,93.0,217.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,
Solano,920.0,1064.0,-144.0,1756.0,2676.0,1527.0,864.0,14.0,56.0,0.0,530.0,0.0,147.0,0.0,133.0,1149.0,3138.0,15585.0,3211.0,15250.0,-73.0,335.0,161.0,1925.0,95.0,1.0,0.0,757.0,8.0,3.0,96.0,768.0,1.0,-1.0,7.0,10.0,2.0,132.0,55.0,1016.0,3299.0,17510.0,3279.0,17340.0,41203.0,181.0,158.0,20.0,132.0,47.0,40.0,0.0,38.0,82.0,1678.0,3217.0,15832.0,315.0,1007.0,306.0,3.0,0.0,953.0,7.0,1.0,309.0,961.0,6.0,0.0,0.0,46.0,0.0,0.0,6.0,46.0,0.0,0.0,
Sonoma,1083.0,1206.0,-123.0,1460.0,2543.0,1158.0,621.0,1.0,109.0,1.0,486.0,0.0,100.0,0.0,50.0,1385.0,1926.0,15506.0,1988.0,15268.0,-62.0,238.0,58.0,1134.0,40.0,1.0,0.0,572.0,7.0,1.0,41.0,580.0,1.0,-1.0,1.0,9.0,3.0,182.0,12.0,364.0,1984.0,16640.0,1953.0,16407.0,34259.0,24.0,249.0,30.0,190.0,58.0,0.0,1.0,43.0,35.0,1101.0,1949.0,15539.0,154.0,891.0,153.0,1.0,0.0,663.0,11.0,1.0,154.0,675.0,0.0,0.0,0.0,211.0,5.0,0.0,0.0,216.0,0.0,0.0,
Stanislaus,1081.0,1093.0,-12.0,3371.0,4452.0,3446.0,1993.0,9.0,71.0,0.0,1251.0,0.0,35.0,0.0,202.0,1006.0,6615.0,32936.0,6615.0,32934.0,0.0,2.0,195.0,2815.0,117.0,1.0,0.0,1868.0,6.0,1.0,118.0,1875.0,-8.0,8.0,29.0,50.0,2.0,338.0,54.0,544.0,6810.0,35751.0,6787.0,35619.0,92489.0,8.0,137.0,23.0,106.0,30.0,6.0,0.0,26.0,291.0,3419.0,6519.0,32332.0,962.0,3253.0,884.0,4.0,0.0,3131.0,11.0,2.0,888.0,3144.0,73.0,1.0,0.0,108.0,1.0,0.0,74.0,109.0,0.0,0.0,
Sutter,188.0,201.0,-13.0,532.0,720.0,465.0,211.0,1.0,3.0,0.0,210.0,0.0,2.0,0.0,44.0,255.0,785.0,4032.0,785.0,4025.0,0.0,7.0,17.0,357.0,15.0,0.0,0.0,193.0,2.0,1.0,15.0,196.0,-8.0,8.0,1.0,17.0,0.0,43.0,9.0,93.0,802.0,4389.0,792.0,4343.0,12225.0,2.0,59.0,10.0,39.0,6.0,2.0,0.0,7.0,32.0,441.0,770.0,3948.0,122.0,389.0,114.0,3.0,0.0,367.0,6.0,1.0,117.0,374.0,5.0,0.0,0.0,15.0,0.0,0.0,5.0,15.0,0.0,0.0,
Tehama,255.0,263.0,-8.0,436.0,691.0,471.0,227.0,1.0,14.0,0.0,215.0,0.0,11.0,0.0,29.0,220.0,715.0,3318.0,715.0,3317.0,0.0,1.0,25.0,412.0,14.0,0.0,0.0,209.0,3.0,1.0,14.0,213.0,-7.0,7.0,5.0,10.0,0.0,36.0,13.0,146.0,740.0,3730.0,738.0,3715.0,10197.0,0.0,14.0,2.0,11.0,3.0,2.0,0.0,4.0,28.0,335.0,712.0,3395.0,123.0,334.0,114.0,0.0,0.0,315.0,3.0,0.0,114.0,318.0,9.0,0.0,0.0,16.0,0.0,0.0,9.0,16.0,0.0,0.0,
Trinity,48.0,49.0,-1.0,90.0,138.0,103.0,60.0,0.0,2.0,0.0,38.0,0.0,1.0,0.0,5.0,35.0,74.0,645.0,74.0,644.0,0.0,1.0,7.0,103.0,4.0,0.0,0.0,55.0,0.0,1.0,4.0,56.0,0.0,0.0,1.0,1.0,1.0,17.0,1.0,29.0,81.0,748.0,81.0,746.0,1621.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,77.0,78.0,671.0,17.0,71.0,16.0,0.0,0.0,70.0,0.0,0.0,16.0,70.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
Tulare,3870.0,3870.0,0.0,2447.0,6317.0,2317.0,1624.0,0.0,0.0,2.0,610.0,0.0,0.0,0.0,81.0,4000.0,20696.0,34961.0,20696.0,34961.0,0.0,0.0,483.0,3984.0,149.0,2.0,0.0,1441.0,25.0,7.0,151.0,1473.0,1.0,-1.0,251.0,458.0,3.0,570.0,77.0,1484.0,21179.0,38945.0,21117.0,38297.0,115604.0,174.0,613.0,61.0,496.0,195.0,17.0,1.0,152.0,124.0,2620.0,21055.0,36325.0,704.0,2056.0,699.0,3.0,0.0,1959.0,17.0,2.0,702.0,1978.0,2.0,0.0,0.0,74.0,4.0,0.0,2.0,78.0,0.0,0.0,
Tuolumne,113.0,115.0,-2.0,287.0,400.0,261.0,140.0,1.0,13.0,0.0,96.0,0.0,4.0,0.0,25.0,139.0,359.0,2237.0,358.0,2236.0,1.0,1.0,16.0,228.0,5.0,0.0,0.0,135.0,0.0,0.0,5.0,135.0,-5.0,5.0,5.0,6.0,1.0,25.0,10.0,57.0,375.0,2465.0,375.0,2461.0,5218.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,22.0,250.0,353.0,2215.0,56.0,230.0,47.0,0.0,0.0,224.0,0.0,0.0,47.0,224.0,9.0,0.0,0.0,6.0,0.0,0.0,9.0,6.0,0.0,0.0,
Ventura,2309.0,2309.0,0.0,3026.0,5335.0,2549.0,1547.0,0.0,26.0,0.0,941.0,0.0,61.0,0.0,61.0,2786.0,3445.0,24961.0,3445.0,24961.0,0.0,0.0,120.0,3169.0,73.0,1.0,0.0,1448.0,18.0,7.0,74.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1696.0,3565.0,28130.0,3552.0,27759.0,68068.0,29.0,329.0,13.0,260.0,141.0,0.0,0.0,111.0,60.0,2338.0,3505.0,25792.0,337.0,1288.0,332.0,1.0,0.0,1206.0,15.0,1.0,333.0,1222.0,4.0,0.0,0.0,66.0,0.0,0.0,4.0,66.0,0.0,0.0,
Yolo,897.0,897.0,0.0,785.0,1682.0,854.0,411.0,6.0,100.0,0.0,365.0,0.0,125.0,0.0,78.0,828.0,928.0,6127.0,954.0,5912.0,-26.0,215.0,59.0,778.0,33.0,1.0,0.0,361.0,10.0,6.0,34.0,377.0,-1.0,1.0,3.0,18.0,0.0,6.0,23.0,376.0,987.0,6905.0,957.0,6711.0,16522.0,11.0,206.0,29.0,122.0,104.0,0.0,1.0,72.0,25.0,534.0,962.0,6371.0,89.0,421.0,83.0,4.0,0.0,361.0,5.0,3.0,87.0,369.0,2.0,0.0,0.0,50.0,2.0,0.0,2.0,52.0,0.0,0.0,
Yuba,441.0,444.0,-3.0,536.0,977.0,480.0,263.0,0.0,6.0,0.0,206.0,0.0,2.0,0.0,11.0,497.0,945.0,4478.0,942.0,4472.0,3.0,6.0,33.0,382.0,17.0,0.0,0.0,243.0,2.0,1.0,17.0,246.0,3.0,-3.0,1.0,17.0,0.0,47.0,12.0,75.0,978.0,4860.0,972.0,4826.0,12917.0,3.0,35.0,6.0,28.0,6.0,0.0,0.0,6.0,42.0,544.0,936.0,4316.0,175.0,381.0,165.0,2.0,0.0,363.0,3.0,0.0,167.0,366.0,8.0,0.0,0.0,15.0,0.0,0.0,8.0,15.0,0.0,0.0,
