,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,1798.0,2068.0,-270.0,6486.0,8284.0,6412.0,4444.0,2.0,64.0,1.0,1824.0,0.0,70.0,0.0,143.0,1872.0,15257.0,80517.0,15331.0,80357.0,-74.0,160.0,1031.0,8385.0,528.0,20.0,0.0,3792.0,58.0,46.0,548.0,3896.0,-365.0,365.0,28.0,153.0,52.0,182.0,768.0,3789.0,16288.0,88902.0,15806.0,87182.0,219616.0,155.0,2308.0,474.0,1076.0,875.0,7.0,8.0,644.0,1012.0,8011.0,15276.0,80891.0,1105.0,4571.0,1069.0,24.0,0.0,4225.0,68.0,22.0,1093.0,4315.0,12.0,0.0,0.0,245.0,8.0,3.0,12.0,256.0,0.0,0.0,
San Benito,84.0,87.0,-3.0,227.0,311.0,247.0,156.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,14.0,64.0,259.0,2166.0,259.0,2166.0,0.0,0.0,27.0,261.0,14.0,0.0,0.0,140.0,2.0,0.0,14.0,142.0,4.0,-4.0,0.0,5.0,1.0,13.0,8.0,105.0,286.0,2427.0,280.0,2401.0,6008.0,2.0,29.0,6.0,24.0,2.0,0.0,0.0,2.0,11.0,218.0,275.0,2209.0,44.0,260.0,44.0,0.0,0.0,249.0,5.0,0.0,44.0,254.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,
San Bernardino,2666.0,2727.0,-61.0,10627.0,13293.0,10535.0,6853.0,0.0,3.0,10.0,3450.0,0.0,5.0,0.0,222.0,2758.0,25858.0,145628.0,25858.0,145631.0,0.0,-3.0,1186.0,11011.0,312.0,5.0,1.0,6469.0,49.0,17.0,318.0,6535.0,-80.0,80.0,55.0,161.0,88.0,722.0,805.0,3513.0,27044.0,156639.0,26844.0,155322.0,401882.0,106.0,1243.0,193.0,969.0,423.0,51.0,7.0,348.0,1661.0,12664.0,25383.0,143975.0,2471.0,12021.0,2423.0,25.0,0.0,11821.0,83.0,18.0,2448.0,11922.0,23.0,0.0,0.0,99.0,0.0,0.0,23.0,99.0,0.0,0.0,
San Diego  a/,6161.0,6252.0,-91.0,9656.0,15817.0,9737.0,6327.0,11.0,82.0,6.0,3253.0,0.0,274.0,0.0,151.0,6080.0,14681.0,119244.0,14650.0,118672.0,31.0,572.0,978.0,10314.0,285.0,4.0,0.0,5892.0,81.0,65.0,289.0,6038.0,-9.0,9.0,15.0,143.0,21.0,231.0,662.0,3893.0,15659.0,129558.0,15316.0,126964.0,295498.0,260.0,2499.0,336.0,1750.0,1060.0,28.0,7.0,844.0,987.0,11181.0,14672.0,118377.0,1152.0,6842.0,1056.0,32.0,2.0,5951.0,107.0,26.0,1090.0,6084.0,61.0,1.0,0.0,745.0,11.0,2.0,62.0,758.0,1.0,1.0,
San Francisco,1205.0,1292.0,-87.0,2356.0,3561.0,2558.0,1554.0,11.0,38.0,1.0,900.0,0.0,185.0,0.0,103.0,1003.0,2335.0,29661.0,2310.0,29337.0,25.0,324.0,156.0,2346.0,71.0,3.0,0.0,1410.0,33.0,37.0,74.0,1480.0,-63.0,63.0,0.0,0.0,0.0,0.0,145.0,803.0,2491.0,32007.0,2336.0,30375.0,51919.0,74.0,1227.0,142.0,804.0,1174.0,62.0,13.0,828.0,198.0,2746.0,2293.0,29261.0,160.0,1219.0,151.0,8.0,1.0,1125.0,45.0,25.0,160.0,1195.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,24.0,0.0,0.0,
San Joaquin,1171.0,1229.0,-58.0,3123.0,4294.0,3189.0,1886.0,1.0,14.0,3.0,1158.0,0.0,5.0,0.0,142.0,1105.0,7617.0,42055.0,7618.0,42055.0,-1.0,0.0,363.0,3379.0,165.0,5.0,0.0,1684.0,23.0,9.0,170.0,1716.0,-103.0,103.0,28.0,81.0,72.0,460.0,196.0,1019.0,7980.0,45434.0,7905.0,44824.0,119933.0,49.0,610.0,74.0,470.0,187.0,15.0,1.0,140.0,380.0,3271.0,7600.0,42163.0,841.0,4070.0,824.0,11.0,0.0,3965.0,44.0,5.0,835.0,4014.0,6.0,0.0,0.0,55.0,0.0,1.0,6.0,56.0,0.0,0.0,
San Luis Obispo,533.0,533.0,0.0,701.0,1234.0,766.0,464.0,3.0,15.0,0.0,201.0,0.0,18.0,0.0,101.0,468.0,958.0,8293.0,958.0,8293.0,0.0,0.0,69.0,795.0,32.0,1.0,0.0,427.0,3.0,1.0,33.0,431.0,-1.0,1.0,3.0,14.0,14.0,114.0,20.0,235.0,1027.0,9088.0,1022.0,9031.0,18660.0,0.0,62.0,5.0,48.0,7.0,11.0,0.0,9.0,50.0,703.0,977.0,8385.0,80.0,511.0,76.0,1.0,0.0,460.0,4.0,1.0,77.0,465.0,3.0,0.0,0.0,46.0,0.0,0.0,3.0,46.0,0.0,0.0,
San Mateo,5596.0,5596.0,0.0,1224.0,6820.0,1178.0,689.0,1.0,16.0,2.0,396.0,0.0,26.0,0.0,91.0,5642.0,970.0,13622.0,1011.0,13721.0,-41.0,-99.0,63.0,1426.0,16.0,0.0,0.0,630.0,35.0,8.0,16.0,673.0,-16.0,16.0,23.0,23.0,0.0,145.0,40.0,569.0,1033.0,15048.0,998.0,14396.0,30698.0,57.0,623.0,34.0,476.0,217.0,15.0,1.0,176.0,63.0,1580.0,970.0,13468.0,75.0,639.0,69.0,2.0,0.0,596.0,19.0,3.0,71.0,618.0,3.0,1.0,0.0,18.0,3.0,0.0,4.0,21.0,0.0,0.0,
Santa Barbara,1388.0,938.0,450.0,1579.0,2967.0,1896.0,1431.0,28.0,81.0,1.0,396.0,0.0,59.0,0.0,68.0,1071.0,2070.0,14112.0,2092.0,14119.0,-22.0,-7.0,356.0,1818.0,145.0,1.0,0.0,1260.0,19.0,6.0,146.0,1285.0,86.0,-86.0,6.0,20.0,0.0,2.0,118.0,597.0,2426.0,15930.0,2407.0,15738.0,38705.0,19.0,152.0,17.0,142.0,4.0,57.0,2.0,50.0,149.0,1327.0,2277.0,14603.0,230.0,908.0,224.0,2.0,0.0,877.0,9.0,1.0,226.0,887.0,4.0,0.0,0.0,20.0,1.0,0.0,4.0,21.0,0.0,0.0,
Santa Clara,2650.0,2731.0,-81.0,2728.0,5378.0,2710.0,1812.0,3.0,30.0,2.0,613.0,0.0,25.0,0.0,283.0,2668.0,4893.0,46096.0,4924.0,45975.0,-31.0,121.0,318.0,3682.0,142.0,6.0,0.0,1584.0,24.0,56.0,148.0,1664.0,-105.0,105.0,14.0,42.0,30.0,144.0,231.0,1727.0,5211.0,49778.0,5098.0,48150.0,106681.0,106.0,1170.0,109.0,852.0,1091.0,5.0,4.0,776.0,384.0,4266.0,4827.0,45512.0,412.0,2974.0,392.0,4.0,1.0,2630.0,56.0,27.0,397.0,2713.0,14.0,1.0,0.0,251.0,9.0,1.0,15.0,261.0,0.0,0.0,
Santa Cruz,1200.0,1251.0,-51.0,973.0,2173.0,1005.0,694.0,2.0,28.0,0.0,253.0,0.0,44.0,0.0,58.0,1168.0,1034.0,11855.0,998.0,11838.0,36.0,17.0,112.0,1487.0,37.0,2.0,0.0,651.0,3.0,1.0,39.0,655.0,-38.0,38.0,2.0,13.0,0.0,1.0,109.0,780.0,1146.0,13342.0,1143.0,13286.0,26634.0,4.0,51.0,3.0,48.0,0.0,8.0,0.0,8.0,89.0,1149.0,1057.0,12193.0,122.0,858.0,121.0,0.0,0.0,817.0,3.0,0.0,121.0,820.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,38.0,0.0,0.0,
Shasta,288.0,288.0,0.0,990.0,1278.0,1041.0,569.0,1.0,20.0,0.0,458.0,0.0,15.0,0.0,14.0,237.0,1333.0,10626.0,1334.0,10627.0,-1.0,-1.0,52.0,1107.0,35.0,0.0,0.0,532.0,2.0,0.0,35.0,534.0,-31.0,31.0,6.0,37.0,9.0,134.0,33.0,371.0,1385.0,11733.0,1381.0,11692.0,25003.0,3.0,30.0,3.0,28.0,17.0,0.0,1.0,13.0,61.0,1071.0,1324.0,10662.0,143.0,1048.0,142.0,1.0,0.0,1016.0,3.0,0.0,143.0,1019.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,
Sierra,1.0,1.0,0.0,9.0,10.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,146.0,5.0,145.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,157.0,5.0,157.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,150.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,150.0,153.0,-3.0,263.0,413.0,289.0,138.0,0.0,1.0,1.0,143.0,0.0,1.0,0.0,7.0,124.0,417.0,2643.0,417.0,2643.0,0.0,0.0,35.0,279.0,9.0,0.0,0.0,128.0,1.0,0.0,9.0,129.0,0.0,0.0,2.0,8.0,4.0,20.0,20.0,122.0,452.0,2922.0,451.0,2911.0,7177.0,1.0,7.0,1.0,6.0,6.0,0.0,0.0,5.0,30.0,242.0,422.0,2680.0,51.0,265.0,51.0,0.0,0.0,260.0,3.0,0.0,51.0,263.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Solano,622.0,684.0,-62.0,1368.0,1990.0,1332.0,892.0,6.0,32.0,1.0,351.0,0.0,43.0,0.0,88.0,658.0,2682.0,18451.0,2735.0,18348.0,-53.0,103.0,210.0,1754.0,86.0,0.0,0.0,793.0,11.0,2.0,86.0,806.0,-17.0,17.0,11.0,42.0,2.0,64.0,128.0,825.0,2892.0,20205.0,2870.0,20002.0,43652.0,184.0,166.0,20.0,144.0,87.0,61.0,2.0,59.0,178.0,2074.0,2714.0,18131.0,233.0,1212.0,228.0,2.0,0.0,1172.0,6.0,1.0,230.0,1179.0,3.0,0.0,0.0,30.0,2.0,1.0,3.0,33.0,0.0,0.0,
Sonoma,790.0,808.0,-18.0,1494.0,2284.0,1411.0,892.0,2.0,91.0,1.0,456.0,0.0,91.0,0.0,62.0,873.0,1614.0,16727.0,1616.0,16665.0,-2.0,62.0,92.0,1454.0,51.0,1.0,0.0,825.0,10.0,5.0,52.0,840.0,-24.0,24.0,10.0,15.0,35.0,294.0,19.0,281.0,1706.0,18181.0,1678.0,17898.0,35674.0,16.0,281.0,27.0,226.0,73.0,5.0,1.0,57.0,84.0,1532.0,1622.0,16649.0,153.0,1104.0,142.0,3.0,0.0,949.0,21.0,1.0,145.0,971.0,8.0,0.0,0.0,132.0,1.0,0.0,8.0,133.0,0.0,0.0,
Stanislaus,757.0,776.0,-19.0,3081.0,3838.0,3263.0,1996.0,0.0,11.0,1.0,1148.0,0.0,6.0,0.0,118.0,575.0,5585.0,34478.0,5585.0,34478.0,0.0,0.0,339.0,3291.0,119.0,2.0,0.0,1860.0,14.0,1.0,121.0,1875.0,-28.0,28.0,15.0,60.0,51.0,353.0,180.0,975.0,5924.0,37769.0,5901.0,37567.0,91848.0,15.0,204.0,22.0,165.0,44.0,1.0,1.0,37.0,375.0,3192.0,5549.0,34577.0,621.0,3424.0,616.0,3.0,0.0,3371.0,16.0,5.0,619.0,3392.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,32.0,0.0,0.0,
Sutter,124.0,135.0,-11.0,467.0,591.0,443.0,226.0,0.0,3.0,0.0,199.0,0.0,2.0,0.0,18.0,148.0,717.0,4641.0,717.0,4641.0,0.0,0.0,55.0,452.0,13.0,0.0,0.0,211.0,1.0,1.0,13.0,213.0,17.0,-17.0,3.0,27.0,1.0,55.0,21.0,174.0,772.0,5093.0,760.0,5029.0,13367.0,5.0,68.0,12.0,48.0,19.0,0.0,0.0,16.0,41.0,474.0,731.0,4619.0,73.0,531.0,73.0,0.0,0.0,514.0,8.0,0.0,73.0,522.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,
Tehama,105.0,111.0,-6.0,392.0,497.0,386.0,219.0,0.0,0.0,0.0,139.0,0.0,2.0,0.0,28.0,111.0,561.0,3791.0,561.0,3791.0,0.0,0.0,20.0,409.0,15.0,0.0,0.0,204.0,0.0,0.0,15.0,204.0,-15.0,15.0,4.0,18.0,2.0,24.0,14.0,148.0,581.0,4200.0,580.0,4173.0,10332.0,0.0,33.0,1.0,23.0,4.0,0.0,0.0,4.0,29.0,414.0,552.0,3786.0,70.0,355.0,70.0,0.0,0.0,348.0,0.0,0.0,70.0,348.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,
Trinity,13.0,13.0,0.0,83.0,96.0,76.0,44.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,3.0,20.0,65.0,925.0,65.0,925.0,0.0,0.0,6.0,70.0,3.0,0.0,0.0,41.0,0.0,0.0,3.0,41.0,-1.0,1.0,0.0,3.0,1.0,8.0,3.0,17.0,71.0,995.0,71.0,995.0,1871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,67.0,895.0,9.0,58.0,9.0,0.0,0.0,56.0,0.0,0.0,9.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Tulare  a/,7417.0,7417.0,0.0,2883.0,10300.0,2945.0,2429.0,7.0,54.0,4.0,445.0,1.0,54.0,0.0,67.0,7355.0,8533.0,44800.0,8216.0,43351.0,317.0,1449.0,420.0,3937.0,241.0,4.0,0.0,2106.0,64.0,14.0,245.0,2184.0,1.0,-1.0,24.0,53.0,52.0,427.0,98.0,1274.0,8953.0,48737.0,8879.0,47771.0,126790.0,354.0,946.0,71.0,765.0,252.0,10.0,3.0,201.0,459.0,4166.0,8494.0,44571.0,741.0,3039.0,728.0,7.0,0.0,2899.0,62.0,11.0,735.0,2972.0,6.0,0.0,0.0,67.0,0.0,0.0,6.0,67.0,0.0,0.0,
Tuolumne,97.0,97.0,0.0,241.0,338.0,253.0,147.0,2.0,1.0,0.0,93.0,0.0,1.0,0.0,13.0,85.0,306.0,2671.0,306.0,2671.0,0.0,0.0,25.0,262.0,4.0,0.0,0.0,142.0,1.0,0.0,4.0,143.0,1.0,-1.0,2.0,7.0,3.0,16.0,15.0,97.0,331.0,2933.0,330.0,2924.0,5747.0,2.0,8.0,1.0,7.0,3.0,0.0,0.0,2.0,23.0,266.0,308.0,2667.0,37.0,251.0,37.0,0.0,0.0,246.0,3.0,0.0,37.0,249.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Ventura,4270.0,4270.0,0.0,2559.0,6829.0,2658.0,1779.0,3.0,31.0,0.0,761.0,0.0,78.0,0.0,118.0,4171.0,3069.0,32216.0,3055.0,31988.0,14.0,228.0,139.0,2850.0,87.0,2.0,0.0,1661.0,20.0,9.0,89.0,1690.0,-52.0,52.0,0.0,0.0,0.0,0.0,102.0,1108.0,3208.0,35066.0,3183.0,34536.0,78139.0,44.0,429.0,25.0,346.0,236.0,0.0,0.0,184.0,164.0,3378.0,3044.0,31688.0,242.0,1737.0,238.0,1.0,0.0,1656.0,15.0,6.0,239.0,1677.0,3.0,0.0,0.0,58.0,2.0,0.0,3.0,60.0,0.0,0.0,
Yolo,254.0,254.0,0.0,702.0,956.0,754.0,556.0,3.0,27.0,0.0,170.0,0.0,30.0,0.0,28.0,202.0,1021.0,8857.0,1028.0,8831.0,-7.0,26.0,75.0,930.0,33.0,3.0,0.0,501.0,12.0,7.0,36.0,520.0,-25.0,25.0,7.0,25.0,0.0,0.0,57.0,360.0,1096.0,9787.0,1043.0,9552.0,20978.0,16.0,309.0,53.0,170.0,86.0,0.0,0.0,65.0,87.0,874.0,1009.0,8913.0,94.0,668.0,89.0,3.0,0.0,549.0,13.0,3.0,92.0,565.0,2.0,0.0,0.0,99.0,4.0,0.0,2.0,103.0,0.0,0.0,
Yuba,99.0,99.0,0.0,436.0,535.0,442.0,244.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,8.0,93.0,856.0,5049.0,856.0,5049.0,0.0,0.0,27.0,510.0,5.0,0.0,0.0,234.0,4.0,1.0,5.0,239.0,-11.0,11.0,3.0,28.0,0.0,56.0,30.0,176.0,883.0,5559.0,880.0,5522.0,13760.0,1.0,43.0,3.0,30.0,8.0,0.0,0.0,7.0,30.0,514.0,853.0,5045.0,91.0,502.0,90.0,0.0,0.0,482.0,4.0,0.0,90.0,486.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,16.0,0.0,0.0,
