,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,1983.0,2311.0,-328.0,6957.0,8940.0,6511.0,3873.0,1.0,25.0,6.0,2215.0,0.0,36.0,0.0,417.0,2429.0,16222.0,78623.0,16222.0,78623.0,0.0,0.0,841.0,8080.0,431.0,5.0,0.0,3373.0,31.0,33.0,436.0,3437.0,-370.0,807.0,19.0,56.0,40.0,186.0,716.0,3594.0,17063.0,86703.0,16639.0,85217.0,220037.0,123.0,1844.0,414.0,911.0,788.0,0.0,10.0,575.0,1022.0,8077.0,16041.0,78626.0,1337.0,4627.0,1284.0,31.0,2.0,4343.0,43.0,15.0,1317.0,4401.0,20.0,0.0,0.0,225.0,1.0,0.0,20.0,226.0,0.0,0.0,
San Benito,104.0,113.0,-9.0,218.0,322.0,250.0,146.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,8.0,72.0,325.0,2193.0,325.0,2193.0,0.0,0.0,15.0,283.0,6.0,0.0,0.0,138.0,2.0,0.0,6.0,140.0,-4.0,4.0,3.0,9.0,2.0,10.0,8.0,120.0,340.0,2476.0,336.0,2451.0,6301.0,3.0,29.0,4.0,24.0,1.0,0.0,0.0,1.0,16.0,239.0,324.0,2237.0,32.0,229.0,31.0,0.0,0.0,225.0,3.0,0.0,31.0,228.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
San Bernardino,2948.0,2998.0,-50.0,11588.0,14536.0,11671.0,7223.0,0.0,1.0,5.0,4125.0,0.0,1.0,0.0,318.0,2865.0,26757.0,139883.0,26758.0,139887.0,-1.0,-4.0,1725.0,11800.0,361.0,6.0,0.0,6781.0,49.0,26.0,367.0,6856.0,238.0,-238.0,51.0,151.0,111.0,931.0,958.0,4100.0,28482.0,151683.0,28292.0,150250.0,400210.0,111.0,1349.0,182.0,1074.0,435.0,36.0,8.0,359.0,1729.0,10720.0,26753.0,140963.0,3072.0,12496.0,3005.0,22.0,1.0,12229.0,87.0,15.0,3028.0,12331.0,44.0,0.0,0.0,164.0,1.0,0.0,44.0,165.0,0.0,0.0,
San Diego,6166.0,7210.0,-1044.0,10173.0,16339.0,10413.0,6083.0,23.0,524.0,26.0,4127.0,4.0,483.0,1.0,176.0,5926.0,17135.0,123880.0,17057.0,121892.0,78.0,1988.0,910.0,9871.0,288.0,11.0,0.0,5624.0,101.0,59.0,299.0,5784.0,-3.0,3.0,14.0,114.0,13.0,165.0,587.0,3805.0,18045.0,133751.0,17724.0,131386.0,291135.0,248.0,2410.0,311.0,1680.0,885.0,8.0,10.0,685.0,1298.0,10610.0,16747.0,123141.0,1264.0,5949.0,1212.0,26.0,0.0,5301.0,87.0,31.0,1238.0,5419.0,26.0,0.0,0.0,518.0,10.0,2.0,26.0,530.0,0.0,0.0,
San Francisco,1515.0,1721.0,-206.0,2506.0,4021.0,2493.0,1623.0,16.0,37.0,0.0,784.0,0.0,60.0,0.0,86.0,1528.0,2245.0,28481.0,2259.0,27985.0,-14.0,496.0,291.0,2405.0,101.0,7.0,1.0,1423.0,30.0,61.0,109.0,1514.0,-2.0,2.0,0.0,0.0,0.0,0.0,184.0,889.0,2536.0,30886.0,2375.0,29171.0,50329.0,58.0,1130.0,155.0,721.0,1027.0,17.0,6.0,994.0,191.0,2357.0,2345.0,28529.0,266.0,1385.0,245.0,19.0,1.0,1282.0,55.0,21.0,265.0,1358.0,1.0,0.0,0.0,23.0,3.0,1.0,1.0,27.0,0.0,0.0,
San Joaquin  a/,1342.0,1383.0,-41.0,3331.0,4673.0,3487.0,2011.0,0.0,15.0,4.0,1322.0,0.0,8.0,0.0,150.0,1186.0,8785.0,40522.0,8785.0,40523.0,0.0,-1.0,281.0,3841.0,150.0,3.0,0.0,1815.0,29.0,14.0,153.0,1858.0,-124.0,124.0,19.0,79.0,55.0,348.0,178.0,1432.0,9066.0,44363.0,8993.0,43714.0,121941.0,48.0,652.0,72.0,502.0,186.0,25.0,1.0,147.0,411.0,2669.0,8655.0,41694.0,958.0,3984.0,939.0,9.0,0.0,3889.0,32.0,10.0,948.0,3931.0,10.0,0.0,0.0,53.0,0.0,0.0,10.0,53.0,0.0,0.0,
San Luis Obispo,490.0,490.0,0.0,690.0,1180.0,773.0,400.0,1.0,5.0,0.0,246.0,0.0,20.0,0.0,127.0,407.0,1010.0,8059.0,1010.0,8059.0,0.0,0.0,87.0,810.0,32.0,0.0,0.0,366.0,2.0,0.0,32.0,368.0,11.0,-11.0,1.0,11.0,15.0,127.0,28.0,315.0,1097.0,8869.0,1092.0,8803.0,18441.0,0.0,69.0,5.0,55.0,9.0,4.0,0.0,11.0,52.0,679.0,1045.0,8190.0,94.0,431.0,91.0,1.0,0.0,410.0,3.0,0.0,92.0,413.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,18.0,0.0,0.0,
San Mateo,4927.0,4927.0,0.0,1369.0,6296.0,1365.0,670.0,1.0,9.0,2.0,621.0,0.0,26.0,0.0,72.0,4931.0,1154.0,13301.0,1173.0,13388.0,-19.0,-87.0,76.0,1657.0,20.0,1.0,0.0,617.0,24.0,8.0,21.0,649.0,-1.0,1.0,15.0,16.0,0.0,226.0,41.0,765.0,1230.0,14958.0,1190.0,14328.0,31468.0,49.0,617.0,39.0,452.0,221.0,5.0,1.0,178.0,60.0,1286.0,1170.0,13672.0,106.0,667.0,100.0,6.0,0.0,620.0,24.0,4.0,106.0,648.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,19.0,0.0,0.0,
Santa Barbara,994.0,987.0,7.0,1265.0,2259.0,1325.0,809.0,7.0,97.0,4.0,432.0,1.0,59.0,0.0,80.0,934.0,2686.0,12941.0,2654.0,12892.0,32.0,49.0,174.0,1427.0,70.0,2.0,0.0,725.0,6.0,6.0,72.0,737.0,3.0,-3.0,2.0,17.0,0.0,9.0,97.0,667.0,2860.0,14368.0,2846.0,14213.0,37800.0,15.0,129.0,13.0,118.0,1.0,49.0,1.0,37.0,174.0,1381.0,2686.0,12987.0,238.0,757.0,230.0,2.0,0.0,729.0,5.0,2.0,232.0,736.0,5.0,1.0,0.0,20.0,1.0,0.0,6.0,21.0,0.0,0.0,
Santa Clara,2948.0,3090.0,-142.0,3176.0,6124.0,3158.0,1954.0,5.0,59.0,6.0,866.0,1.0,81.0,0.0,332.0,2966.0,5450.0,46134.0,5590.0,45817.0,-140.0,317.0,486.0,3930.0,146.0,5.0,1.0,1712.0,39.0,51.0,152.0,1802.0,-1.0,1.0,8.0,31.0,24.0,120.0,303.0,1976.0,5936.0,50064.0,5807.0,48342.0,110559.0,104.0,1220.0,120.0,879.0,1190.0,9.0,9.0,843.0,466.0,4360.0,5470.0,45704.0,467.0,3070.0,451.0,10.0,0.0,2863.0,73.0,22.0,461.0,2958.0,6.0,0.0,0.0,106.0,4.0,2.0,6.0,112.0,0.0,0.0,
Santa Cruz,1196.0,1283.0,-87.0,901.0,2097.0,939.0,524.0,0.0,36.0,0.0,363.0,0.0,52.0,0.0,52.0,1158.0,1249.0,11179.0,1243.0,11126.0,6.0,53.0,64.0,1140.0,12.0,0.0,0.0,510.0,2.0,0.0,12.0,512.0,0.0,0.0,0.0,8.0,1.0,2.0,51.0,618.0,1313.0,12319.0,1310.0,12254.0,25853.0,3.0,56.0,3.0,56.0,0.0,9.0,0.0,9.0,94.0,1149.0,1219.0,11170.0,107.0,663.0,105.0,0.0,0.0,586.0,2.0,0.0,105.0,588.0,2.0,0.0,0.0,74.0,1.0,0.0,2.0,75.0,0.0,0.0,
Shasta,431.0,441.0,-10.0,1046.0,1477.0,1128.0,589.0,1.0,28.0,1.0,522.0,0.0,19.0,0.0,16.0,349.0,1429.0,10481.0,1429.0,10481.0,0.0,0.0,74.0,1229.0,27.0,0.0,0.0,559.0,1.0,2.0,27.0,562.0,-14.0,14.0,4.0,27.0,8.0,114.0,49.0,512.0,1503.0,11710.0,1498.0,11669.0,25277.0,4.0,31.0,5.0,26.0,21.0,0.0,0.0,15.0,79.0,990.0,1424.0,10720.0,183.0,1005.0,182.0,0.0,0.0,991.0,1.0,2.0,182.0,994.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,
Sierra,1.0,1.0,0.0,8.0,9.0,8.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,165.0,8.0,165.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,176.0,8.0,176.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,7.0,167.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,114.0,118.0,-4.0,234.0,348.0,257.0,132.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,8.0,91.0,417.0,2585.0,417.0,2585.0,0.0,0.0,28.0,268.0,13.0,0.0,0.0,117.0,1.0,1.0,13.0,119.0,-5.0,5.0,1.0,5.0,6.0,32.0,13.0,107.0,445.0,2853.0,445.0,2846.0,7158.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,3.0,25.0,224.0,420.0,2629.0,47.0,235.0,47.0,0.0,0.0,228.0,0.0,1.0,47.0,229.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,
Solano,639.0,857.0,-218.0,1587.0,2226.0,1531.0,919.0,5.0,42.0,0.0,485.0,0.0,57.0,0.0,127.0,695.0,2851.0,17495.0,2919.0,17232.0,-68.0,263.0,202.0,1965.0,81.0,0.0,0.0,818.0,14.0,6.0,81.0,838.0,0.0,4.0,3.0,34.0,9.0,74.0,109.0,1015.0,3053.0,19460.0,3032.0,19254.0,43218.0,196.0,183.0,21.0,156.0,67.0,51.0,0.0,50.0,207.0,1799.0,2846.0,17661.0,271.0,1138.0,256.0,0.0,0.0,1097.0,7.0,1.0,256.0,1105.0,15.0,0.0,0.0,33.0,0.0,0.0,15.0,33.0,0.0,0.0,
Sonoma,866.0,935.0,-69.0,1427.0,2293.0,1465.0,898.0,1.0,68.0,3.0,487.0,2.0,164.0,0.0,77.0,828.0,1768.0,16818.0,1779.0,16667.0,-11.0,151.0,115.0,1409.0,41.0,2.0,1.0,840.0,11.0,3.0,44.0,854.0,-3.0,3.0,5.0,13.0,20.0,182.0,49.0,357.0,1883.0,18227.0,1845.0,17962.0,36493.0,12.0,277.0,35.0,208.0,80.0,0.0,3.0,57.0,99.0,1331.0,1784.0,16896.0,129.0,1038.0,126.0,0.0,0.0,878.0,18.0,1.0,126.0,897.0,3.0,0.0,0.0,140.0,1.0,0.0,3.0,141.0,0.0,0.0,
Stanislaus,1477.0,1506.0,-29.0,3026.0,4503.0,3461.0,1891.0,8.0,76.0,2.0,1436.0,0.0,40.0,0.0,132.0,1042.0,6090.0,34039.0,6090.0,34040.0,0.0,-1.0,345.0,3216.0,103.0,0.0,0.0,1778.0,8.0,2.0,103.0,1788.0,-51.0,51.0,26.0,55.0,56.0,284.0,211.0,1038.0,6435.0,37255.0,6398.0,37064.0,93005.0,17.0,194.0,33.0,156.0,40.0,10.0,4.0,35.0,376.0,2805.0,6059.0,34450.0,762.0,3196.0,748.0,6.0,1.0,3151.0,12.0,1.0,755.0,3164.0,7.0,0.0,0.0,32.0,0.0,0.0,7.0,32.0,0.0,0.0,
Sutter,126.0,148.0,-22.0,431.0,557.0,404.0,179.0,0.0,5.0,0.0,197.0,0.0,4.0,0.0,28.0,153.0,767.0,4522.0,767.0,4522.0,0.0,0.0,39.0,330.0,14.0,0.0,0.0,162.0,3.0,0.0,14.0,165.0,-4.0,4.0,3.0,21.0,4.0,28.0,22.0,112.0,806.0,4852.0,789.0,4805.0,12997.0,7.0,61.0,16.0,39.0,9.0,0.0,1.0,8.0,50.0,398.0,756.0,4454.0,103.0,321.0,100.0,2.0,0.0,311.0,2.0,0.0,102.0,313.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,
Tehama,133.0,142.0,-9.0,411.0,544.0,414.0,226.0,0.0,6.0,0.0,162.0,0.0,5.0,0.0,26.0,130.0,636.0,3764.0,636.0,3765.0,0.0,-1.0,19.0,397.0,11.0,0.0,0.0,212.0,2.0,1.0,11.0,215.0,0.0,0.0,1.0,14.0,2.0,26.0,5.0,142.0,655.0,4161.0,652.0,4134.0,10169.0,0.0,27.0,3.0,24.0,3.0,0.0,0.0,3.0,31.0,337.0,624.0,3824.0,79.0,406.0,79.0,0.0,0.0,394.0,4.0,2.0,79.0,400.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,
Trinity,34.0,35.0,-1.0,72.0,106.0,86.0,51.0,0.0,3.0,0.0,29.0,0.0,4.0,0.0,6.0,20.0,70.0,830.0,70.0,830.0,0.0,0.0,7.0,110.0,2.0,0.0,0.0,49.0,0.0,0.0,2.0,49.0,0.0,0.0,1.0,2.0,0.0,8.0,4.0,51.0,77.0,940.0,77.0,940.0,1821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,69.0,65.0,871.0,7.0,88.0,7.0,0.0,0.0,88.0,0.0,0.0,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tulare,6027.0,6027.0,0.0,2372.0,8399.0,2350.0,1769.0,2.0,29.0,3.0,524.0,0.0,39.0,0.0,54.0,6049.0,29336.0,53394.0,29336.0,53394.0,0.0,0.0,980.0,4463.0,182.0,3.0,0.0,1539.0,31.0,14.0,185.0,1584.0,-2.0,2.0,473.0,1172.0,51.0,397.0,273.0,1308.0,30316.0,57857.0,30247.0,57002.0,126782.0,508.0,832.0,64.0,662.0,249.0,3.0,5.0,193.0,478.0,3167.0,29838.0,54690.0,596.0,2334.0,585.0,4.0,0.0,2234.0,37.0,8.0,589.0,2279.0,7.0,0.0,0.0,50.0,4.0,1.0,7.0,55.0,0.0,0.0,
Tuolumne,115.0,126.0,-11.0,269.0,384.0,284.0,160.0,0.0,9.0,0.0,101.0,0.0,9.0,0.0,23.0,100.0,330.0,2486.0,330.0,2486.0,0.0,0.0,5.0,291.0,9.0,0.0,0.0,151.0,0.0,0.0,9.0,151.0,-11.0,11.0,0.0,8.0,2.0,26.0,5.0,95.0,335.0,2777.0,333.0,2771.0,5519.0,1.0,7.0,2.0,4.0,4.0,0.0,0.0,2.0,17.0,196.0,318.0,2581.0,45.0,266.0,45.0,0.0,0.0,263.0,0.0,0.0,45.0,263.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Ventura,2062.0,2122.0,-60.0,2685.0,4747.0,2745.0,1859.0,4.0,30.0,1.0,785.0,0.0,125.0,0.0,100.0,2002.0,3314.0,30952.0,3296.0,30709.0,18.0,243.0,179.0,2884.0,70.0,0.0,0.0,1758.0,18.0,13.0,70.0,1789.0,-2.0,2.0,0.0,0.0,0.0,0.0,111.0,1093.0,3493.0,33836.0,3463.0,33322.0,76904.0,48.0,446.0,30.0,350.0,206.0,0.0,0.0,164.0,203.0,2829.0,3290.0,31007.0,283.0,1529.0,274.0,1.0,0.0,1448.0,13.0,7.0,275.0,1468.0,8.0,0.0,0.0,61.0,0.0,0.0,8.0,61.0,0.0,0.0,
Yolo,361.0,981.0,-620.0,826.0,1187.0,803.0,472.0,4.0,37.0,0.0,294.0,0.0,48.0,0.0,37.0,384.0,1005.0,8127.0,989.0,8077.0,16.0,50.0,84.0,793.0,28.0,2.0,0.0,427.0,13.0,2.0,30.0,442.0,-1.0,1.0,2.0,16.0,0.0,1.0,53.0,333.0,1089.0,8920.0,1042.0,8686.0,20030.0,20.0,278.0,46.0,167.0,92.0,0.0,1.0,67.0,78.0,744.0,1011.0,8176.0,77.0,528.0,71.0,3.0,1.0,436.0,12.0,1.0,75.0,449.0,2.0,0.0,0.0,78.0,1.0,0.0,2.0,79.0,0.0,0.0,
Yuba,120.0,121.0,-1.0,467.0,587.0,485.0,260.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,12.0,102.0,894.0,4767.0,894.0,4767.0,0.0,0.0,30.0,540.0,11.0,0.0,0.0,249.0,0.0,0.0,11.0,249.0,-11.0,11.0,4.0,22.0,4.0,44.0,22.0,214.0,924.0,5307.0,918.0,5270.0,13489.0,3.0,42.0,6.0,33.0,3.0,8.0,0.0,4.0,38.0,373.0,886.0,4934.0,90.0,515.0,86.0,2.0,0.0,500.0,1.0,0.0,88.0,501.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,14.0,0.0,0.0,
