,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,3855.0,4071.0,-216.0,7536.0,11391.0,6837.0,3973.0,14.0,124.0,0.0,2504.0,0.0,100.0,0.0,360.0,4554.0,17018.0,73127.0,17018.0,73127.0,0.0,0.0,1025.0,7253.0,469.0,16.0,0.0,3417.0,37.0,34.0,485.0,3488.0,-235.0,591.0,17.0,57.0,31.0,149.0,727.0,2968.0,18043.0,80380.0,17680.0,78955.0,214672.0,91.0,1758.0,358.0,916.0,695.0,0.0,5.0,509.0,1077.0,6692.0,16966.0,73688.0,1319.0,4117.0,1268.0,22.0,0.0,3831.0,37.0,16.0,1290.0,3884.0,29.0,0.0,0.0,228.0,3.0,2.0,29.0,233.0,0.0,0.0,
San Benito,105.0,107.0,-2.0,243.0,348.0,235.0,125.0,0.0,2.0,0.0,96.0,0.0,0.0,0.0,14.0,113.0,399.0,2204.0,399.0,2204.0,0.0,0.0,17.0,192.0,5.0,0.0,0.0,119.0,1.0,0.0,5.0,120.0,-1.0,1.0,2.0,8.0,1.0,10.0,10.0,53.0,416.0,2396.0,413.0,2373.0,6470.0,1.0,25.0,3.0,21.0,2.0,0.0,0.0,2.0,23.0,224.0,393.0,2172.0,32.0,189.0,31.0,0.0,0.0,182.0,1.0,0.0,31.0,183.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,
San Bernardino,2725.0,2759.0,-34.0,12951.0,15676.0,12225.0,7270.0,2.0,12.0,0.0,4430.0,0.0,9.0,0.0,525.0,3451.0,27168.0,131216.0,27168.0,131219.0,0.0,-3.0,1741.0,10037.0,396.0,3.0,0.0,6783.0,61.0,27.0,399.0,6871.0,412.0,-412.0,63.0,110.0,60.0,439.0,807.0,3029.0,28909.0,141253.0,28715.0,139885.0,386514.0,108.0,1295.0,186.0,1029.0,411.0,52.0,8.0,339.0,1399.0,10098.0,27510.0,131155.0,2819.0,11127.0,2771.0,10.0,0.0,10788.0,75.0,8.0,2781.0,10871.0,38.0,0.0,0.0,251.0,5.0,0.0,38.0,256.0,0.0,0.0,
San Diego,5020.0,5415.0,-395.0,10280.0,15300.0,9705.0,5705.0,57.0,384.0,16.0,3469.0,3.0,253.0,1.0,514.0,5595.0,17634.0,112659.0,17450.0,111801.0,184.0,858.0,943.0,8659.0,326.0,9.0,0.0,5232.0,97.0,41.0,335.0,5370.0,0.0,0.0,24.0,90.0,18.0,135.0,566.0,3064.0,18577.0,121318.0,18272.0,119053.0,274594.0,234.0,2432.0,299.0,1680.0,777.0,0.0,6.0,585.0,1034.0,8901.0,17543.0,112417.0,1396.0,4821.0,1326.0,32.0,1.0,4319.0,64.0,13.0,1359.0,4396.0,36.0,1.0,0.0,411.0,11.0,3.0,37.0,425.0,0.0,0.0,
San Francisco,1651.0,1817.0,-166.0,2764.0,4415.0,2840.0,1760.0,5.0,39.0,0.0,907.0,0.0,44.0,0.0,173.0,1575.0,2549.0,27547.0,2581.0,27016.0,-32.0,531.0,280.0,2336.0,94.0,8.0,0.0,1591.0,28.0,39.0,102.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,678.0,2829.0,29883.0,2655.0,28672.0,50002.0,35.0,1061.0,172.0,637.0,794.0,2.0,2.0,574.0,221.0,2134.0,2608.0,27749.0,242.0,1128.0,209.0,19.0,0.0,1060.0,26.0,4.0,228.0,1090.0,14.0,0.0,0.0,33.0,1.0,4.0,14.0,38.0,0.0,0.0,
San Joaquin  a/,2195.0,2236.0,-41.0,3444.0,5639.0,3598.0,1994.0,2.0,31.0,0.0,1461.0,0.0,13.0,0.0,143.0,2041.0,9235.0,36953.0,9235.0,36954.0,0.0,-1.0,336.0,2943.0,178.0,2.0,0.0,1781.0,25.0,8.0,180.0,1814.0,-91.0,91.0,8.0,34.0,36.0,189.0,203.0,815.0,9571.0,39896.0,9492.0,39292.0,116262.0,37.0,594.0,75.0,457.0,183.0,34.0,4.0,147.0,420.0,2516.0,9151.0,37380.0,908.0,3224.0,898.0,4.0,0.0,3102.0,25.0,9.0,902.0,3136.0,6.0,0.0,0.0,86.0,1.0,1.0,6.0,88.0,0.0,0.0,
San Luis Obispo,507.0,507.0,0.0,828.0,1335.0,846.0,469.0,3.0,19.0,0.0,260.0,0.0,16.0,0.0,117.0,489.0,1075.0,7737.0,1075.0,7737.0,0.0,0.0,71.0,763.0,36.0,0.0,0.0,430.0,3.0,0.0,36.0,433.0,-13.0,13.0,1.0,4.0,12.0,63.0,35.0,250.0,1146.0,8500.0,1141.0,8444.0,18404.0,0.0,57.0,5.0,47.0,7.0,4.0,0.0,9.0,57.0,643.0,1089.0,7857.0,89.0,388.0,87.0,0.0,0.0,343.0,3.0,2.0,87.0,348.0,2.0,0.0,0.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,
San Mateo,3772.0,3772.0,0.0,1550.0,5322.0,1382.0,667.0,2.0,7.0,0.0,642.0,0.0,66.0,0.0,73.0,3940.0,1367.0,13142.0,1378.0,13189.0,-11.0,-47.0,87.0,1357.0,24.0,1.0,0.0,607.0,21.0,14.0,25.0,642.0,0.0,0.0,13.0,13.0,0.0,158.0,49.0,544.0,1454.0,14499.0,1406.0,13871.0,31484.0,59.0,619.0,48.0,457.0,225.0,0.0,0.0,171.0,76.0,1219.0,1378.0,13280.0,108.0,609.0,102.0,2.0,0.0,558.0,23.0,3.0,104.0,584.0,4.0,0.0,0.0,23.0,2.0,0.0,4.0,25.0,0.0,0.0,
Santa Barbara,1321.0,1269.0,52.0,1282.0,2603.0,1493.0,810.0,24.0,174.0,15.0,488.0,8.0,189.0,18.0,162.0,1110.0,2773.0,11866.0,2768.0,11911.0,5.0,-45.0,199.0,1175.0,83.0,0.0,0.0,719.0,6.0,2.0,83.0,727.0,0.0,0.0,8.0,14.0,0.0,1.0,108.0,433.0,2972.0,13041.0,2960.0,12914.0,35837.0,15.0,115.0,12.0,102.0,0.0,32.0,0.0,25.0,153.0,997.0,2819.0,12044.0,244.0,643.0,235.0,0.0,0.0,618.0,4.0,2.0,235.0,624.0,9.0,0.0,0.0,17.0,2.0,0.0,9.0,19.0,0.0,0.0,
Santa Clara,2804.0,3035.0,-231.0,3408.0,6212.0,3648.0,2269.0,5.0,100.0,1.0,1065.0,1.0,73.0,0.0,313.0,2564.0,6192.0,43375.0,6246.0,43136.0,-54.0,239.0,625.0,3999.0,219.0,8.0,1.0,1943.0,45.0,53.0,228.0,2041.0,0.0,0.0,4.0,24.0,29.0,116.0,364.0,1818.0,6817.0,47374.0,6698.0,45732.0,110311.0,104.0,1190.0,116.0,825.0,1167.0,0.0,3.0,817.0,504.0,3920.0,6313.0,43454.0,515.0,2619.0,499.0,6.0,0.0,2437.0,65.0,21.0,505.0,2523.0,10.0,0.0,0.0,90.0,5.0,1.0,10.0,96.0,0.0,0.0,
Santa Cruz,1517.0,1373.0,144.0,1021.0,2538.0,1115.0,526.0,0.0,82.0,32.0,495.0,0.0,50.0,0.0,62.0,1423.0,1340.0,10091.0,1347.0,10072.0,-7.0,19.0,108.0,1046.0,33.0,0.0,0.0,486.0,5.0,2.0,33.0,493.0,0.0,0.0,0.0,9.0,0.0,6.0,75.0,538.0,1448.0,11137.0,1446.0,11072.0,24455.0,2.0,55.0,2.0,55.0,0.0,10.0,0.0,10.0,78.0,983.0,1370.0,10154.0,141.0,673.0,132.0,0.0,0.0,500.0,2.0,0.0,132.0,502.0,9.0,0.0,0.0,171.0,0.0,0.0,9.0,171.0,0.0,0.0,
Shasta,423.0,434.0,-11.0,1176.0,1599.0,1137.0,619.0,1.0,21.0,0.0,460.0,0.0,9.0,0.0,58.0,462.0,1524.0,9811.0,1524.0,9811.0,0.0,0.0,111.0,954.0,35.0,0.0,0.0,580.0,3.0,1.0,35.0,584.0,19.0,-19.0,7.0,23.0,12.0,96.0,38.0,270.0,1635.0,10765.0,1633.0,10720.0,24355.0,3.0,33.0,2.0,31.0,22.0,0.0,0.0,14.0,77.0,849.0,1558.0,9916.0,219.0,966.0,215.0,1.0,0.0,927.0,0.0,2.0,216.0,929.0,3.0,0.0,0.0,37.0,0.0,0.0,3.0,37.0,0.0,0.0,
Sierra,2.0,2.0,0.0,15.0,17.0,13.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,13.0,147.0,13.0,147.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,14.0,159.0,14.0,159.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,146.0,2.0,13.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Siskiyou,122.0,126.0,-4.0,295.0,417.0,264.0,121.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,24.0,153.0,456.0,2484.0,456.0,2485.0,0.0,-1.0,29.0,226.0,7.0,0.0,0.0,114.0,0.0,0.0,7.0,114.0,3.0,-3.0,1.0,6.0,2.0,32.0,16.0,77.0,485.0,2710.0,485.0,2703.0,6991.0,2.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,27.0,204.0,458.0,2506.0,41.0,208.0,41.0,0.0,0.0,205.0,0.0,0.0,41.0,205.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Solano,887.0,964.0,-77.0,1658.0,2545.0,1640.0,963.0,7.0,54.0,1.0,564.0,0.0,131.0,0.0,112.0,905.0,3210.0,16715.0,3279.0,16456.0,-69.0,259.0,253.0,1742.0,117.0,1.0,0.0,830.0,14.0,1.0,118.0,845.0,0.0,0.0,5.0,22.0,2.0,101.0,128.0,774.0,3463.0,18457.0,3438.0,18271.0,43605.0,196.0,174.0,25.0,147.0,47.0,42.0,0.0,39.0,189.0,1755.0,3274.0,16702.0,288.0,1181.0,278.0,3.0,0.0,1137.0,11.0,0.0,281.0,1148.0,7.0,0.0,0.0,33.0,0.0,0.0,7.0,33.0,0.0,0.0,
Sonoma,1368.0,1472.0,-104.0,1527.0,2895.0,1475.0,836.0,1.0,175.0,2.0,589.0,1.0,144.0,0.0,48.0,1420.0,1974.0,15595.0,1989.0,15449.0,-15.0,146.0,93.0,1265.0,58.0,1.0,0.0,766.0,8.0,3.0,59.0,777.0,0.0,0.0,2.0,9.0,8.0,161.0,24.0,318.0,2067.0,16860.0,2029.0,16634.0,34870.0,18.0,254.0,37.0,180.0,62.0,0.0,1.0,46.0,111.0,1296.0,1956.0,15564.0,154.0,1026.0,147.0,0.0,0.0,775.0,14.0,2.0,147.0,791.0,7.0,0.0,0.0,232.0,2.0,1.0,7.0,235.0,0.0,0.0,
Stanislaus,1745.0,1769.0,-24.0,3229.0,4974.0,3227.0,1867.0,4.0,196.0,0.0,1171.0,0.0,65.0,0.0,189.0,1747.0,6567.0,33391.0,6567.0,33391.0,0.0,0.0,387.0,2635.0,93.0,0.0,0.0,1766.0,8.0,0.0,93.0,1774.0,-9.0,9.0,12.0,39.0,8.0,64.0,283.0,749.0,6954.0,36026.0,6928.0,35881.0,93272.0,12.0,152.0,25.0,121.0,27.0,8.0,1.0,24.0,401.0,2452.0,6553.0,33574.0,670.0,2975.0,656.0,4.0,0.0,2868.0,10.0,2.0,660.0,2880.0,9.0,1.0,0.0,94.0,1.0,0.0,10.0,95.0,0.0,0.0,
Sutter,198.0,200.0,-2.0,542.0,740.0,552.0,293.0,2.0,4.0,0.0,221.0,0.0,4.0,0.0,38.0,188.0,807.0,4298.0,807.0,4298.0,0.0,0.0,44.0,465.0,14.0,0.0,0.0,273.0,4.0,2.0,14.0,279.0,-4.0,4.0,2.0,8.0,1.0,31.0,31.0,143.0,851.0,4763.0,840.0,4700.0,13030.0,4.0,72.0,11.0,50.0,11.0,6.0,0.0,13.0,36.0,366.0,815.0,4397.0,101.0,411.0,97.0,0.0,0.0,393.0,4.0,1.0,97.0,398.0,4.0,0.0,0.0,13.0,0.0,0.0,4.0,13.0,0.0,0.0,
Tehama,187.0,198.0,-11.0,440.0,627.0,456.0,255.0,0.0,32.0,0.0,149.0,0.0,13.0,0.0,52.0,171.0,672.0,3811.0,672.0,3811.0,0.0,0.0,71.0,375.0,10.0,1.0,0.0,243.0,0.0,1.0,11.0,244.0,19.0,-19.0,2.0,5.0,0.0,39.0,39.0,106.0,743.0,4186.0,740.0,4164.0,10904.0,0.0,22.0,3.0,18.0,3.0,2.0,0.0,4.0,42.0,311.0,701.0,3875.0,96.0,498.0,94.0,1.0,0.0,488.0,1.0,0.0,95.0,489.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,
Trinity,27.0,27.0,0.0,84.0,111.0,93.0,59.0,0.0,3.0,0.0,31.0,0.0,3.0,0.0,3.0,18.0,83.0,752.0,83.0,752.0,0.0,0.0,4.0,94.0,2.0,0.0,0.0,57.0,0.0,0.0,2.0,57.0,-2.0,2.0,2.0,0.0,0.0,9.0,2.0,26.0,87.0,846.0,87.0,843.0,1750.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,43.0,84.0,803.0,8.0,44.0,8.0,0.0,0.0,44.0,0.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tulare,4225.0,4225.0,0.0,3126.0,7351.0,2774.0,2111.0,0.0,0.0,3.0,601.0,0.0,0.0,0.0,59.0,4577.0,22587.0,41513.0,22587.0,41513.0,0.0,0.0,823.0,3846.0,194.0,0.0,0.0,1844.0,50.0,23.0,194.0,1917.0,0.0,0.0,317.0,615.0,18.0,345.0,294.0,969.0,23410.0,45359.0,23319.0,44545.0,123622.0,144.0,796.0,88.0,629.0,240.0,10.0,3.0,185.0,333.0,2652.0,23077.0,42707.0,704.0,2196.0,687.0,6.0,0.0,2069.0,29.0,3.0,693.0,2101.0,11.0,0.0,0.0,93.0,1.0,1.0,11.0,95.0,0.0,0.0,
Tuolumne,116.0,118.0,-2.0,281.0,397.0,269.0,171.0,1.0,10.0,0.0,86.0,0.0,4.0,0.0,12.0,128.0,370.0,2395.0,370.0,2395.0,0.0,0.0,18.0,242.0,7.0,0.0,0.0,162.0,2.0,0.0,7.0,164.0,-4.0,4.0,0.0,2.0,3.0,9.0,12.0,63.0,388.0,2637.0,385.0,2633.0,5511.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,15.0,181.0,373.0,2456.0,44.0,227.0,42.0,1.0,0.0,223.0,0.0,0.0,43.0,223.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,
Ventura,3118.0,3118.0,0.0,2480.0,5598.0,2702.0,1787.0,15.0,153.0,0.0,813.0,0.0,211.0,0.0,102.0,2896.0,3525.0,25447.0,3525.0,25447.0,0.0,0.0,177.0,2834.0,78.0,0.0,0.0,1685.0,18.0,6.0,78.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1125.0,3702.0,28281.0,3683.0,27847.0,71974.0,37.0,387.0,19.0,309.0,156.0,0.0,0.0,125.0,148.0,2491.0,3554.0,25790.0,263.0,1267.0,257.0,1.0,0.0,1203.0,12.0,3.0,258.0,1218.0,5.0,0.0,0.0,49.0,0.0,0.0,5.0,49.0,0.0,0.0,
Yolo,798.0,798.0,0.0,655.0,1453.0,661.0,346.0,4.0,75.0,0.0,256.0,0.0,69.0,0.0,59.0,792.0,951.0,6935.0,954.0,6788.0,-3.0,147.0,79.0,591.0,34.0,2.0,0.0,298.0,6.0,6.0,36.0,310.0,0.0,0.0,4.0,8.0,1.0,5.0,38.0,268.0,1030.0,7526.0,985.0,7316.0,17990.0,14.0,235.0,44.0,133.0,106.0,0.0,1.0,77.0,66.0,667.0,964.0,6859.0,81.0,406.0,72.0,3.0,0.0,344.0,8.0,3.0,75.0,355.0,6.0,0.0,0.0,50.0,1.0,0.0,6.0,51.0,0.0,0.0,
Yuba,159.0,159.0,0.0,536.0,695.0,533.0,269.0,0.0,1.0,0.0,249.0,0.0,2.0,0.0,15.0,162.0,967.0,4638.0,967.0,4638.0,0.0,0.0,43.0,409.0,18.0,0.0,0.0,249.0,1.0,1.0,18.0,251.0,1.0,-1.0,5.0,10.0,2.0,29.0,17.0,120.0,1010.0,5047.0,1002.0,5006.0,13381.0,4.0,41.0,7.0,33.0,9.0,0.0,1.0,8.0,40.0,388.0,970.0,4659.0,114.0,453.0,110.0,3.0,0.0,433.0,4.0,1.0,113.0,438.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,
