,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,1617.0,1872.0,-255.0,7163.0,8780.0,6205.0,4215.0,3.0,32.0,1.0,1807.0,0.0,51.0,0.0,182.0,2575.0,15269.0,81048.0,15276.0,80891.0,-7.0,157.0,802.0,7541.0,464.0,16.0,0.0,3666.0,38.0,31.0,480.0,3735.0,-375.0,375.0,29.0,102.0,37.0,201.0,631.0,3128.0,16071.0,88589.0,15589.0,86877.0,218560.0,155.0,2316.0,473.0,1079.0,860.0,9.0,9.0,633.0,1017.0,7446.0,15054.0,81143.0,895.0,3990.0,865.0,24.0,0.0,3702.0,65.0,15.0,889.0,3782.0,6.0,0.0,0.0,202.0,3.0,3.0,6.0,208.0,0.0,0.0,
San Benito,59.0,64.0,-5.0,255.0,314.0,215.0,133.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,15.0,99.0,275.0,2209.0,275.0,2209.0,0.0,0.0,18.0,231.0,3.0,0.0,0.0,128.0,1.0,1.0,3.0,130.0,6.0,-6.0,2.0,5.0,0.0,8.0,7.0,94.0,293.0,2440.0,288.0,2415.0,6051.0,2.0,26.0,5.0,22.0,3.0,0.0,0.0,3.0,21.0,217.0,272.0,2223.0,19.0,228.0,19.0,0.0,0.0,222.0,1.0,0.0,19.0,223.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
San Bernardino,2692.0,2758.0,-66.0,13059.0,15751.0,11920.0,8004.0,1.0,5.0,4.0,3600.0,0.0,0.0,0.0,312.0,3831.0,25384.0,143972.0,25383.0,143975.0,1.0,-3.0,1416.0,11897.0,413.0,0.0,1.0,7516.0,47.0,27.0,414.0,7590.0,84.0,-84.0,46.0,138.0,96.0,867.0,776.0,3386.0,26800.0,155869.0,26597.0,154567.0,398808.0,107.0,1214.0,195.0,937.0,436.0,66.0,8.0,365.0,1404.0,10989.0,25396.0,144880.0,2491.0,12281.0,2463.0,20.0,0.0,12104.0,68.0,19.0,2483.0,12191.0,8.0,0.0,0.0,88.0,1.0,1.0,8.0,90.0,0.0,0.0,
San Diego  a/,5869.0,6080.0,-211.0,10857.0,16726.0,8613.0,5472.0,5.0,86.0,8.0,2992.0,0.0,341.0,0.0,141.0,8113.0,14670.0,118943.0,14672.0,118377.0,-2.0,566.0,535.0,9254.0,242.0,5.0,0.0,5118.0,69.0,38.0,247.0,5225.0,-269.0,269.0,14.0,109.0,7.0,228.0,536.0,3423.0,15205.0,128197.0,14853.0,125653.0,291694.0,256.0,2460.0,343.0,1703.0,1049.0,29.0,9.0,841.0,909.0,10117.0,14296.0,118080.0,1027.0,5855.0,961.0,19.0,0.0,5123.0,87.0,14.0,980.0,5224.0,47.0,0.0,0.0,614.0,13.0,4.0,47.0,631.0,1.0,1.0,
San Francisco,902.0,1003.0,-101.0,2383.0,3285.0,2180.0,1479.0,6.0,34.0,1.0,603.0,0.0,72.0,0.0,97.0,1105.0,2320.0,29438.0,2293.0,29261.0,27.0,177.0,130.0,2292.0,67.0,3.0,1.0,1330.0,36.0,42.0,71.0,1408.0,-80.0,80.0,0.0,0.0,0.0,0.0,139.0,804.0,2450.0,31730.0,2307.0,30089.0,51419.0,73.0,1210.0,134.0,811.0,1168.0,55.0,9.0,830.0,199.0,2327.0,2251.0,29403.0,175.0,1216.0,156.0,15.0,1.0,1117.0,47.0,24.0,172.0,1188.0,3.0,0.0,0.0,26.0,1.0,1.0,3.0,28.0,0.0,0.0,
San Joaquin,1066.0,1105.0,-39.0,3254.0,4320.0,2908.0,1777.0,1.0,5.0,1.0,990.0,0.0,7.0,0.0,140.0,1412.0,7600.0,42163.0,7600.0,42163.0,0.0,0.0,367.0,3057.0,177.0,3.0,0.0,1570.0,22.0,5.0,180.0,1597.0,-31.0,31.0,24.0,99.0,47.0,422.0,147.0,908.0,7967.0,45220.0,7894.0,44609.0,119312.0,49.0,615.0,72.0,474.0,185.0,17.0,1.0,137.0,404.0,3176.0,7563.0,42044.0,756.0,3675.0,748.0,5.0,0.0,3593.0,35.0,8.0,753.0,3636.0,2.0,1.0,0.0,39.0,0.0,0.0,3.0,39.0,0.0,0.0,
San Luis Obispo,468.0,468.0,0.0,818.0,1286.0,719.0,403.0,4.0,14.0,0.0,200.0,0.0,28.0,0.0,116.0,567.0,977.0,8385.0,977.0,8385.0,0.0,0.0,26.0,726.0,29.0,0.0,0.0,371.0,2.0,1.0,29.0,374.0,-39.0,39.0,0.0,15.0,7.0,94.0,29.0,204.0,1003.0,9111.0,997.0,9052.0,18620.0,0.0,64.0,6.0,48.0,9.0,4.0,0.0,11.0,59.0,731.0,944.0,8380.0,60.0,423.0,60.0,0.0,0.0,376.0,2.0,0.0,60.0,378.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,
San Mateo,5642.0,5642.0,0.0,1260.0,6902.0,1085.0,631.0,2.0,16.0,3.0,381.0,0.0,38.0,0.0,70.0,5817.0,963.0,13389.0,970.0,13468.0,-7.0,-79.0,47.0,1381.0,17.0,0.0,1.0,580.0,23.0,10.0,18.0,613.0,-26.0,26.0,16.0,17.0,0.0,165.0,39.0,560.0,1010.0,14770.0,975.0,14132.0,30034.0,50.0,610.0,33.0,458.0,223.0,15.0,2.0,180.0,72.0,1497.0,938.0,13273.0,53.0,509.0,52.0,0.0,0.0,473.0,12.0,3.0,52.0,488.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,21.0,0.0,0.0,
Santa Barbara,1089.0,1071.0,18.0,1601.0,2690.0,1531.0,1124.0,28.0,90.0,1.0,312.0,0.0,45.0,0.0,94.0,1159.0,2299.0,14521.0,2277.0,14603.0,22.0,-82.0,265.0,1547.0,109.0,0.0,0.0,1002.0,9.0,4.0,109.0,1015.0,60.0,-60.0,4.0,30.0,0.0,0.0,92.0,562.0,2564.0,16068.0,2542.0,15878.0,39461.0,23.0,149.0,20.0,141.0,4.0,59.0,2.0,49.0,136.0,1249.0,2428.0,14819.0,180.0,781.0,177.0,1.0,0.0,760.0,3.0,0.0,178.0,763.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,18.0,0.0,0.0,
Santa Clara,2570.0,2668.0,-98.0,3203.0,5773.0,2790.0,1928.0,1.0,31.0,1.0,569.0,0.0,36.0,0.0,292.0,2983.0,4785.0,45638.0,4827.0,45512.0,-42.0,126.0,331.0,3759.0,141.0,3.0,0.0,1707.0,38.0,39.0,144.0,1784.0,-69.0,69.0,11.0,43.0,17.0,157.0,228.0,1706.0,5116.0,49397.0,5009.0,47777.0,105448.0,104.0,1156.0,103.0,852.0,1075.0,5.0,4.0,768.0,328.0,3888.0,4788.0,45509.0,408.0,2949.0,389.0,7.0,0.0,2664.0,49.0,17.0,396.0,2730.0,11.0,1.0,0.0,214.0,4.0,1.0,12.0,219.0,0.0,0.0,
Santa Cruz,1106.0,1168.0,-62.0,1092.0,2198.0,879.0,601.0,5.0,18.0,0.0,226.0,0.0,25.0,0.0,52.0,1319.0,1136.0,12180.0,1057.0,12193.0,79.0,-13.0,68.0,1387.0,30.0,0.0,0.0,569.0,1.0,1.0,30.0,571.0,-39.0,39.0,2.0,11.0,0.0,5.0,75.0,761.0,1204.0,13567.0,1199.0,13512.0,27188.0,6.0,52.0,5.0,47.0,0.0,9.0,0.0,8.0,102.0,1200.0,1102.0,12367.0,81.0,737.0,79.0,0.0,0.0,703.0,1.0,2.0,79.0,706.0,2.0,0.0,0.0,31.0,0.0,0.0,2.0,31.0,0.0,0.0,
Shasta,235.0,237.0,-2.0,1163.0,1398.0,1023.0,535.0,1.0,9.0,0.0,475.0,0.0,6.0,0.0,13.0,375.0,1324.0,10662.0,1324.0,10662.0,0.0,0.0,67.0,1033.0,23.0,0.0,0.0,511.0,1.0,0.0,23.0,512.0,2.0,-2.0,3.0,40.0,11.0,136.0,28.0,347.0,1391.0,11695.0,1386.0,11654.0,24941.0,4.0,29.0,4.0,26.0,19.0,0.0,1.0,15.0,85.0,957.0,1306.0,10738.0,109.0,903.0,108.0,1.0,0.0,885.0,2.0,0.0,109.0,887.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,16.0,0.0,0.0,
Sierra,3.0,3.0,0.0,11.0,14.0,12.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,150.0,4.0,150.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,161.0,5.0,161.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,152.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,117.0,124.0,-7.0,321.0,438.0,271.0,127.0,0.0,1.0,0.0,132.0,0.0,0.0,0.0,12.0,167.0,422.0,2680.0,422.0,2680.0,0.0,0.0,40.0,214.0,13.0,0.0,0.0,113.0,1.0,0.0,13.0,114.0,11.0,-11.0,1.0,5.0,2.0,20.0,13.0,86.0,462.0,2894.0,461.0,2882.0,7132.0,1.0,7.0,1.0,6.0,7.0,0.0,0.0,6.0,32.0,195.0,430.0,2699.0,41.0,222.0,40.0,0.0,0.0,218.0,1.0,0.0,40.0,219.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,
Solano,624.0,658.0,-34.0,1386.0,2010.0,1173.0,814.0,7.0,35.0,0.0,276.0,0.0,45.0,0.0,83.0,837.0,2761.0,18232.0,2714.0,18131.0,47.0,101.0,129.0,1784.0,70.0,1.0,0.0,731.0,10.0,2.0,71.0,743.0,-62.0,62.0,11.0,27.0,6.0,82.0,103.0,870.0,2890.0,20016.0,2866.0,19812.0,43366.0,197.0,174.0,22.0,150.0,81.0,56.0,2.0,54.0,136.0,1881.0,2754.0,18135.0,204.0,1131.0,201.0,2.0,0.0,1094.0,7.0,0.0,203.0,1101.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0,30.0,0.0,0.0,
Sonoma,831.0,873.0,-42.0,1421.0,2252.0,1217.0,763.0,4.0,78.0,0.0,396.0,0.0,78.0,0.0,58.0,1035.0,1624.0,16723.0,1622.0,16649.0,2.0,74.0,58.0,1191.0,48.0,1.0,0.0,693.0,12.0,9.0,49.0,714.0,-11.0,11.0,5.0,19.0,15.0,220.0,0.0,227.0,1682.0,17914.0,1658.0,17616.0,35037.0,17.0,291.0,23.0,236.0,80.0,2.0,1.0,62.0,95.0,1421.0,1587.0,16493.0,92.0,930.0,87.0,2.0,0.0,787.0,12.0,2.0,89.0,801.0,3.0,0.0,0.0,126.0,2.0,1.0,3.0,129.0,0.0,0.0,
Stanislaus,559.0,575.0,-16.0,3248.0,3807.0,2910.0,1845.0,0.0,4.0,0.0,959.0,0.0,4.0,0.0,106.0,897.0,5550.0,34575.0,5549.0,34577.0,1.0,-2.0,360.0,2885.0,91.0,0.0,0.0,1741.0,11.0,2.0,91.0,1754.0,41.0,-41.0,18.0,80.0,39.0,279.0,171.0,813.0,5910.0,37460.0,5885.0,37258.0,91085.0,13.0,212.0,24.0,168.0,40.0,1.0,1.0,34.0,320.0,2990.0,5590.0,34470.0,529.0,3057.0,526.0,1.0,0.0,3010.0,11.0,3.0,527.0,3024.0,2.0,0.0,0.0,32.0,1.0,0.0,2.0,33.0,0.0,0.0,
Sutter,140.0,148.0,-8.0,495.0,635.0,399.0,205.0,0.0,5.0,0.0,172.0,0.0,4.0,0.0,22.0,236.0,731.0,4619.0,731.0,4619.0,0.0,0.0,47.0,432.0,19.0,1.0,0.0,184.0,1.0,0.0,20.0,185.0,5.0,-5.0,3.0,16.0,2.0,64.0,17.0,172.0,778.0,5051.0,763.0,4992.0,13329.0,6.0,66.0,15.0,46.0,14.0,0.0,0.0,13.0,37.0,403.0,741.0,4648.0,86.0,415.0,80.0,3.0,0.0,400.0,3.0,0.0,83.0,403.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,12.0,0.0,0.0,
Tehama,106.0,111.0,-5.0,423.0,529.0,364.0,210.0,0.0,10.0,0.0,126.0,0.0,4.0,0.0,28.0,165.0,552.0,3785.0,552.0,3786.0,0.0,-1.0,-1.0,397.0,6.0,0.0,0.0,204.0,0.0,0.0,6.0,204.0,-20.0,20.0,3.0,15.0,3.0,33.0,7.0,125.0,551.0,4182.0,550.0,4155.0,10218.0,0.0,33.0,1.0,23.0,4.0,0.0,0.0,4.0,17.0,371.0,534.0,3811.0,46.0,327.0,46.0,0.0,0.0,320.0,0.0,0.0,46.0,320.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,
Trinity,17.0,20.0,-3.0,94.0,111.0,67.0,47.0,0.0,3.0,0.0,19.0,0.0,1.0,0.0,1.0,44.0,67.0,894.0,67.0,895.0,0.0,-1.0,1.0,74.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,17.0,68.0,968.0,68.0,968.0,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,93.0,64.0,875.0,7.0,57.0,7.0,0.0,0.0,56.0,0.0,0.0,7.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Tulare  a/,7355.0,7355.0,0.0,3087.0,10442.0,3069.0,2408.0,6.0,74.0,3.0,588.0,0.0,81.0,0.0,70.0,7373.0,8597.0,44990.0,8494.0,44571.0,103.0,419.0,366.0,4017.0,177.0,1.0,0.0,2164.0,61.0,5.0,178.0,2230.0,55.0,-55.0,10.0,51.0,50.0,437.0,73.0,1354.0,8963.0,49007.0,8888.0,48011.0,126902.0,335.0,986.0,71.0,794.0,253.0,10.0,4.0,202.0,782.0,5173.0,8181.0,43834.0,548.0,2508.0,539.0,5.0,0.0,2398.0,47.0,6.0,544.0,2451.0,4.0,0.0,0.0,56.0,1.0,0.0,4.0,57.0,0.0,0.0,
Tuolumne,72.0,85.0,-13.0,283.0,355.0,251.0,153.0,1.0,0.0,0.0,86.0,0.0,2.0,0.0,12.0,104.0,308.0,2667.0,308.0,2667.0,0.0,0.0,25.0,252.0,10.0,0.0,0.0,142.0,1.0,0.0,10.0,143.0,2.0,-2.0,1.0,14.0,5.0,22.0,7.0,75.0,333.0,2919.0,332.0,2909.0,5682.0,2.0,9.0,1.0,8.0,3.0,0.0,0.0,2.0,15.0,256.0,318.0,2663.0,31.0,232.0,29.0,1.0,0.0,228.0,1.0,0.0,30.0,229.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,
Ventura,4171.0,4171.0,0.0,2784.0,6955.0,2362.0,1649.0,4.0,36.0,0.0,604.0,0.0,59.0,0.0,109.0,4593.0,3050.0,31909.0,3044.0,31688.0,6.0,221.0,92.0,2844.0,74.0,1.0,0.0,1546.0,16.0,12.0,75.0,1574.0,-72.0,72.0,0.0,0.0,0.0,0.0,89.0,1198.0,3142.0,34753.0,3116.0,34228.0,77221.0,39.0,412.0,26.0,331.0,246.0,0.0,0.0,194.0,158.0,3036.0,2984.0,31717.0,203.0,1467.0,198.0,2.0,0.0,1391.0,14.0,5.0,200.0,1410.0,3.0,0.0,0.0,55.0,2.0,0.0,3.0,57.0,0.0,0.0,
Yolo,202.0,202.0,0.0,758.0,960.0,627.0,457.0,9.0,20.0,0.0,156.0,0.0,30.0,0.0,14.0,333.0,1002.0,8971.0,1009.0,8913.0,-7.0,58.0,62.0,797.0,19.0,2.0,0.0,427.0,7.0,2.0,21.0,436.0,-22.0,22.0,3.0,16.0,0.0,1.0,60.0,322.0,1064.0,9768.0,1011.0,9531.0,21069.0,17.0,316.0,53.0,170.0,89.0,0.0,0.0,67.0,60.0,815.0,1004.0,8953.0,67.0,624.0,62.0,4.0,0.0,518.0,10.0,4.0,66.0,532.0,1.0,0.0,0.0,91.0,1.0,0.0,1.0,92.0,0.0,0.0,
Yuba,93.0,93.0,0.0,507.0,600.0,440.0,257.0,0.0,0.0,0.0,177.0,0.0,1.0,0.0,6.0,160.0,853.0,5045.0,853.0,5045.0,0.0,0.0,26.0,479.0,10.0,0.0,0.0,246.0,0.0,1.0,10.0,247.0,-1.0,1.0,3.0,17.0,0.0,32.0,14.0,182.0,879.0,5524.0,876.0,5488.0,13647.0,1.0,41.0,3.0,28.0,9.0,0.0,0.0,8.0,44.0,447.0,835.0,5077.0,66.0,487.0,64.0,0.0,0.0,468.0,0.0,0.0,64.0,468.0,2.0,0.0,0.0,19.0,0.0,0.0,2.0,19.0,0.0,0.0,
