,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,3941.0,4423.0,-482.0,8069.0,12010.0,7905.0,4424.0,6.0,88.0,3.0,3101.0,0.0,106.0,0.0,377.0,4105.0,17162.0,71963.0,17162.0,71963.0,0.0,0.0,507.0,7581.0,491.0,14.0,0.0,3837.0,50.0,32.0,505.0,3919.0,-322.0,319.0,16.0,40.0,26.0,167.0,282.0,3136.0,17669.0,79544.0,17335.0,78233.0,214071.0,92.0,1690.0,332.0,894.0,557.0,0.0,2.0,417.0,930.0,6109.0,16739.0,73435.0,1662.0,4367.0,1606.0,23.0,0.0,4080.0,61.0,12.0,1629.0,4153.0,33.0,0.0,0.0,209.0,5.0,0.0,33.0,214.0,0.0,0.0,
San Benito,214.0,214.0,0.0,304.0,518.0,363.0,178.0,0.0,1.0,0.0,149.0,0.0,0.0,0.0,36.0,155.0,345.0,1984.0,345.0,1986.0,0.0,-2.0,9.0,289.0,17.0,1.0,0.0,156.0,4.0,0.0,18.0,160.0,-11.0,11.0,1.0,5.0,0.0,30.0,1.0,83.0,354.0,2273.0,352.0,2248.0,6051.0,0.0,28.0,2.0,23.0,2.0,0.0,0.0,2.0,6.0,217.0,348.0,2056.0,59.0,238.0,59.0,0.0,0.0,229.0,5.0,0.0,59.0,234.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,
San Bernardino,4453.0,4520.0,-67.0,14167.0,18620.0,15202.0,8375.0,0.0,19.0,0.0,6199.0,0.0,8.0,0.0,628.0,3418.0,26375.0,123654.0,26378.0,123663.0,-3.0,-9.0,1920.0,13174.0,409.0,3.0,0.0,7859.0,71.0,33.0,412.0,7963.0,441.0,-441.0,103.0,178.0,47.0,695.0,917.0,4779.0,28295.0,136828.0,28124.0,135496.0,381224.0,86.0,1302.0,162.0,1050.0,336.0,39.0,9.0,282.0,931.0,9087.0,27364.0,127741.0,3266.0,13091.0,3200.0,13.0,0.0,12588.0,97.0,14.0,3213.0,12699.0,53.0,0.0,0.0,389.0,3.0,0.0,53.0,392.0,0.0,0.0,
San Diego,12394.0,12731.0,-337.0,12634.0,25028.0,12438.0,6675.0,12.0,129.0,4.0,4943.0,1.0,497.0,0.0,816.0,12590.0,17411.0,109471.0,17405.0,109260.0,6.0,211.0,550.0,9287.0,364.0,5.0,0.0,6145.0,120.0,41.0,369.0,6306.0,4.0,-4.0,3.0,47.0,3.0,187.0,171.0,2751.0,17961.0,118758.0,17679.0,116638.0,270588.0,229.0,2345.0,279.0,1627.0,648.0,0.0,3.0,493.0,633.0,7639.0,17328.0,111119.0,1884.0,5942.0,1802.0,39.0,0.0,5382.0,82.0,15.0,1841.0,5479.0,43.0,0.0,0.0,450.0,10.0,3.0,43.0,463.0,0.0,0.0,
San Francisco,1588.0,1710.0,-122.0,2640.0,4228.0,2413.0,1425.0,11.0,32.0,0.0,863.0,0.0,57.0,0.0,125.0,1815.0,2645.0,27545.0,2695.0,27109.0,-50.0,436.0,107.0,1937.0,71.0,3.0,0.0,1274.0,29.0,48.0,74.0,1351.0,1.0,-1.0,0.0,0.0,0.0,0.0,32.0,587.0,2752.0,29482.0,2581.0,28378.0,49846.0,39.0,970.0,171.0,591.0,710.0,0.0,0.0,513.0,213.0,1878.0,2539.0,27604.0,195.0,1182.0,173.0,10.0,0.0,1108.0,33.0,12.0,183.0,1153.0,12.0,0.0,0.0,27.0,1.0,1.0,12.0,29.0,0.0,0.0,
San Joaquin  a/,2015.0,2066.0,-51.0,3871.0,5886.0,3851.0,1979.0,6.0,30.0,0.0,1675.0,0.0,11.0,0.0,197.0,2035.0,9248.0,35109.0,9244.0,35084.0,4.0,25.0,139.0,3287.0,175.0,7.0,0.0,1766.0,22.0,9.0,182.0,1797.0,-224.0,224.0,42.0,72.0,18.0,326.0,121.0,868.0,9387.0,38396.0,9323.0,37821.0,113646.0,32.0,571.0,63.0,439.0,175.0,27.0,1.0,136.0,322.0,2422.0,9065.0,35974.0,1068.0,3795.0,1005.0,8.0,1.0,3567.0,47.0,6.0,1014.0,3620.0,54.0,0.0,0.0,174.0,1.0,0.0,54.0,175.0,0.0,0.0,
San Luis Obispo,480.0,480.0,0.0,886.0,1366.0,871.0,446.0,5.0,24.0,0.0,292.0,0.0,29.0,0.0,133.0,495.0,1070.0,7168.0,1070.0,7168.0,0.0,0.0,38.0,748.0,30.0,0.0,0.0,415.0,1.0,0.0,30.0,416.0,4.0,-4.0,1.0,7.0,0.0,48.0,3.0,281.0,1108.0,7916.0,1104.0,7865.0,17318.0,0.0,50.0,4.0,41.0,8.0,4.0,0.0,10.0,45.0,534.0,1063.0,7382.0,80.0,418.0,80.0,0.0,0.0,365.0,3.0,0.0,80.0,368.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,
San Mateo,3547.0,3547.0,0.0,1611.0,5158.0,1617.0,775.0,2.0,23.0,0.0,778.0,0.0,98.0,0.0,64.0,3541.0,1446.0,12558.0,1494.0,12432.0,-48.0,126.0,52.0,1391.0,21.0,1.0,0.0,706.0,33.0,14.0,22.0,753.0,0.0,0.0,21.0,22.0,0.0,78.0,9.0,538.0,1498.0,13949.0,1454.0,13347.0,30857.0,43.0,596.0,43.0,443.0,221.0,0.0,1.0,159.0,20.0,901.0,1478.0,13048.0,143.0,756.0,138.0,4.0,0.0,711.0,13.0,5.0,142.0,729.0,1.0,0.0,0.0,25.0,2.0,0.0,1.0,27.0,0.0,0.0,
Santa Barbara,453.0,1128.0,-675.0,1720.0,2173.0,1004.0,860.0,4.0,61.0,0.0,62.0,0.0,29.0,0.0,82.0,1169.0,2203.0,10678.0,2258.0,10628.0,-55.0,50.0,113.0,1440.0,79.0,0.0,0.0,770.0,11.0,0.0,79.0,781.0,0.0,0.0,3.0,7.0,0.0,68.0,31.0,584.0,2316.0,12118.0,2310.0,12017.0,32152.0,7.0,89.0,6.0,82.0,0.0,24.0,0.0,19.0,84.0,1232.0,2232.0,10886.0,285.0,778.0,282.0,1.0,0.0,721.0,3.0,2.0,283.0,726.0,2.0,0.0,0.0,52.0,0.0,0.0,2.0,52.0,0.0,0.0,
Santa Clara,3026.0,3277.0,-251.0,3676.0,6702.0,3559.0,2010.0,15.0,214.0,0.0,1234.0,0.0,90.0,0.0,315.0,3143.0,6457.0,42960.0,6630.0,42504.0,-173.0,456.0,291.0,3639.0,181.0,3.0,0.0,1743.0,32.0,51.0,184.0,1826.0,1.0,-1.0,24.0,36.0,0.0,79.0,82.0,1699.0,6748.0,46599.0,6643.0,45143.0,110105.0,77.0,1090.0,102.0,767.0,981.0,0.0,3.0,689.0,353.0,3013.0,6395.0,43586.0,544.0,2681.0,524.0,10.0,0.0,2519.0,46.0,30.0,534.0,2595.0,10.0,0.0,0.0,84.0,0.0,2.0,10.0,86.0,0.0,0.0,
Santa Cruz,1126.0,1224.0,-98.0,1251.0,2377.0,1087.0,496.0,2.0,33.0,0.0,529.0,0.0,53.0,0.0,62.0,1290.0,1162.0,9173.0,1183.0,9205.0,-21.0,-32.0,51.0,1005.0,31.0,0.0,0.0,463.0,2.0,0.0,31.0,465.0,-2.0,2.0,2.0,15.0,0.0,0.0,20.0,523.0,1213.0,10178.0,1210.0,10116.0,22046.0,3.0,53.0,3.0,53.0,0.0,9.0,0.0,9.0,78.0,915.0,1135.0,9263.0,136.0,802.0,127.0,0.0,0.0,637.0,5.0,0.0,127.0,642.0,9.0,0.0,0.0,160.0,0.0,0.0,9.0,160.0,0.0,0.0,
Shasta,1014.0,1028.0,-14.0,1233.0,2247.0,1370.0,550.0,11.0,88.0,0.0,717.0,0.0,32.0,0.0,103.0,877.0,1616.0,8888.0,1616.0,8888.0,0.0,0.0,-7.0,1073.0,43.0,0.0,0.0,504.0,3.0,0.0,43.0,507.0,-81.0,81.0,11.0,36.0,1.0,152.0,19.0,297.0,1609.0,9961.0,1606.0,9932.0,23110.0,2.0,21.0,3.0,16.0,19.0,1.0,0.0,13.0,72.0,917.0,1537.0,9044.0,226.0,910.0,214.0,1.0,0.0,855.0,4.0,1.0,215.0,860.0,11.0,0.0,0.0,50.0,0.0,0.0,11.0,50.0,0.0,0.0,
Sierra,5.0,5.0,0.0,13.0,18.0,13.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,14.0,133.0,14.0,133.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,144.0,15.0,144.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,136.0,1.0,12.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Siskiyou,146.0,151.0,-5.0,365.0,511.0,380.0,163.0,0.0,1.0,0.0,191.0,0.0,0.0,0.0,26.0,131.0,417.0,2240.0,418.0,2238.0,-1.0,2.0,16.0,329.0,11.0,0.0,0.0,152.0,0.0,0.0,11.0,152.0,-6.0,6.0,1.0,16.0,1.0,41.0,9.0,114.0,433.0,2569.0,433.0,2565.0,6601.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,25.0,196.0,408.0,2373.0,56.0,276.0,52.0,0.0,0.0,270.0,1.0,0.0,52.0,271.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,
Solano,1012.0,1149.0,-137.0,1720.0,2732.0,1688.0,935.0,11.0,73.0,2.0,617.0,1.0,157.0,0.0,134.0,1044.0,3167.0,16133.0,3217.0,15832.0,-50.0,301.0,169.0,1746.0,105.0,2.0,0.0,820.0,6.0,2.0,107.0,828.0,3.0,-3.0,6.0,16.0,1.0,66.0,52.0,839.0,3336.0,17879.0,3310.0,17716.0,41770.0,182.0,157.0,26.0,127.0,46.0,38.0,0.0,36.0,139.0,1675.0,3197.0,16204.0,296.0,1070.0,287.0,2.0,0.0,1019.0,5.0,2.0,289.0,1026.0,7.0,0.0,0.0,43.0,1.0,0.0,7.0,44.0,0.0,0.0,
Sonoma,1247.0,1385.0,-138.0,1321.0,2568.0,1275.0,705.0,7.0,91.0,0.0,518.0,0.0,96.0,0.0,52.0,1293.0,1897.0,15701.0,1949.0,15539.0,-52.0,162.0,62.0,1100.0,50.0,0.0,0.0,645.0,6.0,4.0,50.0,655.0,3.0,-3.0,0.0,7.0,4.0,147.0,5.0,294.0,1959.0,16801.0,1930.0,16572.0,34595.0,24.0,241.0,28.0,185.0,59.0,0.0,1.0,44.0,37.0,1185.0,1922.0,15616.0,179.0,1090.0,174.0,4.0,1.0,808.0,11.0,2.0,179.0,821.0,0.0,0.0,0.0,262.0,6.0,1.0,0.0,269.0,0.0,0.0,
Stanislaus,984.0,1006.0,-22.0,3636.0,4620.0,3595.0,2104.0,7.0,74.0,0.0,1278.0,0.0,46.0,0.0,213.0,1025.0,6520.0,32330.0,6519.0,32332.0,1.0,-2.0,295.0,3326.0,125.0,1.0,0.0,1965.0,13.0,0.0,126.0,1978.0,-67.0,67.0,39.0,72.0,43.0,319.0,154.0,890.0,6815.0,35656.0,6792.0,35521.0,92138.0,9.0,138.0,23.0,109.0,28.0,8.0,0.0,26.0,390.0,2772.0,6425.0,32884.0,667.0,3200.0,640.0,2.0,0.0,3087.0,19.0,1.0,642.0,3107.0,25.0,0.0,0.0,93.0,0.0,0.0,25.0,93.0,0.0,0.0,
Sutter,244.0,255.0,-11.0,529.0,773.0,578.0,284.0,1.0,2.0,0.0,251.0,0.0,7.0,0.0,43.0,195.0,770.0,3950.0,770.0,3948.0,0.0,2.0,35.0,445.0,25.0,0.0,0.0,258.0,1.0,0.0,25.0,259.0,-20.0,20.0,11.0,18.0,1.0,34.0,18.0,114.0,805.0,4395.0,796.0,4344.0,12196.0,3.0,61.0,9.0,43.0,7.0,2.0,0.0,8.0,39.0,392.0,766.0,4003.0,120.0,433.0,110.0,2.0,0.0,408.0,3.0,0.0,112.0,411.0,8.0,0.0,0.0,22.0,0.0,0.0,8.0,22.0,0.0,0.0,
Tehama,213.0,220.0,-7.0,393.0,606.0,501.0,241.0,1.0,19.0,0.0,209.0,0.0,7.0,0.0,51.0,105.0,712.0,3395.0,712.0,3395.0,0.0,0.0,17.0,448.0,9.0,0.0,0.0,229.0,2.0,1.0,9.0,232.0,-16.0,16.0,8.0,20.0,0.0,18.0,16.0,162.0,729.0,3843.0,727.0,3821.0,10328.0,3.0,17.0,2.0,18.0,3.0,1.0,0.0,4.0,49.0,278.0,680.0,3565.0,104.0,276.0,103.0,0.0,0.0,260.0,0.0,1.0,103.0,261.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,
Trinity,35.0,35.0,0.0,76.0,111.0,81.0,41.0,0.0,0.0,0.0,33.0,0.0,3.0,0.0,7.0,30.0,78.0,671.0,78.0,671.0,0.0,0.0,-1.0,83.0,3.0,0.0,0.0,38.0,0.0,0.0,3.0,38.0,-9.0,9.0,1.0,0.0,0.0,9.0,4.0,27.0,77.0,754.0,77.0,753.0,1594.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,65.0,74.0,689.0,16.0,52.0,15.0,0.0,0.0,52.0,0.0,0.0,15.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Tulare,4000.0,4000.0,0.0,2624.0,6624.0,2589.0,1897.0,0.0,0.0,2.0,627.0,0.0,0.0,0.0,63.0,4035.0,21055.0,36325.0,21055.0,36325.0,0.0,0.0,511.0,3759.0,164.0,1.0,0.0,1698.0,30.0,4.0,165.0,1732.0,-4.0,4.0,269.0,476.0,2.0,543.0,79.0,1004.0,21566.0,40084.0,21510.0,39422.0,117356.0,169.0,625.0,55.0,510.0,191.0,16.0,1.0,152.0,382.0,2884.0,21184.0,37200.0,767.0,2446.0,754.0,4.0,0.0,2309.0,32.0,1.0,758.0,2342.0,8.0,1.0,0.0,101.0,3.0,0.0,9.0,104.0,0.0,0.0,
Tuolumne,137.0,139.0,-2.0,285.0,422.0,325.0,184.0,2.0,19.0,0.0,118.0,0.0,5.0,0.0,23.0,97.0,353.0,2216.0,353.0,2215.0,0.0,1.0,22.0,288.0,5.0,0.0,0.0,177.0,2.0,0.0,5.0,179.0,0.0,0.0,1.0,5.0,1.0,25.0,15.0,79.0,375.0,2504.0,375.0,2499.0,5270.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,12.0,199.0,363.0,2305.0,43.0,269.0,42.0,0.0,0.0,255.0,2.0,0.0,42.0,257.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,
Ventura,2786.0,2786.0,0.0,2978.0,5764.0,2976.0,1675.0,8.0,84.0,0.0,1126.0,0.0,210.0,0.0,175.0,2788.0,3505.0,25792.0,3505.0,25792.0,0.0,0.0,124.0,2780.0,65.0,1.0,0.0,1582.0,21.0,6.0,66.0,1609.0,-2.0,2.0,0.0,0.0,0.0,0.0,60.0,1169.0,3629.0,28572.0,3613.0,28187.0,70017.0,30.0,346.0,16.0,275.0,140.0,0.0,0.0,110.0,106.0,2298.0,3523.0,26274.0,357.0,1436.0,346.0,1.0,0.0,1377.0,11.0,0.0,347.0,1388.0,10.0,0.0,0.0,46.0,2.0,0.0,10.0,48.0,0.0,0.0,
Yolo,828.0,828.0,0.0,525.0,1353.0,689.0,400.0,5.0,43.0,0.0,281.0,0.0,53.0,0.0,8.0,664.0,936.0,6535.0,962.0,6371.0,-26.0,164.0,41.0,616.0,26.0,1.0,0.0,360.0,11.0,2.0,27.0,373.0,0.0,0.0,4.0,8.0,0.0,4.0,10.0,231.0,977.0,7151.0,944.0,6960.0,16978.0,15.0,217.0,32.0,124.0,96.0,0.0,1.0,67.0,20.0,510.0,957.0,6641.0,90.0,460.0,82.0,7.0,0.0,415.0,4.0,1.0,89.0,420.0,1.0,0.0,0.0,39.0,1.0,0.0,1.0,40.0,0.0,0.0,
Yuba,493.0,497.0,-4.0,566.0,1059.0,615.0,321.0,0.0,10.0,0.0,273.0,0.0,14.0,0.0,21.0,444.0,936.0,4316.0,936.0,4316.0,0.0,0.0,29.0,522.0,22.0,0.0,0.0,296.0,1.0,2.0,22.0,299.0,-23.0,23.0,4.0,14.0,2.0,40.0,24.0,146.0,965.0,4838.0,959.0,4803.0,12846.0,3.0,35.0,6.0,28.0,7.0,0.0,0.0,7.0,27.0,429.0,938.0,4409.0,134.0,476.0,127.0,0.0,0.0,465.0,3.0,1.0,127.0,469.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,
