,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,1589.0,1978.0,-389.0,6446.0,8035.0,5938.0,3958.0,6.0,30.0,2.0,1834.0,0.0,43.0,0.0,144.0,2097.0,14522.0,80868.0,14529.0,80682.0,-7.0,186.0,612.0,7427.0,469.0,18.0,0.0,3409.0,29.0,33.0,487.0,3471.0,-429.0,429.0,25.0,135.0,46.0,157.0,483.0,3235.0,15134.0,88295.0,14609.0,86590.0,215289.0,152.0,2412.0,518.0,1094.0,844.0,5.0,7.0,611.0,1004.0,8291.0,14130.0,80004.0,1037.0,4373.0,969.0,40.0,1.0,4026.0,80.0,13.0,1010.0,4119.0,26.0,1.0,0.0,250.0,4.0,0.0,27.0,254.0,0.0,0.0,
San Benito,66.0,68.0,-2.0,178.0,244.0,178.0,99.0,0.0,8.0,0.0,68.0,0.0,2.0,0.0,11.0,66.0,273.0,2166.0,273.0,2166.0,0.0,0.0,8.0,216.0,5.0,0.0,0.0,94.0,0.0,0.0,5.0,94.0,-6.0,6.0,3.0,9.0,0.0,15.0,6.0,92.0,281.0,2382.0,278.0,2361.0,5804.0,3.0,20.0,3.0,19.0,2.0,0.0,0.0,2.0,19.0,237.0,262.0,2145.0,37.0,202.0,33.0,1.0,0.0,199.0,0.0,0.0,34.0,199.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,
San Bernardino,3161.0,3227.0,-66.0,11814.0,14975.0,11575.0,8243.0,6.0,28.0,1.0,3073.0,0.0,25.0,0.0,258.0,3400.0,24874.0,144922.0,24874.0,144929.0,0.0,-7.0,977.0,11149.0,423.0,5.0,0.0,7746.0,44.0,25.0,428.0,7815.0,-142.0,142.0,50.0,197.0,74.0,742.0,567.0,2253.0,25851.0,156071.0,25667.0,154739.0,394514.0,121.0,1202.0,173.0,950.0,450.0,69.0,11.0,382.0,1467.0,11098.0,24384.0,144973.0,2505.0,12381.0,2477.0,14.0,1.0,12192.0,66.0,13.0,2492.0,12271.0,13.0,0.0,0.0,110.0,0.0,0.0,13.0,110.0,0.0,0.0,
San Diego  a/,7647.0,7797.0,-150.0,9845.0,17492.0,9732.0,6029.0,20.0,99.0,6.0,3523.0,1.0,418.0,0.0,174.0,7760.0,13632.0,120406.0,13581.0,119813.0,51.0,593.0,548.0,9128.0,282.0,2.0,0.0,5617.0,96.0,32.0,284.0,5745.0,-201.0,201.0,18.0,124.0,23.0,233.0,424.0,2825.0,14180.0,129534.0,13845.0,126970.0,289118.0,257.0,2514.0,329.0,1761.0,994.0,38.0,6.0,803.0,833.0,9893.0,13347.0,119641.0,1053.0,5924.0,976.0,20.0,0.0,5192.0,96.0,34.0,996.0,5322.0,55.0,2.0,0.0,583.0,14.0,5.0,57.0,602.0,0.0,0.0,
San Francisco,763.0,822.0,-59.0,2236.0,2999.0,2217.0,1514.0,7.0,36.0,0.0,607.0,0.0,50.0,0.0,96.0,782.0,2258.0,30320.0,2246.0,30024.0,12.0,296.0,88.0,2146.0,65.0,4.0,0.0,1360.0,31.0,54.0,69.0,1445.0,-53.0,53.0,0.0,0.0,0.0,0.0,72.0,648.0,2346.0,32466.0,2186.0,30804.0,51931.0,88.0,1214.0,149.0,809.0,1162.0,61.0,11.0,853.0,161.0,2526.0,2185.0,29940.0,167.0,1252.0,150.0,13.0,1.0,1167.0,37.0,21.0,164.0,1225.0,2.0,0.0,1.0,24.0,3.0,0.0,3.0,27.0,0.0,0.0,
San Joaquin,1166.0,1218.0,-52.0,2891.0,4057.0,2857.0,1813.0,2.0,30.0,4.0,911.0,0.0,10.0,0.0,129.0,1200.0,7344.0,42305.0,7344.0,42308.0,0.0,-3.0,235.0,2908.0,156.0,0.0,0.0,1632.0,19.0,6.0,156.0,1657.0,-143.0,143.0,41.0,99.0,47.0,341.0,134.0,668.0,7579.0,45213.0,7507.0,44565.0,117621.0,50.0,641.0,71.0,494.0,208.0,17.0,1.0,154.0,391.0,3216.0,7188.0,41997.0,810.0,3617.0,798.0,7.0,0.0,3528.0,34.0,16.0,805.0,3578.0,5.0,0.0,0.0,38.0,1.0,0.0,5.0,39.0,0.0,0.0,
San Luis Obispo,426.0,426.0,0.0,698.0,1124.0,658.0,384.0,0.0,12.0,0.0,162.0,0.0,8.0,0.0,112.0,466.0,924.0,8470.0,924.0,8470.0,0.0,0.0,11.0,716.0,23.0,0.0,0.0,357.0,4.0,0.0,23.0,361.0,-51.0,51.0,1.0,13.0,11.0,95.0,27.0,196.0,935.0,9186.0,930.0,9127.0,18306.0,0.0,65.0,5.0,49.0,8.0,4.0,0.0,10.0,59.0,784.0,876.0,8402.0,68.0,408.0,65.0,0.0,0.0,364.0,3.0,0.0,65.0,367.0,3.0,0.0,0.0,41.0,0.0,0.0,3.0,41.0,0.0,0.0,
San Mateo,5953.0,5953.0,0.0,1162.0,7115.0,1092.0,659.0,4.0,22.0,1.0,362.0,0.0,27.0,0.0,70.0,6023.0,891.0,12984.0,908.0,13847.0,-17.0,-863.0,41.0,1515.0,21.0,1.0,0.0,603.0,17.0,17.0,22.0,637.0,-23.0,23.0,14.0,14.0,0.0,190.0,28.0,651.0,932.0,14499.0,905.0,13869.0,29169.0,48.0,601.0,26.0,449.0,228.0,17.0,1.0,181.0,50.0,1323.0,882.0,13176.0,63.0,643.0,62.0,0.0,0.0,581.0,27.0,7.0,62.0,615.0,1.0,0.0,0.0,25.0,3.0,0.0,1.0,28.0,0.0,0.0,
Santa Barbara,879.0,872.0,7.0,1178.0,2057.0,1181.0,790.0,2.0,21.0,0.0,335.0,0.0,32.0,0.0,56.0,876.0,2160.0,15124.0,2412.0,14797.0,-252.0,327.0,147.0,1251.0,48.0,1.0,0.0,729.0,5.0,7.0,49.0,741.0,7.0,-7.0,0.0,30.0,0.0,0.0,91.0,487.0,2307.0,16375.0,2290.0,16164.0,39130.0,16.0,164.0,15.0,146.0,4.0,73.0,2.0,65.0,192.0,1551.0,2115.0,14824.0,116.0,634.0,113.0,0.0,0.0,598.0,8.0,1.0,113.0,607.0,3.0,0.0,0.0,27.0,0.0,0.0,3.0,27.0,0.0,0.0,
Santa Clara,2656.0,2742.0,-86.0,2679.0,5335.0,2593.0,1663.0,2.0,8.0,3.0,632.0,0.0,35.0,0.0,295.0,2742.0,4596.0,46234.0,4613.0,46097.0,-17.0,137.0,120.0,2997.0,108.0,10.0,0.0,1476.0,30.0,39.0,118.0,1545.0,-134.0,134.0,5.0,34.0,11.0,128.0,120.0,1156.0,4716.0,49231.0,4597.0,47648.0,103367.0,110.0,1165.0,116.0,850.0,1021.0,7.0,3.0,733.0,272.0,3417.0,4444.0,45814.0,363.0,2819.0,344.0,2.0,0.0,2478.0,53.0,20.0,346.0,2551.0,17.0,0.0,0.0,257.0,8.0,3.0,17.0,268.0,0.0,0.0,
Santa Cruz,1178.0,1223.0,-45.0,929.0,2107.0,837.0,509.0,7.0,17.0,0.0,243.0,0.0,28.0,0.0,85.0,1270.0,1119.0,12646.0,1103.0,12342.0,16.0,304.0,59.0,1105.0,20.0,2.0,0.0,486.0,0.0,1.0,22.0,487.0,-25.0,25.0,1.0,20.0,2.0,1.0,59.0,572.0,1178.0,13751.0,1176.0,13689.0,27129.0,2.0,62.0,2.0,54.0,0.0,10.0,0.0,8.0,79.0,1096.0,1099.0,12655.0,90.0,746.0,86.0,0.0,0.0,701.0,4.0,0.0,86.0,705.0,4.0,0.0,0.0,41.0,0.0,0.0,4.0,41.0,0.0,0.0,
Shasta,322.0,327.0,-5.0,1002.0,1324.0,976.0,560.0,4.0,17.0,2.0,395.0,0.0,7.0,0.0,19.0,348.0,1303.0,10848.0,1303.0,10848.0,0.0,0.0,70.0,964.0,30.0,0.0,0.0,526.0,3.0,1.0,30.0,530.0,0.0,0.0,5.0,41.0,5.0,110.0,30.0,283.0,1373.0,11812.0,1370.0,11765.0,24717.0,3.0,36.0,3.0,31.0,18.0,0.0,0.0,16.0,75.0,1060.0,1298.0,10752.0,152.0,892.0,151.0,0.0,0.0,865.0,2.0,1.0,151.0,868.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,24.0,0.0,0.0,
Sierra,2.0,2.0,0.0,13.0,15.0,10.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,7.0,143.0,7.0,143.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,153.0,7.0,153.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,144.0,1.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,118.0,122.0,-4.0,214.0,332.0,191.0,90.0,0.0,8.0,0.0,95.0,0.0,1.0,0.0,6.0,141.0,407.0,2663.0,407.0,2663.0,0.0,0.0,8.0,177.0,4.0,0.0,0.0,86.0,0.0,0.0,4.0,86.0,-13.0,13.0,1.0,5.0,2.0,16.0,14.0,57.0,415.0,2840.0,413.0,2831.0,6814.0,0.0,10.0,2.0,6.0,4.0,0.0,0.0,3.0,34.0,272.0,381.0,2568.0,48.0,167.0,47.0,0.0,0.0,163.0,0.0,0.0,47.0,163.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,
Solano,667.0,709.0,-42.0,1303.0,1970.0,1261.0,865.0,8.0,19.0,0.0,318.0,0.0,29.0,0.0,78.0,709.0,2602.0,18422.0,2593.0,18394.0,9.0,28.0,122.0,1606.0,85.0,1.0,0.0,767.0,11.0,1.0,86.0,779.0,-63.0,63.0,13.0,58.0,10.0,75.0,76.0,631.0,2724.0,20028.0,2702.0,19804.0,42462.0,215.0,192.0,22.0,168.0,78.0,55.0,0.0,56.0,163.0,1797.0,2561.0,18231.0,178.0,962.0,176.0,1.0,0.0,917.0,5.0,1.0,177.0,923.0,1.0,0.0,0.0,36.0,2.0,1.0,1.0,39.0,0.0,0.0,
Sonoma,848.0,922.0,-74.0,1426.0,2274.0,1420.0,866.0,0.0,84.0,0.0,488.0,0.0,96.0,0.0,66.0,854.0,1506.0,16578.0,1505.0,16491.0,1.0,87.0,76.0,1290.0,42.0,3.0,0.0,799.0,20.0,2.0,45.0,821.0,-6.0,6.0,6.0,12.0,8.0,151.0,23.0,300.0,1582.0,17868.0,1549.0,17564.0,34598.0,22.0,319.0,31.0,249.0,68.0,5.0,2.0,55.0,107.0,1462.0,1475.0,16406.0,102.0,916.0,91.0,3.0,0.0,775.0,10.0,0.0,94.0,785.0,8.0,0.0,0.0,131.0,0.0,0.0,8.0,131.0,0.0,0.0,
Stanislaus,661.0,678.0,-17.0,2927.0,3588.0,2720.0,1819.0,2.0,30.0,0.0,795.0,0.0,10.0,0.0,106.0,868.0,5521.0,34519.0,5521.0,34519.0,0.0,0.0,267.0,2615.0,98.0,0.0,0.0,1712.0,7.0,2.0,98.0,1721.0,-24.0,24.0,23.0,86.0,56.0,257.0,114.0,527.0,5788.0,37134.0,5756.0,36915.0,89507.0,18.0,221.0,31.0,180.0,47.0,3.0,1.0,39.0,338.0,3004.0,5450.0,34130.0,562.0,2868.0,554.0,3.0,1.0,2828.0,12.0,2.0,558.0,2842.0,4.0,0.0,0.0,26.0,0.0,0.0,4.0,26.0,0.0,0.0,
Sutter,120.0,134.0,-14.0,387.0,507.0,362.0,200.0,0.0,4.0,0.0,140.0,0.0,2.0,0.0,22.0,145.0,734.0,4760.0,734.0,4761.0,0.0,-1.0,40.0,397.0,12.0,1.0,0.0,182.0,2.0,3.0,13.0,187.0,-2.0,2.0,4.0,25.0,1.0,38.0,24.0,145.0,774.0,5157.0,754.0,5089.0,13470.0,6.0,77.0,20.0,50.0,16.0,4.0,0.0,18.0,48.0,438.0,726.0,4719.0,118.0,415.0,116.0,2.0,0.0,399.0,1.0,3.0,118.0,403.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,
Tehama,105.0,112.0,-7.0,351.0,456.0,348.0,207.0,1.0,10.0,0.0,120.0,0.0,3.0,0.0,21.0,108.0,533.0,3827.0,533.0,3827.0,0.0,0.0,20.0,355.0,7.0,0.0,0.0,197.0,2.0,1.0,7.0,200.0,-3.0,3.0,2.0,17.0,2.0,31.0,12.0,104.0,553.0,4182.0,553.0,4151.0,10265.0,0.0,41.0,0.0,28.0,3.0,0.0,0.0,3.0,26.0,399.0,527.0,3783.0,76.0,371.0,76.0,0.0,0.0,363.0,3.0,0.0,76.0,366.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
Trinity,20.0,20.0,0.0,75.0,95.0,67.0,45.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,2.0,28.0,66.0,861.0,66.0,861.0,0.0,0.0,0.0,93.0,1.0,0.0,0.0,44.0,0.0,0.0,1.0,44.0,-2.0,2.0,0.0,2.0,1.0,13.0,0.0,32.0,66.0,954.0,66.0,954.0,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,63.0,862.0,6.0,71.0,6.0,0.0,0.0,70.0,0.0,0.0,6.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Tulare  a/,6364.0,6364.0,0.0,2233.0,8597.0,2469.0,1972.0,1.0,5.0,4.0,431.0,0.0,39.0,0.0,62.0,6128.0,8079.0,44715.0,8142.0,44468.0,-63.0,247.0,26.0,3496.0,177.0,4.0,0.0,1744.0,36.0,11.0,181.0,1791.0,-264.0,264.0,11.0,49.0,57.0,377.0,41.0,1015.0,8105.0,48211.0,8043.0,47181.0,124269.0,274.0,1005.0,61.0,818.0,261.0,10.0,1.0,212.0,485.0,3919.0,7620.0,44292.0,540.0,2332.0,528.0,5.0,0.0,2201.0,41.0,12.0,533.0,2254.0,7.0,0.0,0.0,75.0,3.0,0.0,7.0,78.0,0.0,0.0,
Tuolumne,91.0,95.0,-4.0,219.0,310.0,231.0,144.0,0.0,2.0,1.0,75.0,0.0,1.0,0.0,11.0,79.0,283.0,2684.0,283.0,2684.0,0.0,0.0,20.0,235.0,5.0,0.0,0.0,138.0,1.0,0.0,5.0,139.0,4.0,-4.0,0.0,6.0,5.0,44.0,6.0,50.0,303.0,2919.0,302.0,2908.0,5513.0,2.0,9.0,1.0,8.0,5.0,0.0,0.0,3.0,14.0,234.0,289.0,2685.0,26.0,211.0,24.0,0.0,0.0,207.0,0.0,1.0,24.0,208.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,
Ventura,4304.0,4304.0,0.0,2275.0,6579.0,2188.0,1533.0,2.0,16.0,0.0,556.0,0.0,58.0,0.0,99.0,4391.0,2864.0,32256.0,2940.0,32076.0,-76.0,180.0,74.0,2468.0,54.0,2.0,0.0,1448.0,19.0,10.0,56.0,1477.0,-62.0,62.0,0.0,0.0,0.0,0.0,80.0,929.0,2938.0,34724.0,2917.0,34183.0,76496.0,53.0,422.0,21.0,348.0,250.0,0.0,0.0,193.0,163.0,2772.0,2775.0,31952.0,202.0,1354.0,197.0,3.0,0.0,1259.0,16.0,3.0,200.0,1278.0,2.0,0.0,0.0,74.0,2.0,0.0,2.0,76.0,0.0,0.0,
Yolo,320.0,320.0,0.0,655.0,975.0,644.0,453.0,4.0,9.0,0.0,151.0,0.0,14.0,0.0,40.0,331.0,959.0,9062.0,980.0,9001.0,-21.0,61.0,48.0,814.0,31.0,2.0,0.0,412.0,3.0,5.0,33.0,420.0,-25.0,25.0,7.0,14.0,1.0,1.0,32.0,354.0,1007.0,9876.0,949.0,9641.0,20803.0,20.0,310.0,57.0,170.0,90.0,0.0,1.0,65.0,66.0,905.0,941.0,8971.0,50.0,565.0,48.0,2.0,0.0,461.0,9.0,5.0,50.0,475.0,0.0,0.0,0.0,87.0,3.0,0.0,0.0,90.0,0.0,0.0,
Yuba,105.0,105.0,0.0,409.0,514.0,422.0,244.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,15.0,92.0,810.0,5119.0,810.0,5119.0,0.0,0.0,4.0,418.0,2.0,0.0,0.0,241.0,0.0,1.0,2.0,242.0,-22.0,22.0,0.0,25.0,1.0,25.0,23.0,104.0,814.0,5537.0,810.0,5497.0,13587.0,2.0,47.0,4.0,32.0,9.0,0.0,0.0,8.0,41.0,455.0,773.0,5082.0,89.0,477.0,84.0,0.0,0.0,455.0,2.0,0.0,84.0,457.0,5.0,0.0,0.0,20.0,0.0,0.0,5.0,20.0,0.0,0.0,
