,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,3057.0,3279.0,-222.0,8043.0,11100.0,7549.0,4538.0,2.0,46.0,1.0,2633.0,0.0,90.0,0.0,377.0,3551.0,16826.0,75556.0,16826.0,75556.0,0.0,0.0,1092.0,8223.0,618.0,12.0,0.0,3827.0,41.0,40.0,630.0,3908.0,-468.0,609.0,26.0,109.0,47.0,175.0,857.0,3422.0,17918.0,83779.0,17528.0,82297.0,218766.0,123.0,1810.0,385.0,924.0,750.0,0.0,5.0,558.0,811.0,6462.0,17107.0,77317.0,1758.0,5047.0,1694.0,31.0,0.0,4690.0,54.0,13.0,1725.0,4757.0,33.0,0.0,0.0,280.0,7.0,3.0,33.0,290.0,0.0,0.0,
San Benito,95.0,94.0,1.0,292.0,387.0,231.0,132.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,21.0,156.0,346.0,2165.0,346.0,2165.0,0.0,0.0,23.0,215.0,11.0,0.0,0.0,120.0,1.0,0.0,11.0,121.0,-2.0,2.0,0.0,9.0,2.0,18.0,12.0,65.0,369.0,2380.0,365.0,2356.0,6219.0,1.0,30.0,4.0,22.0,2.0,0.0,0.0,2.0,26.0,191.0,343.0,2189.0,44.0,196.0,43.0,1.0,0.0,191.0,0.0,0.0,44.0,191.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
San Bernardino,2708.0,2747.0,-39.0,14087.0,16795.0,14117.0,8684.0,0.0,2.0,0.0,5085.0,0.0,0.0,0.0,348.0,2678.0,27617.0,134101.0,27617.0,134104.0,0.0,-3.0,1569.0,12350.0,480.0,7.0,0.0,8097.0,75.0,25.0,487.0,8197.0,68.0,-68.0,66.0,145.0,91.0,704.0,857.0,3372.0,29186.0,146451.0,28982.0,145016.0,395447.0,117.0,1365.0,195.0,1082.0,427.0,54.0,9.0,353.0,1426.0,10054.0,27760.0,136397.0,3138.0,13401.0,3085.0,21.0,1.0,12930.0,95.0,11.0,3107.0,13036.0,31.0,0.0,0.0,359.0,6.0,0.0,31.0,365.0,0.0,0.0,
San Diego,5159.0,5654.0,-495.0,12015.0,17174.0,11119.0,6720.0,67.0,368.0,42.0,3859.0,8.0,416.0,9.0,489.0,6055.0,18607.0,115891.0,18215.0,113675.0,392.0,2216.0,1419.0,9935.0,693.0,14.0,2.0,5889.0,84.0,38.0,709.0,6011.0,-9.0,9.0,15.0,73.0,13.0,113.0,691.0,3729.0,20026.0,125826.0,19668.0,123567.0,281445.0,224.0,2402.0,353.0,1641.0,820.0,0.0,5.0,618.0,910.0,8442.0,19116.0,117384.0,1668.0,5778.0,1599.0,28.0,0.0,5274.0,89.0,11.0,1627.0,5374.0,39.0,2.0,0.0,389.0,13.0,2.0,41.0,404.0,0.0,0.0,
San Francisco,1373.0,1477.0,-104.0,2627.0,4000.0,2491.0,1622.0,4.0,33.0,0.0,740.0,0.0,64.0,0.0,129.0,1509.0,2532.0,27823.0,2607.0,27659.0,-75.0,164.0,286.0,2320.0,116.0,7.0,1.0,1431.0,23.0,44.0,124.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,822.0,2818.0,30143.0,2646.0,28734.0,50361.0,42.0,1045.0,167.0,656.0,942.0,5.0,5.0,753.0,221.0,2076.0,2597.0,28067.0,238.0,1380.0,213.0,19.0,0.0,1290.0,42.0,12.0,232.0,1344.0,6.0,0.0,0.0,34.0,2.0,0.0,6.0,36.0,0.0,0.0,
San Joaquin  a/,1856.0,1908.0,-52.0,3649.0,5505.0,3522.0,2103.0,6.0,37.0,0.0,1246.0,0.0,13.0,0.0,173.0,1983.0,9033.0,38195.0,9034.0,38196.0,-1.0,-1.0,411.0,3308.0,211.0,4.0,0.0,1859.0,22.0,7.0,215.0,1888.0,-90.0,90.0,29.0,72.0,53.0,256.0,204.0,1002.0,9444.0,41503.0,9378.0,40904.0,118301.0,43.0,567.0,65.0,453.0,185.0,34.0,1.0,146.0,446.0,2847.0,8998.0,38656.0,965.0,3685.0,948.0,9.0,0.0,3514.0,36.0,10.0,957.0,3560.0,8.0,0.0,0.0,121.0,4.0,0.0,8.0,125.0,0.0,0.0,
San Luis Obispo,403.0,403.0,0.0,731.0,1134.0,758.0,380.0,0.0,10.0,0.0,221.0,0.0,15.0,0.0,157.0,376.0,1041.0,7814.0,1041.0,7814.0,0.0,0.0,38.0,725.0,35.0,0.0,0.0,337.0,5.0,3.0,35.0,345.0,-17.0,17.0,0.0,4.0,11.0,92.0,9.0,267.0,1079.0,8539.0,1076.0,8475.0,17907.0,0.0,62.0,3.0,52.0,10.0,4.0,0.0,12.0,63.0,734.0,1016.0,7805.0,87.0,501.0,84.0,0.0,0.0,453.0,4.0,1.0,84.0,458.0,3.0,0.0,0.0,43.0,0.0,0.0,3.0,43.0,0.0,0.0,
San Mateo,4078.0,4078.0,0.0,1395.0,5473.0,1315.0,623.0,2.0,15.0,3.0,616.0,1.0,42.0,0.0,73.0,4158.0,1243.0,13371.0,1287.0,13422.0,-44.0,-51.0,94.0,1391.0,35.0,2.0,0.0,556.0,18.0,12.0,37.0,586.0,0.0,0.0,13.0,14.0,0.0,186.0,44.0,605.0,1337.0,14762.0,1285.0,14109.0,31464.0,54.0,644.0,52.0,466.0,246.0,0.0,0.0,187.0,58.0,1249.0,1279.0,13513.0,165.0,735.0,157.0,5.0,0.0,671.0,20.0,3.0,162.0,694.0,3.0,0.0,0.0,38.0,2.0,1.0,3.0,41.0,0.0,0.0,
Santa Barbara,937.0,914.0,23.0,1414.0,2351.0,1356.0,742.0,15.0,78.0,52.0,394.0,16.0,124.0,13.0,155.0,995.0,2351.0,11702.0,2464.0,11634.0,-113.0,68.0,255.0,1223.0,108.0,0.0,0.0,620.0,11.0,3.0,108.0,634.0,0.0,0.0,8.0,19.0,0.0,0.0,139.0,570.0,2606.0,12925.0,2588.0,12800.0,34337.0,19.0,100.0,18.0,91.0,0.0,41.0,0.0,34.0,135.0,623.0,2471.0,12302.0,257.0,798.0,251.0,1.0,0.0,763.0,6.0,0.0,252.0,769.0,5.0,0.0,0.0,29.0,0.0,0.0,5.0,29.0,0.0,0.0,
Santa Clara,2481.0,2581.0,-100.0,3514.0,5995.0,3143.0,1978.0,7.0,48.0,0.0,875.0,0.0,33.0,0.0,290.0,2852.0,6364.0,44475.0,6514.0,44151.0,-150.0,324.0,743.0,4064.0,280.0,7.0,3.0,1594.0,35.0,59.0,290.0,1688.0,-5.0,5.0,6.0,49.0,34.0,147.0,418.0,2175.0,7107.0,48539.0,6960.0,46839.0,111953.0,120.0,1205.0,135.0,860.0,1206.0,0.0,12.0,840.0,464.0,3475.0,6643.0,45064.0,599.0,3334.0,578.0,8.0,0.0,3108.0,56.0,30.0,586.0,3194.0,13.0,0.0,0.0,132.0,3.0,5.0,13.0,140.0,0.0,0.0,
Santa Cruz,1422.0,1459.0,-37.0,891.0,2313.0,884.0,478.0,0.0,61.0,0.0,351.0,0.0,41.0,0.0,55.0,1429.0,1167.0,10152.0,1203.0,10111.0,-36.0,41.0,88.0,996.0,27.0,1.0,0.0,446.0,2.0,2.0,28.0,450.0,-2.0,2.0,0.0,13.0,1.0,1.0,61.0,530.0,1255.0,11148.0,1253.0,11095.0,23545.0,2.0,45.0,2.0,45.0,0.0,8.0,0.0,8.0,79.0,1017.0,1176.0,10131.0,112.0,681.0,107.0,0.0,0.0,562.0,0.0,0.0,107.0,562.0,5.0,0.0,0.0,118.0,1.0,0.0,5.0,119.0,0.0,0.0,
Shasta,387.0,399.0,-12.0,1187.0,1574.0,1222.0,679.0,1.0,18.0,0.0,503.0,0.0,9.0,0.0,40.0,352.0,1537.0,10272.0,1537.0,10272.0,0.0,0.0,17.0,1121.0,28.0,0.0,0.0,648.0,2.0,1.0,28.0,651.0,-54.0,54.0,6.0,35.0,10.0,106.0,27.0,275.0,1554.0,11393.0,1552.0,11355.0,24981.0,4.0,27.0,2.0,26.0,20.0,0.0,0.0,12.0,70.0,891.0,1484.0,10502.0,197.0,1006.0,197.0,0.0,0.0,975.0,5.0,0.0,197.0,980.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,
Sierra,4.0,4.0,0.0,7.0,11.0,9.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,8.0,148.0,8.0,148.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,154.0,9.0,153.0,297.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,139.0,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,136.0,139.0,-3.0,292.0,428.0,304.0,142.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,17.0,124.0,419.0,2539.0,419.0,2539.0,0.0,0.0,27.0,248.0,9.0,0.0,0.0,133.0,0.0,0.0,9.0,133.0,-11.0,11.0,1.0,5.0,3.0,25.0,25.0,74.0,446.0,2787.0,446.0,2781.0,6979.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,1.0,28.0,240.0,418.0,2547.0,52.0,249.0,52.0,0.0,0.0,244.0,1.0,0.0,52.0,245.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
Solano,629.0,836.0,-207.0,1546.0,2175.0,1445.0,907.0,12.0,42.0,0.0,396.0,0.0,89.0,0.0,142.0,730.0,3159.0,17105.0,3220.0,17012.0,-61.0,93.0,287.0,1782.0,128.0,1.0,0.0,766.0,8.0,4.0,129.0,778.0,5.0,3.0,18.0,35.0,5.0,102.0,130.0,864.0,3446.0,18887.0,3424.0,18698.0,43287.0,187.0,168.0,22.0,143.0,57.0,45.0,0.0,46.0,173.0,1325.0,3273.0,17562.0,344.0,1210.0,333.0,1.0,0.0,1167.0,7.0,1.0,334.0,1175.0,9.0,1.0,0.0,34.0,1.0,0.0,10.0,35.0,0.0,0.0,
Sonoma,707.0,784.0,-77.0,1446.0,2153.0,1428.0,863.0,2.0,87.0,0.0,525.0,0.0,81.0,0.0,40.0,725.0,1854.0,16032.0,1907.0,15888.0,-53.0,144.0,125.0,1343.0,59.0,1.0,0.0,789.0,12.0,2.0,60.0,803.0,4.0,-4.0,2.0,7.0,17.0,189.0,42.0,348.0,1979.0,17375.0,1948.0,17124.0,35399.0,20.0,263.0,30.0,198.0,67.0,0.0,1.0,53.0,107.0,1292.0,1872.0,16083.0,151.0,1114.0,143.0,4.0,1.0,900.0,15.0,1.0,148.0,916.0,3.0,0.0,0.0,195.0,3.0,0.0,3.0,198.0,0.0,0.0,
Stanislaus,1289.0,1314.0,-25.0,3639.0,4928.0,3618.0,2195.0,3.0,74.0,0.0,1216.0,0.0,26.0,0.0,207.0,1310.0,6340.0,33722.0,6340.0,33722.0,0.0,0.0,535.0,2966.0,163.0,2.0,1.0,2017.0,10.0,2.0,166.0,2029.0,57.0,-57.0,21.0,47.0,37.0,240.0,254.0,707.0,6875.0,36688.0,6845.0,36528.0,93744.0,11.0,173.0,28.0,137.0,30.0,3.0,2.0,23.0,437.0,2781.0,6438.0,33907.0,886.0,3203.0,767.0,4.0,0.0,3088.0,10.0,0.0,771.0,3098.0,11.0,0.0,104.0,104.0,1.0,0.0,115.0,105.0,0.0,0.0,
Sutter,143.0,156.0,-13.0,540.0,683.0,499.0,270.0,0.0,3.0,0.0,200.0,0.0,1.0,0.0,29.0,184.0,749.0,4513.0,749.0,4512.0,0.0,1.0,52.0,405.0,18.0,1.0,0.0,247.0,4.0,0.0,19.0,251.0,-3.0,3.0,4.0,27.0,4.0,20.0,28.0,104.0,801.0,4918.0,785.0,4860.0,13141.0,6.0,78.0,16.0,50.0,7.0,4.0,0.0,8.0,49.0,456.0,752.0,4462.0,94.0,362.0,91.0,2.0,0.0,341.0,6.0,0.0,93.0,347.0,1.0,0.0,0.0,14.0,1.0,0.0,1.0,15.0,0.0,0.0,
Tehama,128.0,134.0,-6.0,433.0,561.0,420.0,219.0,3.0,11.0,0.0,153.0,0.0,4.0,0.0,48.0,141.0,698.0,4003.0,698.0,4003.0,0.0,0.0,53.0,351.0,18.0,0.0,0.0,200.0,1.0,0.0,18.0,201.0,3.0,-3.0,5.0,22.0,0.0,15.0,27.0,116.0,751.0,4354.0,748.0,4334.0,11301.0,1.0,18.0,3.0,16.0,3.0,2.0,0.0,4.0,39.0,416.0,712.0,3938.0,91.0,318.0,90.0,1.0,0.0,296.0,5.0,0.0,91.0,301.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,17.0,712.0,3938.0,
Trinity,22.0,22.0,0.0,79.0,101.0,75.0,48.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,26.0,83.0,867.0,83.0,867.0,0.0,0.0,-1.0,72.0,1.0,0.0,0.0,47.0,0.0,0.0,1.0,47.0,-5.0,5.0,0.0,2.0,1.0,8.0,2.0,10.0,82.0,939.0,82.0,938.0,1866.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,65.0,75.0,874.0,8.0,55.0,8.0,0.0,0.0,55.0,0.0,0.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tulare,4844.0,4844.0,0.0,3125.0,7969.0,2875.0,2136.0,4.0,15.0,9.0,673.0,0.0,16.0,0.0,57.0,5094.0,24197.0,44163.0,24197.0,44163.0,0.0,0.0,1042.0,4533.0,211.0,1.0,0.0,1894.0,21.0,9.0,212.0,1924.0,0.0,0.0,406.0,777.0,59.0,360.0,365.0,1472.0,25239.0,48696.0,25172.0,47890.0,123523.0,708.0,745.0,65.0,602.0,257.0,2.0,2.0,204.0,423.0,3017.0,24816.0,45679.0,893.0,2778.0,868.0,8.0,1.0,2601.0,33.0,1.0,877.0,2635.0,16.0,0.0,0.0,137.0,6.0,0.0,16.0,143.0,0.0,0.0,
Tuolumne,99.0,101.0,-2.0,256.0,355.0,254.0,153.0,0.0,7.0,0.0,79.0,0.0,1.0,0.0,22.0,101.0,388.0,2428.0,388.0,2428.0,0.0,0.0,12.0,230.0,7.0,0.0,0.0,146.0,0.0,0.0,7.0,146.0,-7.0,7.0,0.0,6.0,3.0,19.0,9.0,52.0,400.0,2658.0,398.0,2652.0,5612.0,1.0,6.0,2.0,5.0,2.0,0.0,0.0,1.0,26.0,223.0,374.0,2435.0,50.0,222.0,50.0,0.0,0.0,215.0,1.0,0.0,50.0,216.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,
Ventura,3160.0,3160.0,0.0,3163.0,6323.0,2932.0,1969.0,6.0,40.0,0.0,843.0,0.0,140.0,0.0,120.0,3391.0,3514.0,24765.0,3514.0,24765.0,0.0,0.0,210.0,2936.0,91.0,1.0,0.0,1845.0,21.0,11.0,92.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1059.0,3724.0,27701.0,3698.0,27264.0,72305.0,34.0,399.0,26.0,310.0,159.0,0.0,0.0,127.0,177.0,2617.0,3547.0,25084.0,344.0,1687.0,334.0,5.0,0.0,1560.0,18.0,6.0,339.0,1584.0,5.0,0.0,0.0,100.0,3.0,0.0,5.0,103.0,344.0,1584.0,
Yolo,881.0,881.0,0.0,806.0,1687.0,712.0,402.0,9.0,65.0,0.0,238.0,0.0,65.0,0.0,72.0,975.0,899.0,7059.0,961.0,6922.0,-62.0,137.0,158.0,659.0,50.0,1.0,1.0,338.0,7.0,5.0,52.0,350.0,1.0,-1.0,4.0,13.0,0.0,8.0,101.0,289.0,1057.0,7718.0,1018.0,7504.0,17928.0,18.0,233.0,38.0,134.0,113.0,0.0,1.0,80.0,73.0,611.0,984.0,7107.0,96.0,502.0,88.0,1.0,0.0,428.0,7.0,3.0,89.0,438.0,7.0,0.0,0.0,64.0,0.0,0.0,7.0,64.0,0.0,0.0,
Yuba,132.0,133.0,-1.0,537.0,669.0,547.0,269.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,22.0,122.0,1005.0,4650.0,1005.0,4650.0,0.0,0.0,45.0,448.0,19.0,0.0,0.0,248.0,1.0,1.0,19.0,250.0,-4.0,4.0,6.0,25.0,2.0,35.0,22.0,134.0,1050.0,5098.0,1043.0,5061.0,13591.0,2.0,42.0,6.0,31.0,8.0,1.0,1.0,6.0,46.0,412.0,1004.0,4686.0,111.0,417.0,110.0,1.0,0.0,390.0,5.0,0.0,111.0,395.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,
