county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate
Fresno,96715.0,97981.0,97621.0,227846.0,227643.0,226870.0,0.554025817758,0.572231925716,0.594749921121,221930.0,223765.0,228086.0,0.926379676667,0.935503695776,0.943966890843,0.957524271845,0.934992679356,0.959122332432,0.925616291533,0.950076973829,0.910236220472,0.0258,0.0347,0.0268,0.1306,0.1648,0.1529,0.2436,0.2886,0.2719,0.086,0.1312,0.0988,0.1398,0.1984,0.1486,94285.0,97947.0,94500.0,224430.0,228537.0,218671.0,7362.0,9438.0,,122849.0,144746.0,,13450.0,14341.0,,,,,60875.0,71864.0,,969338.0,981681.0,,152725.0,158747.0,,279805.045186,283782.735203,,,,,109792.0,,,,,,41053.0,41165.0,,0.116,0.102,,281485.643863,,,0.806269064213,,,2016,MAR,1.0,2016-03-01
Glenn,1520.0,1504.0,1528.0,3684.0,3551.0,3581.0,0.402179836512,0.47403373622,0.489671931956,3690.0,3569.0,3627.0,0.959188978425,0.963813124494,0.974737973663,1.0,1.0,0.988505747126,0.985401459854,0.990654205607,0.977941176471,0.0457,0.04769999999999999,0.0574,0.1366,0.1514,0.1487,0.2242,0.24,0.2374,0.1701,0.1771,0.2134,0.1959,0.2143,0.2182,1514.0,1528.0,1585.0,3697.0,3645.0,3699.0,148.0,183.0,,1960.0,2401.0,,215.0,229.0,,,,,762.0,935.0,,28868.0,29132.0,,6039.0,6264.0,,7542.35326088,7517.57811439,,,,,2410.0,,,,,,1111.0,1106.0,,0.107,0.087,,,,,,,,2016,MAR,1.0,2016-03-01
Humboldt,11518.0,12380.0,12438.0,20309.0,21435.0,21226.0,0.4965133959,0.538950844521,0.53758289349,18940.0,19911.0,19861.0,0.915816449882,0.911425432573,0.913821661912,0.997023809524,0.998601398601,0.996441281139,0.919379844961,0.958364312268,0.965654952077,0.0457,0.04769999999999999,0.0574,0.1139,0.123,0.1396,0.173,0.1971,0.2251,0.2125,0.2693,0.291,0.2292,0.3018,0.3194,10547.0,12084.0,12456.0,19098.0,21066.0,21148.0,1117.0,1512.0,,7428.0,9450.0,,644.0,686.0,,,,,900.0,1123.0,,136779.0,137159.0,,31381.0,32518.0,,25824.3467563,25608.6624366,,,,,2266.0,,,,,,5545.0,5488.0,,0.068,0.056,,33221.6973898,,,0.565634353743,,,2016,MAR,1.0,2016-03-01
Imperial,16703.0,17814.0,17551.0,42073.0,44547.0,43457.0,0.543065264955,0.605330635213,0.597397664932,40706.0,43674.0,42469.0,0.948261001235,0.95719639687,0.964831769544,0.939935064935,0.976157082749,0.979130434783,0.880733944954,0.943201376936,0.937062937063,0.0457,0.04769999999999999,0.0574,0.1592,0.1647,0.174,0.2382,0.2383,0.2628,0.2414,0.2284,0.2567,0.2748,0.2538,0.2959,15936.0,17367.0,17431.0,40394.0,43485.0,42490.0,2213.0,2905.0,,19838.0,24612.0,,990.0,905.0,,,,,21381.0,27755.0,,183154.0,187689.0,,29668.0,31415.0,,52464.0201566,53798.9417401,,,,,33803.0,,,,,,10238.0,10128.0,,0.236,0.24,,44825.9023043,,,0.895081443335,,,2016,MAR,1.0,2016-03-01
Inyo,1042.0,1080.0,1083.0,2064.0,2138.0,2104.0,0.427410498572,0.500121447656,0.524739583333,1946.0,2059.0,2015.0,0.933781190019,0.947974217311,0.954976303318,0.985507246377,1.0,1.0,0.949152542373,0.948275862069,0.9,0.0457,0.04769999999999999,0.0574,0.1511,0.1341,0.1397,0.2338,0.2337,0.2183,0.2734,0.3257,0.3362,0.3094,0.3372,0.3624,1068.0,1049.0,1069.0,2149.0,2076.0,2072.0,154.0,201.0,,928.0,1141.0,,98.0,96.0,,,,,296.0,346.0,,19244.0,19304.0,,5699.0,5912.0,,3589.57016197,3538.06763225,,,,,510.0,,,,,,402.0,394.0,,0.07,0.058,,,,,,,,2016,MAR,1.0,2016-03-01
Kern,63893.0,69411.0,70072.0,149749.0,161315.0,163371.0,0.48476251852,0.523832354469,0.548241750796,145930.0,157332.0,161830.0,0.937907719598,0.944692962178,0.95404568902,0.993464052288,0.996159527326,0.994622134164,0.915418368891,0.946775389177,0.939813465462,0.0064,0.0,0.87,0.1785,0.2046,0.1958,0.2621,0.3066,0.2923,0.1585,0.2129,0.1862,0.1851,0.2468,0.2173,61918.0,68143.0,70466.0,148150.0,160741.0,163720.0,5081.0,7145.0,,82576.0,105010.0,,9808.0,10689.0,,,,,37076.0,47266.0,,878356.0,894492.0,,128553.0,134065.0,,256534.749211,262787.02607,,,,,79181.0,,,,,,31592.0,31341.0,,0.104,0.102,,225536.447523,,,0.65609868512,,,2016,MAR,1.0,2016-03-01
Kings,10270.0,10733.0,10950.0,24051.0,24665.0,25133.0,0.518720384419,0.558020160728,0.588273042734,23317.0,24025.0,24751.0,0.950434109159,0.955230408334,0.961726764066,0.996779388084,1.0,0.996855345912,0.963582677165,0.960199004975,0.971343873518,0.0457,0.04769999999999999,0.0574,0.2253,0.2394,0.2143,0.3007,0.3448,0.3,0.2901,0.2718,0.2158,0.3214,0.3062,0.2474,10210.0,10785.0,10726.0,24002.0,24942.0,24414.0,797.0,1081.0,,12521.0,15587.0,,1267.0,1418.0,,,,,5713.0,7275.0,,153601.0,155122.0,,20420.0,21191.0,,41468.3510153,41947.1170825,,,,,15306.0,,,,,,4635.0,4579.0,,0.121,0.105,,38859.0351458,,,0.61675060236,,,2016,MAR,1.0,2016-03-01
Lake,5936.0,7319.0,6604.0,11629.0,14694.0,12618.0,0.45368635113,0.513229784577,0.485284859931,11378.0,13151.0,12334.0,0.951337792642,0.864514856692,0.960591900312,0.975,0.988945578231,0.971014492754,0.945762711864,0.920765027322,0.930860033727,0.0457,0.04769999999999999,0.0574,0.0635,0.0676,0.0803,0.1306,0.137,0.1743,0.2781,0.216,0.3242,0.3211,0.2466,0.3654,5525.0,6253.0,6618.0,11036.0,12127.0,12378.0,736.0,1022.0,,4622.0,5927.0,,344.0,393.0,,,,,817.0,1156.0,,65465.0,66219.0,,18728.0,19438.0,,12725.6302984,12641.7516325,,,,,1951.0,,,,,,3663.0,3675.0,,0.089,0.077,,17435.21142,,,0.63176750397,,,2016,MAR,1.0,2016-03-01
Lassen,1545.0,1520.0,1538.0,3182.0,3144.0,3164.0,0.468319132455,0.482576228998,0.478021112337,3023.0,3102.0,3034.0,0.936203158873,0.934056007227,0.937577255871,0.867469879518,0.770491803279,0.830985915493,0.783783783784,0.805369127517,0.90306122449,0.0457,0.04769999999999999,0.0574,0.0683,0.0632,0.0525,0.1537,0.1609,0.1575,0.2488,0.2701,0.2238,0.2854,0.3218,0.2403,1536.0,1540.0,1569.0,3168.0,3205.0,3147.0,150.0,199.0,,1345.0,1730.0,,108.0,99.0,,,,,71.0,94.0,,35038.0,35190.0,,6479.0,6760.0,,5518.95047614,5457.06136445,,,,,712.0,,,,,,880.0,883.0,,0.093,0.073,,,,,,,,2016,MAR,1.0,2016-03-01
Los Angeles,585716.0,584840.0,574799.0,1185400.0,1171844.0,1148399.0,0.374683903607,0.385445422858,0.390889427282,1013768.0,1031403.0,1041288.0,0.847509515764,0.87401997173,0.898896501834,0.966865894658,0.965161975571,0.968250845857,0.948016137927,0.922253322101,0.894553469852,0.0583,0.0245,0.0471,0.0825,,0.0078,0.1561,,0.0335,0.0095,,0.0021,0.0121,,0.0275,585696.0,588075.0,551541.0,1193453.0,1183107.0,1100589.0,59648.0,76022.0,,614546.0,726193.0,,109736.0,118786.0,,,,,444589.0,520243.0,,10082664.0,10147070.0,,1760921.0,1826080.0,,2322212.77862,2320563.28828,,,,,1394350.0,,,,,,389765.0,386663.0,,0.083,0.067,,2032449.54471,,,0.58334051625,,,2016,MAR,1.0,2016-03-01
Madera,11878.0,12081.0,12348.0,29310.0,29653.0,30164.0,0.505989822602,0.575589706934,0.619424113416,28637.0,28989.0,29536.0,0.963235788766,0.961460648071,0.969569641861,0.986842105263,1.0,0.997854077253,0.876456876457,0.9670781893,0.968331303289,0.0457,0.04769999999999999,0.0574,0.1455,0.1723,0.1537,0.2239,0.2888,0.2492,0.2177,0.1827,0.1679,0.2459,0.2241,0.195,11507.0,12063.0,11896.0,28885.0,29699.0,28999.0,799.0,1081.0,,16999.0,20470.0,,2654.0,3011.0,,,,,10033.0,11990.0,,154829.0,157722.0,,27801.0,28993.0,,43015.3367283,43735.6804262,,,,,20778.0,,,,,,4505.0,4530.0,,0.11,0.105,,38902.7225579,,,0.741209906078,,,2016,MAR,1.0,2016-03-01
Marin,6300.0,6508.0,6309.0,10403.0,10717.0,10420.0,0.333897587812,0.369718935437,0.375472192093,10257.0,10405.0,10039.0,0.945694265167,0.937640803821,0.948327980351,0.982332155477,1.0,0.992619926199,0.930599369085,0.959854014599,0.924437299035,0.0457,0.04769999999999999,0.0574,0.1794,0.1646,0.1864,0.2478,0.2566,0.2781,0.2674,0.2929,0.3415,0.3042,0.3314,0.3923,6216.0,6511.0,6227.0,10397.0,10687.0,10235.0,1119.0,1471.0,,4831.0,5967.0,,1282.0,1459.0,,,,,3804.0,4835.0,,257792.0,258804.0,,70897.0,72375.0,,51121.563219,50887.4372254,,,,,11871.0,,,,,,3034.0,2913.0,,0.043,0.035,,22695.6318747,,,0.454169627158,,,2016,MAR,1.0,2016-03-01
Mariposa,1073.0,1103.0,1127.0,2033.0,2075.0,2098.0,0.526921066388,0.548255179935,0.561283246504,2016.0,2011.0,2047.0,0.957264957265,0.947690857681,0.955648926237,0.847826086957,0.97619047619,0.979166666667,0.975903614458,0.977777777778,0.931034482759,0.0457,0.04769999999999999,0.0574,0.1434,0.1126,0.088,0.1977,0.1861,0.1514,0.2636,0.2597,0.1972,0.2868,0.29,0.2113,1005.0,1122.0,1084.0,1974.0,2152.0,1997.0,172.0,233.0,,711.0,952.0,,31.0,30.0,,,,,52.0,49.0,,18091.0,18147.0,,6133.0,6328.0,,2966.46642759,2947.54092105,,,,,199.0,,,,,,454.0,451.0,,0.088,0.072,,,,,,,,2016,MAR,1.0,2016-03-01
Mendocino,7131.0,7127.0,6949.0,13178.0,13395.0,13099.0,0.399165375739,0.424573490814,0.424881532403,12626.0,12941.0,12732.0,0.92593135817,0.933896225734,0.946406006095,0.986595174263,0.990654205607,0.997340425532,0.973076923077,0.962481962482,0.95673671199,0.0457,0.04769999999999999,0.0574,0.1502,0.1842,0.2138,0.2681,0.2943,0.3283,0.3479,0.3338,0.2875,0.4358,0.4051,0.3496,7569.0,7077.0,6663.0,14007.0,13204.0,12443.0,941.0,1117.0,,5681.0,6905.0,,618.0,637.0,,,,,1931.0,2266.0,,88795.0,88884.0,,24007.0,24725.0,,18783.6326394,18736.6781977,,,,,4690.0,,,,,,3145.0,3087.0,,0.069,0.059,,19834.10262,,,0.694914222441,,,2016,MAR,1.0,2016-03-01
Merced,24649.0,25121.0,25089.0,57836.0,57934.0,58122.0,0.519426398064,0.567438282259,0.582189845831,57086.0,57532.0,57702.0,0.964534932838,0.966112510495,0.97305227656,0.976878612717,0.996273291925,0.995495495495,0.947573898494,0.953515398024,0.963499420626,0.0165,0.9,0.0352,0.1699,0.2003,0.1874,0.2417,0.3152,0.2897,0.3242,0.3318,0.3067,0.354,0.3705,0.3418,24370.0,25373.0,24440.0,57733.0,58778.0,56347.0,1886.0,2467.0,,31258.0,37709.0,,3796.0,4262.0,,,,,15688.0,19191.0,,266444.0,269572.0,,39238.0,40790.0,,79286.5893122,79728.3634152,,,,,33521.0,,,,,,10825.0,10774.0,,0.128,0.114,,74498.9488995,,,0.767636110014,,,2016,MAR,1.0,2016-03-01
Modoc,467.0,445.0,492.0,1023.0,972.0,1061.0,0.386169386169,0.424308907416,0.46981981982,994.0,967.0,1043.0,0.953020134228,0.953648915187,0.957759412305,1.0,0.923076923077,0.945945945946,0.8125,1.0,0.926829268293,0.0457,0.04769999999999999,0.0574,0.2123,0.1224,0.1456,0.2671,0.2449,0.2089,0.3356,0.3265,0.1899,0.3493,0.3333,0.2025,467.0,455.0,520.0,1001.0,966.0,1088.0,40.0,58.0,,438.0,605.0,,31.0,42.0,,,,,62.0,61.0,,9395.0,9410.0,,2896.0,2945.0,,1904.73477984,1894.24735675,,,,,353.0,,,,,,421.0,419.0,,0.105,0.088,,,,,,,,2016,MAR,1.0,2016-03-01
Mono,499.0,456.0,448.0,849.0,768.0,797.0,0.311285655229,0.320018365473,0.360217714003,753.0,697.0,728.0,0.873549883991,0.874529485571,0.906600249066,0.939393939394,1.0,1.0,0.957142857143,0.987179487179,0.918918918919,0.0457,0.04769999999999999,0.0574,0.0508,0.0503,0.0593,0.1371,0.1397,0.1186,0.0914,0.1229,0.0932,0.1015,0.1564,0.1271,522.0,520.0,448.0,855.0,856.0,784.0,49.0,72.0,,334.0,463.0,,70.0,78.0,,,,,218.0,290.0,,14440.0,14525.0,,2804.0,2939.0,,3046.26770228,3086.15206926,,,,,1069.0,,,,,,100.0,99.0,,0.072,0.061,,,,,,,,2016,MAR,1.0,2016-03-01
Monterey,23266.0,21738.0,24305.0,52560.0,48021.0,54487.0,0.408271391998,0.402771484359,0.470696126941,52785.0,48888.0,55175.0,0.96056558451,0.960641370773,0.967235817965,1.0,1.0,0.998251748252,0.949617633828,0.961941747573,0.959524857017,0.0748,0.0689,0.0443,0.151,0.2055,0.1526,0.2349,0.3346,0.2408,0.1273,0.2502,0.161,0.1446,0.2896,0.1866,21758.0,22745.0,21783.0,49132.0,50601.0,47811.0,2212.0,2984.0,,30054.0,40553.0,,6638.0,8572.0,,,,,22043.0,31763.0,,426670.0,429584.0,,73258.0,75614.0,,113103.843512,113635.947343,,,,,74856.0,,,,,,8488.0,8376.0,,0.091,0.081,,76819.0947,,,0.65190822927,,,2016,MAR,1.0,2016-03-01
