March 2017,PART A.  PARTICIPATION DURING THE MONTH,,,,,,,,,PART A.  PARTICIPATION DURING THE MONTH ,,,,,,,,,PART A.  PARTICIPATION ,,,PART B.  ISSUANCES DURING THE MONTH,,,,,,PART C.  VALUE OF BENEFIT ISSUANCES DURING THE MONTH,,,CDSS Use Only:
,Number of Households,,,,,,,,,Number of persons in federal only households,,,Number of federal and state persons in federal/state households,,,,,,Number of persons in state only households,,,,,,,,,,,,1165747844.0
,A.  Public Assistance,,,B.  Non-Public Assistance,,,Total,,,,,,A. Public Assistance,,B. Non-Public Assistance,,Total,,,,,,,,,,,,,,
,,,,,,,,,,A.,B.,,,,,,,,A.,B.,,,Contracted,Other,,,EBT,,,,
,,Federal/,,,Federal/,,,Federal/,,Public,Non-Public,,,,,,,,Public,Non-Public,Total,,Over the,Over the,EBT,,Converted,Federal,State,TOTAL,
,Federal,State,State,Federal,State,State,Federal,State,State,Assistance,Assistance,Total,Federal,State,Federal,State,Federal,State,Assistance,Assistance,,Mail,Counter,Counter,Issuances,Total,to Coupons,Only,Only,ISSUANCES,
Santa Barbara,2528.0,20.0,0.0,16766.0,127.0,61.0,19294.0,147.0,61.0,6473.0,33158.0,39631.0,52.0,22.0,354.0,142.0,406.0,164.0,0.0,74.0,74.0,0.0,0.0,0.0,23056.0,23056.0,0.0,5523776.0,27004.0,5550780.0,
Santa Clara,3971.0,101.0,2.0,43202.0,816.0,612.0,47173.0,917.0,614.0,9560.0,81543.0,91103.0,226.0,128.0,1772.0,1045.0,1998.0,1173.0,2.0,886.0,888.0,0.0,0.0,0.0,51028.0,51028.0,0.0,12579326.0,228927.0,12808253.0,
Santa Cruz,1110.0,5.0,0.0,13768.0,45.0,11.0,14878.0,50.0,11.0,2765.0,24215.0,26980.0,13.0,5.0,115.0,51.0,128.0,56.0,0.0,13.0,13.0,0.0,0.0,0.0,17224.0,17224.0,0.0,3731769.0,7082.0,3738851.0,
Shasta,1216.0,4.0,0.0,11309.0,25.0,18.0,12525.0,29.0,18.0,2918.0,20520.0,23438.0,12.0,4.0,63.0,27.0,75.0,31.0,0.0,20.0,20.0,0.0,0.0,0.0,13539.0,13539.0,0.0,3109943.0,5475.0,3115418.0,
Sierra,11.0,0.0,0.0,154.0,0.0,0.0,165.0,0.0,0.0,30.0,254.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,0.0,37227.0,0.0,37227.0,
Siskiyou,373.0,1.0,0.0,2781.0,9.0,2.0,3154.0,10.0,2.0,988.0,5624.0,6612.0,2.0,1.0,30.0,11.0,32.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,3419.0,3419.0,0.0,890348.0,1222.0,891570.0,
Solano,2454.0,22.0,0.0,18696.0,148.0,64.0,21150.0,170.0,64.0,5854.0,33690.0,39544.0,57.0,25.0,349.0,170.0,406.0,195.0,0.0,90.0,90.0,0.0,0.0,0.0,22724.0,22724.0,0.0,5598884.0,33447.0,5632331.0,
Sonoma,1336.0,40.0,0.0,15924.0,226.0,48.0,17260.0,266.0,48.0,3232.0,26805.0,30037.0,99.0,47.0,556.0,248.0,655.0,295.0,0.0,65.0,65.0,0.0,0.0,0.0,20022.0,20022.0,0.0,4112348.0,32861.0,4145209.0,
Stanislaus,5301.0,38.0,1.0,34586.0,174.0,26.0,39887.0,212.0,27.0,13785.0,69616.0,83401.0,105.0,44.0,502.0,197.0,607.0,241.0,3.0,33.0,36.0,0.0,0.0,0.0,42162.0,42162.0,0.0,11276099.0,26497.0,11302596.0,
Sutter,692.0,13.0,0.0,4924.0,51.0,13.0,5616.0,64.0,13.0,1913.0,10884.0,12797.0,28.0,15.0,145.0,60.0,173.0,75.0,0.0,18.0,18.0,0.0,0.0,0.0,6063.0,6063.0,0.0,1717898.0,9490.0,1727388.0,
Tehama,468.0,2.0,0.0,3855.0,16.0,3.0,4323.0,18.0,3.0,1221.0,8080.0,9301.0,5.0,2.0,39.0,17.0,44.0,19.0,0.0,4.0,4.0,0.0,0.0,0.0,4690.0,4690.0,0.0,1207966.0,3394.0,1211360.0,
Trinity,59.0,0.0,0.0,904.0,1.0,0.0,963.0,1.0,0.0,146.0,1554.0,1700.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1021.0,0.0,240374.0,53.0,240427.0,
Tulare,7490.0,63.0,0.0,43561.0,796.0,204.0,51051.0,859.0,204.0,20533.0,97276.0,117809.0,146.0,69.0,2210.0,887.0,2356.0,956.0,0.0,253.0,253.0,0.0,0.0,0.0,61144.0,61144.0,0.0,16414849.0,146870.0,16561719.0,
Tuolumne,277.0,1.0,0.0,2676.0,3.0,2.0,2953.0,4.0,2.0,712.0,4457.0,5169.0,4.0,2.0,5.0,3.0,9.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,3109.0,3109.0,0.0,680292.0,735.0,681027.0,
Ventura,2823.0,19.0,0.0,32922.0,328.0,212.0,35745.0,347.0,212.0,7253.0,63947.0,71200.0,42.0,26.0,780.0,379.0,822.0,405.0,0.0,272.0,272.0,0.0,0.0,0.0,41864.0,41864.0,0.0,9677820.0,122415.0,9800235.0,
Yolo,801.0,41.0,2.0,9060.0,149.0,66.0,9861.0,190.0,68.0,2070.0,16649.0,18719.0,99.0,68.0,405.0,215.0,504.0,283.0,7.0,93.0,100.0,0.0,0.0,0.0,11894.0,11894.0,0.0,2613477.0,46467.0,2659944.0,
Yuba,785.0,5.0,0.0,5107.0,28.0,7.0,5892.0,33.0,7.0,2123.0,10562.0,12685.0,12.0,7.0,84.0,39.0,96.0,46.0,0.0,8.0,8.0,0.0,0.0,0.0,6435.0,6435.0,0.0,1734718.0,5901.0,1740619.0,
