county,fulldate,year,quarter,month,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,quarter,hispanic_pa,hispanic_na,hispanic_tot,asian_pac_islander_pa,asian_pac_islander_na,asian_pac_islander_tot,other_pa,other_na,other_tot,asian_pac_islander_other_pa,asian_pac_islander_other_na,asian_pac_islander_other_tot,asian_pac_islander_total_pa,asian_pac_islander_total_na,asian_pac_islander_total_tot
Santa Barbara,2009-07-01,2009,3.0,JUL,23.0,54.0,77.0,37.0,78.0,115.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,1.0,5.0,6.0,23.0,49.0,72.0,1.0,3.0,4.0,4.0,6.0,10.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,268.0,422.0,13.0,17.0,30.0,5.0,2.0,7.0,1.0,2.0,3.0,0.0,3.0,3.0,7.0,10.0,17.0,0.0,0.0,0.0,2532.0,4636.0,7168.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1096.0,1335.0,2431.0,144.0,76.0,220.0,3999.0,6467.0,10466.0,6.0,15.0,21.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,15.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1776.0,2789.0,4565.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,1289.0,2275.0,97.0,36.0,133.0,2878.0,4143.0,7021.0,4018,6.0,,,,,,,,,,,,,,,
Santa Barbara,2010-07-01,2010,3.0,JUL,33.0,73.0,106.0,31.0,120.0,151.0,4.0,5.0,9.0,1.0,2.0,3.0,3.0,9.0,12.0,1.0,5.0,6.0,16.0,74.0,90.0,1.0,5.0,6.0,4.0,9.0,13.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,125.0,338.0,463.0,8.0,29.0,37.0,3.0,7.0,10.0,1.0,3.0,4.0,0.0,4.0,4.0,4.0,15.0,19.0,0.0,0.0,0.0,2360.0,6651.0,9011.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,669.0,1678.0,2347.0,1.0,0.0,1.0,3228.0,8892.0,12120.0,14.0,21.0,35.0,7.0,11.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,11.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,15.0,22.0,1.0,8.0,9.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1761.0,4212.0,5973.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,1630.0,2271.0,1.0,0.0,1.0,2432.0,5898.0,8330.0,4020,6.0,,,,,,,,,,,,,,,
Santa Barbara,2011-07-01,2011,3.0,JUL,22.0,98.0,120.0,31.0,137.0,168.0,4.0,8.0,12.0,1.0,2.0,3.0,1.0,8.0,9.0,0.0,7.0,7.0,23.0,71.0,94.0,0.0,9.0,9.0,1.0,12.0,13.0,1.0,15.0,16.0,0.0,0.0,0.0,0.0,5.0,5.0,101.0,351.0,452.0,3.0,35.0,38.0,1.0,11.0,12.0,0.0,5.0,5.0,0.0,3.0,3.0,2.0,14.0,16.0,0.0,2.0,2.0,2392.0,8715.0,11107.0,1.0,7.0,8.0,0.0,4.0,4.0,2.0,8.0,10.0,0.0,0.0,0.0,467.0,935.0,1402.0,1.0,2.0,3.0,3020.0,10292.0,13312.0,11.0,31.0,42.0,7.0,18.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,15.0,25.0,0.0,11.0,11.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,1854.0,5755.0,7609.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,451.0,906.0,1357.0,0.0,1.0,1.0,2333.0,6742.0,9075.0,4022,6.0,,,,,,,,,,,,,,,
Santa Barbara,2012-07-01,2012,3.0,JUL,18.0,104.0,122.0,26.0,160.0,186.0,0.0,10.0,10.0,0.0,4.0,4.0,1.0,6.0,7.0,0.0,5.0,5.0,15.0,89.0,104.0,0.0,10.0,10.0,5.0,5.0,10.0,1.0,13.0,14.0,0.0,0.0,0.0,4.0,18.0,22.0,78.0,362.0,440.0,4.0,47.0,51.0,1.0,14.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,24.0,26.0,1.0,7.0,8.0,2191.0,10061.0,12252.0,2.0,13.0,15.0,1.0,6.0,7.0,5.0,11.0,16.0,0.0,0.0,0.0,349.0,743.0,1092.0,6.0,10.0,16.0,2680.0,11517.0,14197.0,6.0,43.0,49.0,7.0,27.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,17.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,7.0,10.0,12.0,22.0,34.0,1.0,18.0,19.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.0,0.0,1.0,1697.0,6717.0,8414.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,339.0,714.0,1053.0,0.0,0.0,0.0,2064.0,7548.0,9612.0,4024,6.0,,,,,,,,,,,,,,,
Santa Barbara,2013-07-01,2013,3.0,JUL,18.0,117.0,135.0,18.0,158.0,176.0,0.0,11.0,11.0,0.0,3.0,3.0,1.0,5.0,6.0,0.0,2.0,2.0,11.0,105.0,116.0,1.0,9.0,10.0,4.0,4.0,8.0,0.0,13.0,13.0,0.0,0.0,0.0,1.0,6.0,7.0,86.0,370.0,456.0,7.0,56.0,63.0,0.0,14.0,14.0,0.0,3.0,3.0,1.0,3.0,4.0,5.0,33.0,38.0,1.0,3.0,4.0,2116.0,10381.0,12497.0,1.0,30.0,31.0,3.0,7.0,10.0,2.0,28.0,30.0,0.0,11.0,11.0,224.0,699.0,923.0,6.0,6.0,12.0,2481.0,11863.0,14344.0,8.0,51.0,59.0,5.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,17.0,0.0,1.0,1.0,4.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,21.0,32.0,5.0,26.0,31.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,18.0,21.0,1.0,1.0,2.0,1663.0,7020.0,8683.0,1.0,10.0,11.0,0.0,4.0,4.0,2.0,5.0,7.0,0.0,2.0,2.0,215.0,699.0,914.0,0.0,0.0,0.0,1910.0,7861.0,9771.0,4026,6.0,,,,,,,,,,,,,,,
Santa Barbara,2014-07-01,2014,3.0,JUL,27.0,115.0,142.0,30.0,193.0,223.0,2.0,7.0,9.0,1.0,3.0,4.0,1.0,12.0,13.0,1.0,5.0,6.0,19.0,124.0,143.0,2.0,14.0,16.0,3.0,5.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,1.0,3.0,4.0,69.0,387.0,456.0,8.0,52.0,60.0,2.0,11.0,13.0,2.0,2.0,4.0,1.0,4.0,5.0,3.0,34.0,37.0,0.0,1.0,1.0,1910.0,9997.0,11907.0,3.0,35.0,38.0,4.0,9.0,13.0,5.0,24.0,29.0,5.0,30.0,35.0,470.0,1701.0,2171.0,49.0,551.0,600.0,2580.0,13094.0,15674.0,15.0,44.0,59.0,3.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,18.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,41.0,4.0,25.0,29.0,0.0,5.0,5.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,19.0,20.0,0.0,0.0,0.0,1452.0,6358.0,7810.0,1.0,20.0,21.0,1.0,2.0,3.0,0.0,4.0,4.0,1.0,15.0,16.0,464.0,1674.0,2138.0,0.0,0.0,0.0,1951.0,8194.0,10145.0,4028,6.0,,,,,,,,,,,,,,,
Santa Barbara,2015-07-01,2015,3.0,JUL,17.0,126.0,143.0,19.0,196.0,215.0,2.0,7.0,9.0,1.0,4.0,5.0,2.0,16.0,18.0,0.0,5.0,5.0,9.0,108.0,117.0,2.0,14.0,16.0,2.0,5.0,7.0,0.0,34.0,34.0,0.0,1.0,1.0,1.0,2.0,3.0,71.0,374.0,445.0,3.0,36.0,39.0,2.0,6.0,8.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,25.0,26.0,0.0,0.0,0.0,1539.0,11080.0,12619.0,2.0,20.0,22.0,3.0,7.0,10.0,3.0,23.0,26.0,1.0,7.0,8.0,541.0,2342.0,2883.0,98.0,494.0,592.0,2297.0,14705.0,17002.0,7.0,42.0,49.0,3.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,14.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,16.0,21.0,1.0,7.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1079.0,6193.0,7272.0,1.0,9.0,10.0,1.0,3.0,4.0,0.0,4.0,4.0,0.0,2.0,2.0,528.0,2273.0,2801.0,0.0,0.0,0.0,1625.0,8563.0,10188.0,4030,6.0,,,,,,,,,,,,,,,
Santa Barbara,2016-07-01,2016,3.0,JUL,11.0,111.0,122.0,17.0,249.0,266.0,2.0,12.0,14.0,0.0,4.0,4.0,1.0,36.0,37.0,0.0,7.0,7.0,8.0,121.0,129.0,1.0,26.0,27.0,2.0,3.0,5.0,2.0,38.0,40.0,0.0,0.0,0.0,1.0,2.0,3.0,51.0,486.0,537.0,5.0,63.0,68.0,3.0,11.0,14.0,1.0,4.0,5.0,0.0,4.0,4.0,1.0,43.0,44.0,0.0,1.0,1.0,1113.0,11118.0,12231.0,2.0,33.0,35.0,2.0,5.0,7.0,3.0,26.0,29.0,0.0,5.0,5.0,612.0,2937.0,3549.0,112.0,1364.0,1476.0,1928.0,16397.0,18325.0,4.0,28.0,32.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,10.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,705.0,5868.0,6573.0,2.0,16.0,18.0,1.0,1.0,2.0,1.0,5.0,6.0,0.0,1.0,1.0,598.0,2872.0,3470.0,0.0,0.0,0.0,1313.0,8831.0,10144.0,4032,6.0,,,,,,,,,,,,,,,
Santa Barbara,2017-07-01,2017,3.0,JUL,16.0,129.0,145.0,17.0,298.0,315.0,1.0,10.0,11.0,0.0,5.0,5.0,0.0,51.0,51.0,1.0,11.0,12.0,12.0,148.0,160.0,1.0,26.0,27.0,0.0,4.0,4.0,1.0,40.0,41.0,0.0,0.0,0.0,1.0,3.0,4.0,44.0,444.0,488.0,4.0,74.0,78.0,3.0,11.0,14.0,0.0,5.0,5.0,0.0,4.0,4.0,1.0,52.0,53.0,0.0,2.0,2.0,980.0,10474.0,11454.0,1.0,31.0,32.0,1.0,6.0,7.0,4.0,4.0,8.0,1.0,3.0,4.0,675.0,3359.0,4034.0,134.0,1451.0,1585.0,1877.0,16273.0,18150.0,5.0,40.0,45.0,2.0,16.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,19.0,1.0,9.0,10.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,576.0,5170.0,5746.0,0.0,17.0,17.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,663.0,2815.0,3478.0,0.0,0.0,0.0,1253.0,8084.0,9337.0,4034,6.0,,,,,,,,,,,,,,,
Santa Clara,2002-07-01,2002,3.0,JUL,42.0,52.0,94.0,,,,42.0,73.0,115.0,208.0,125.0,333.0,63.0,192.0,255.0,5.0,4.0,9.0,106.0,199.0,305.0,15.0,34.0,49.0,22.0,14.0,36.0,1491.0,1780.0,3271.0,,,,,,,622.0,524.0,1146.0,,,,3.0,6.0,9.0,7.0,5.0,12.0,27.0,23.0,50.0,,,,,,,1010.0,1331.0,2341.0,,,,,,,,,,,,,,,,,,,7989.0,7489.0,15478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,6.0,4267.0,3085.0,7352.0,1942.0,2298.0,4240.0,0.0,0.0,0.0,59.0,42.0,101.0,1942.0,2298.0,4240.0
Santa Clara,2003-07-01,2003,3.0,JUL,79.0,62.0,141.0,,,,10.0,15.0,25.0,602.0,412.0,1014.0,84.0,154.0,238.0,6.0,12.0,18.0,83.0,131.0,214.0,10.0,11.0,21.0,19.0,62.0,81.0,987.0,1942.0,2929.0,,,,,,,641.0,641.0,1282.0,,,,23.0,9.0,32.0,36.0,9.0,45.0,65.0,98.0,163.0,,,,,,,1436.0,1446.0,2882.0,,,,,,,,,,,,,,,,,,,9338.0,10273.0,19611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006,6.0,5191.0,5201.0,10392.0,1908.0,2792.0,4700.0,0.0,0.0,0.0,66.0,68.0,134.0,1908.0,2792.0,4700.0
Santa Clara,2004-07-01,2004,3.0,JUL,95.0,121.0,216.0,,,,3.0,33.0,36.0,481.0,507.0,988.0,86.0,172.0,258.0,3.0,10.0,13.0,103.0,101.0,204.0,22.0,7.0,29.0,19.0,66.0,85.0,884.0,2239.0,3123.0,,,,,,,751.0,817.0,1568.0,,,,31.0,2.0,33.0,24.0,13.0,37.0,76.0,114.0,190.0,,,,,,,1592.0,1816.0,3408.0,,,,,,,,,,,,,,,,,,,10010.0,12600.0,22610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008,6.0,5786.0,6495.0,12281.0,1683.0,3250.0,4933.0,0.0,0.0,0.0,54.0,87.0,141.0,1683.0,3250.0,4933.0
Santa Clara,2005-07-01,2005,3.0,JUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010,6.0,,,,,,,,,,,,,,,
Santa Clara,2006-07-01,2006,3.0,JUL,67.0,146.0,213.0,,,,34.0,143.0,177.0,116.0,139.0,255.0,55.0,566.0,621.0,6.0,17.0,23.0,180.0,461.0,641.0,23.0,56.0,79.0,13.0,28.0,41.0,808.0,3015.0,3823.0,,,,,,,707.0,1389.0,2096.0,,,,11.0,24.0,35.0,15.0,19.0,34.0,46.0,54.0,100.0,,,,,,,1465.0,2991.0,4456.0,,,,,,,,,,,,,,,,,,,9336.0,16197.0,25533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4012,6.0,5755.0,7071.0,12826.0,1162.0,4139.0,5301.0,0.0,0.0,0.0,35.0,78.0,113.0,1162.0,4139.0,5301.0
Santa Clara,2007-07-01,2007,3.0,JUL,64.0,142.0,206.0,1057.0,4295.0,5352.0,36.0,130.0,166.0,83.0,159.0,242.0,45.0,458.0,503.0,6.0,23.0,29.0,186.0,427.0,613.0,20.0,51.0,71.0,9.0,34.0,43.0,627.0,2936.0,3563.0,45.0,77.0,122.0,0.0,0.0,0.0,630.0,1510.0,2140.0,65.0,108.0,173.0,19.0,31.0,50.0,7.0,17.0,24.0,39.0,56.0,95.0,0.0,4.0,4.0,0.0,0.0,0.0,1283.0,3309.0,4592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353.0,8032.0,13385.0,8452.0,17396.0,25848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5348.0,8027.0,13375.0,5350.0,8055.0,13405.0,4014,6.0,,,,,,,,,,,,,,,
Santa Clara,2008-07-01,2008,3.0,JUL,82.0,198.0,280.0,919.0,4376.0,5295.0,37.0,145.0,182.0,80.0,147.0,227.0,48.0,457.0,505.0,8.0,18.0,26.0,161.0,485.0,646.0,16.0,54.0,70.0,11.0,36.0,47.0,558.0,3034.0,3592.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,1649.0,2251.0,106.0,242.0,348.0,16.0,35.0,51.0,7.0,14.0,21.0,36.0,63.0,99.0,47.0,130.0,177.0,0.0,0.0,0.0,1240.0,3743.0,4983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5483.0,9270.0,14753.0,8432.0,19478.0,27910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5481.0,9255.0,14736.0,5481.0,9255.0,14736.0,4016,6.0,,,,,,,,,,,,,,,
Santa Clara,2009-07-01,2009,3.0,JUL,94.0,295.0,389.0,938.0,5161.0,6099.0,38.0,186.0,224.0,73.0,155.0,228.0,51.0,549.0,600.0,5.0,24.0,29.0,179.0,646.0,825.0,17.0,73.0,90.0,16.0,43.0,59.0,559.0,3485.0,4044.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,2096.0,2719.0,131.0,315.0,446.0,28.0,59.0,87.0,9.0,25.0,34.0,29.0,77.0,106.0,65.0,154.0,219.0,0.0,0.0,0.0,1327.0,5098.0,6425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6461.0,12384.0,18845.0,9574.0,25349.0,34923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6461.0,12384.0,18845.0,6461.0,12384.0,18845.0,4018,6.0,,,,,,,,,,,,,,,
Santa Clara,2010-07-01,2010,3.0,JUL,110.0,392.0,502.0,1043.0,6097.0,7140.0,39.0,212.0,251.0,76.0,168.0,244.0,61.0,655.0,716.0,11.0,38.0,49.0,205.0,811.0,1016.0,16.0,96.0,112.0,16.0,61.0,77.0,550.0,3807.0,4357.0,69.0,249.0,318.0,0.0,0.0,0.0,686.0,2564.0,3250.0,69.0,224.0,293.0,27.0,100.0,127.0,9.0,32.0,41.0,33.0,92.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.0,6856.0,8341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6742.0,15495.0,22237.0,10135.0,31628.0,41763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6742.0,15495.0,22237.0,6742.0,15495.0,22237.0,4020,6.0,,,,,,,,,,,,,,,
